date_id,customer_id,lane_id,driver,driver_sort,amount_usd,driver_type,is_synthetic
2025-06,C007,L001,Fuel Surcharge,3,-3887.61,Unfavorable,TRUE
2025-06,C007,L001,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-06,C007,L001,Claims Leakage,5,-1031.18,Unfavorable,TRUE
2025-06,C007,L001,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C007,L001,Other / Rounding,7,-8382.24,Unfavorable,TRUE
2025-06,C007,L002,Price / Yield,1,-6658.66,Unfavorable,TRUE
2025-06,C007,L002,Carrier Buy Rate,2,-2286.56,Unfavorable,TRUE
2025-06,C007,L002,Fuel Surcharge,3,-3134.15,Unfavorable,TRUE
2025-06,C007,L002,Demurrage & Detention,4,-926.18,Unfavorable,TRUE
2025-06,C007,L002,Claims Leakage,5,-478.27,Unfavorable,TRUE
2025-06,C007,L002,Utilization Mix,6,-328.65,Unfavorable,TRUE
2025-06,C007,L002,Other / Rounding,7,-7810.65,Unfavorable,TRUE
2025-06,C007,L009,Price / Yield,1,-2240.49,Unfavorable,TRUE
2025-06,C007,L009,Carrier Buy Rate,2,-296.37,Unfavorable,TRUE
2025-06,C007,L009,Fuel Surcharge,3,-449.49,Unfavorable,TRUE
2025-06,C007,L009,Demurrage & Detention,4,-75.43,Unfavorable,TRUE
2025-06,C007,L009,Claims Leakage,5,-133.88,Unfavorable,TRUE
2025-06,C007,L009,Utilization Mix,6,-112.67,Unfavorable,TRUE
2025-06,C007,L009,Other / Rounding,7,-3865.35,Unfavorable,TRUE
2025-06,C007,L011,Price / Yield,1,-467.27,Unfavorable,TRUE
2025-06,C007,L011,Carrier Buy Rate,2,-371.74,Unfavorable,TRUE
2025-06,C007,L011,Fuel Surcharge,3,-274.0,Unfavorable,TRUE
2025-06,C007,L011,Demurrage & Detention,4,-38.22,Unfavorable,TRUE
2025-06,C007,L011,Claims Leakage,5,-13.76,Unfavorable,TRUE
2025-06,C007,L011,Utilization Mix,6,-44.6,Unfavorable,TRUE
2025-06,C007,L011,Other / Rounding,7,-1231.69,Unfavorable,TRUE
2025-06,C008,L001,Price / Yield,1,994.37,Favorable,TRUE
2025-06,C008,L001,Carrier Buy Rate,2,-2461.89,Unfavorable,TRUE
2025-06,C008,L001,Fuel Surcharge,3,-2357.7,Unfavorable,TRUE
2025-06,C008,L001,Demurrage & Detention,4,-925.64,Unfavorable,TRUE
2025-06,C008,L001,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C008,L001,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C008,L001,Other / Rounding,7,7556.91,Favorable,TRUE
2025-06,C008,L004,Price / Yield,1,-1293.14,Unfavorable,TRUE
2025-06,C008,L004,Carrier Buy Rate,2,-93.13,Unfavorable,TRUE
2025-06,C008,L004,Fuel Surcharge,3,-85.48,Unfavorable,TRUE
2025-06,C008,L004,Demurrage & Detention,4,-40.79,Unfavorable,TRUE
2025-06,C008,L004,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C008,L004,Utilization Mix,6,-7.49,Unfavorable,TRUE
2025-06,C008,L004,Other / Rounding,7,-2355.54,Unfavorable,TRUE
2025-06,C008,L005,Price / Yield,1,-360.72,Unfavorable,TRUE
2025-06,C008,L005,Carrier Buy Rate,2,-259.82,Unfavorable,TRUE
2025-06,C008,L005,Fuel Surcharge,3,-185.7,Unfavorable,TRUE
2025-06,C008,L005,Demurrage & Detention,4,-35.58,Unfavorable,TRUE
2025-06,C008,L005,Claims Leakage,5,-117.1,Unfavorable,TRUE
2025-06,C008,L005,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C008,L005,Other / Rounding,7,-958.33,Unfavorable,TRUE
2025-06,C008,L008,Price / Yield,1,-1017.68,Unfavorable,TRUE
2025-06,C008,L008,Carrier Buy Rate,2,-283.25,Unfavorable,TRUE
2025-06,C008,L008,Fuel Surcharge,3,-452.53,Unfavorable,TRUE
2025-06,C008,L008,Demurrage & Detention,4,-349.75,Unfavorable,TRUE
2025-06,C008,L008,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C008,L008,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C008,L008,Other / Rounding,7,-1690.04,Unfavorable,TRUE
2025-06,C008,L011,Price / Yield,1,-2548.29,Unfavorable,TRUE
2025-06,C008,L011,Carrier Buy Rate,2,-1018.52,Unfavorable,TRUE
2025-06,C008,L011,Fuel Surcharge,3,-1416.93,Unfavorable,TRUE
2025-06,C008,L011,Demurrage & Detention,4,-6.21,Unfavorable,TRUE
2025-06,C008,L011,Claims Leakage,5,-2.18,Unfavorable,TRUE
2025-06,C008,L011,Utilization Mix,6,-9.86,Unfavorable,TRUE
2025-06,C008,L011,Other / Rounding,7,-7663.08,Unfavorable,TRUE
2025-06,C009,L003,Price / Yield,1,-1141.69,Unfavorable,TRUE
2025-06,C009,L003,Carrier Buy Rate,2,-250.52,Unfavorable,TRUE
2025-06,C009,L003,Fuel Surcharge,3,-783.64,Unfavorable,TRUE
2025-06,C009,L003,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-06,C009,L003,Claims Leakage,5,-193.9,Unfavorable,TRUE
2025-06,C009,L003,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C009,L003,Other / Rounding,7,-2881.19,Unfavorable,TRUE
2025-06,C009,L004,Price / Yield,1,-1937.22,Unfavorable,TRUE
2025-06,C009,L004,Carrier Buy Rate,2,-290.77,Unfavorable,TRUE
2025-06,C009,L004,Fuel Surcharge,3,-257.51,Unfavorable,TRUE
2025-06,C009,L004,Demurrage & Detention,4,-108.83,Unfavorable,TRUE
2025-06,C009,L004,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C009,L004,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C009,L004,Other / Rounding,7,-8164.07,Unfavorable,TRUE
2025-06,C009,L005,Price / Yield,1,-6150.56,Unfavorable,TRUE
2025-06,C009,L005,Carrier Buy Rate,2,-3566.43,Unfavorable,TRUE
2025-06,C009,L005,Fuel Surcharge,3,-3019.13,Unfavorable,TRUE
2025-06,C009,L005,Demurrage & Detention,4,-2009.18,Unfavorable,TRUE
2025-06,C009,L005,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C009,L005,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C009,L005,Other / Rounding,7,-12103.54,Unfavorable,TRUE
2025-06,C009,L006,Price / Yield,1,-531.14,Unfavorable,TRUE
2025-06,C009,L006,Carrier Buy Rate,2,-1764.92,Unfavorable,TRUE
2025-06,C009,L006,Fuel Surcharge,3,-2529.33,Unfavorable,TRUE
2025-06,C009,L006,Demurrage & Detention,4,-349.86,Unfavorable,TRUE
2025-06,C009,L006,Claims Leakage,5,-400.96,Unfavorable,TRUE
2025-06,C009,L006,Utilization Mix,6,-13.97,Unfavorable,TRUE
2025-06,C009,L006,Other / Rounding,7,2688.75,Favorable,TRUE
2025-06,C009,L007,Price / Yield,1,-4104.14,Unfavorable,TRUE
2025-06,C009,L007,Carrier Buy Rate,2,-392.26,Unfavorable,TRUE
2025-06,C009,L007,Fuel Surcharge,3,-426.62,Unfavorable,TRUE
2025-06,C009,L007,Demurrage & Detention,4,-120.22,Unfavorable,TRUE
2025-06,C009,L007,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C009,L007,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C009,L007,Other / Rounding,7,-11594.05,Unfavorable,TRUE
2025-06,C009,L008,Price / Yield,1,-11952.32,Unfavorable,TRUE
2025-06,C009,L008,Carrier Buy Rate,2,-3465.09,Unfavorable,TRUE
2025-06,C009,L008,Fuel Surcharge,3,-3360.56,Unfavorable,TRUE
2025-06,C009,L008,Demurrage & Detention,4,-783.08,Unfavorable,TRUE
2025-06,C009,L008,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C009,L008,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C009,L008,Other / Rounding,7,-16884.09,Unfavorable,TRUE
2025-06,C009,L011,Price / Yield,1,-4081.49,Unfavorable,TRUE
2025-06,C009,L011,Carrier Buy Rate,2,-1156.16,Unfavorable,TRUE
2025-06,C009,L011,Fuel Surcharge,3,-2035.3,Unfavorable,TRUE
2025-06,C009,L011,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-06,C009,L011,Claims Leakage,5,-162.97,Unfavorable,TRUE
2025-06,C009,L011,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C009,L011,Other / Rounding,7,-5333.16,Unfavorable,TRUE
2025-06,C009,L012,Price / Yield,1,-906.49,Unfavorable,TRUE
2025-06,C009,L012,Carrier Buy Rate,2,-59.72,Unfavorable,TRUE
2025-06,C009,L012,Fuel Surcharge,3,-77.11,Unfavorable,TRUE
2025-06,C009,L012,Demurrage & Detention,4,-51.94,Unfavorable,TRUE
2025-06,C009,L012,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C009,L012,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C009,L012,Other / Rounding,7,-1450.83,Unfavorable,TRUE
2025-06,C010,L001,Price / Yield,1,-11222.5,Unfavorable,TRUE
2025-06,C010,L001,Carrier Buy Rate,2,-4053.38,Unfavorable,TRUE
2025-06,C010,L001,Fuel Surcharge,3,-5265.34,Unfavorable,TRUE
2025-06,C010,L001,Demurrage & Detention,4,-119.85,Unfavorable,TRUE
2025-06,C010,L001,Claims Leakage,5,-621.39,Unfavorable,TRUE
2025-06,C010,L001,Utilization Mix,6,-1703.45,Unfavorable,TRUE
2025-06,C010,L001,Other / Rounding,7,-11512.57,Unfavorable,TRUE
2025-06,C010,L004,Price / Yield,1,-3775.46,Unfavorable,TRUE
2025-06,C010,L004,Carrier Buy Rate,2,-265.91,Unfavorable,TRUE
2025-06,C010,L004,Fuel Surcharge,3,-440.27,Unfavorable,TRUE
2025-06,C010,L004,Demurrage & Detention,4,-105.02,Unfavorable,TRUE
2025-06,C010,L004,Claims Leakage,5,-33.35,Unfavorable,TRUE
2025-06,C010,L004,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C010,L004,Other / Rounding,7,-6862.54,Unfavorable,TRUE
2025-06,C010,L008,Price / Yield,1,-6125.54,Unfavorable,TRUE
2025-06,C010,L008,Carrier Buy Rate,2,-2578.38,Unfavorable,TRUE
2025-06,C010,L008,Fuel Surcharge,3,-2287.93,Unfavorable,TRUE
2025-06,C010,L008,Demurrage & Detention,4,-2358.99,Unfavorable,TRUE
2025-06,C010,L008,Claims Leakage,5,-232.48,Unfavorable,TRUE
2025-06,C010,L008,Utilization Mix,6,-934.31,Unfavorable,TRUE
2025-06,C010,L008,Other / Rounding,7,-13084.38,Unfavorable,TRUE
2025-06,C010,L009,Price / Yield,1,-6264.03,Unfavorable,TRUE
2025-06,C010,L009,Carrier Buy Rate,2,-816.97,Unfavorable,TRUE
2025-06,C010,L009,Fuel Surcharge,3,-982.97,Unfavorable,TRUE
2025-06,C010,L009,Demurrage & Detention,4,-135.42,Unfavorable,TRUE
2025-06,C010,L009,Claims Leakage,5,-91.15,Unfavorable,TRUE
2025-06,C010,L009,Utilization Mix,6,-389.01,Unfavorable,TRUE
2025-06,C010,L009,Other / Rounding,7,-9454.1,Unfavorable,TRUE
2025-06,C010,L011,Price / Yield,1,-10626.61,Unfavorable,TRUE
2025-06,C010,L011,Carrier Buy Rate,2,-3273.54,Unfavorable,TRUE
2025-06,C010,L011,Fuel Surcharge,3,-4839.5,Unfavorable,TRUE
2025-06,C010,L011,Demurrage & Detention,4,-1860.62,Unfavorable,TRUE
2025-06,C010,L011,Claims Leakage,5,-1080.73,Unfavorable,TRUE
2025-06,C010,L011,Utilization Mix,6,-1108.62,Unfavorable,TRUE
2025-06,C010,L011,Other / Rounding,7,-9333.12,Unfavorable,TRUE
2025-06,C011,L002,Price / Yield,1,-2107.63,Unfavorable,TRUE
2025-06,C011,L002,Carrier Buy Rate,2,-1379.32,Unfavorable,TRUE
2025-06,C011,L002,Fuel Surcharge,3,-1482.34,Unfavorable,TRUE
2025-06,C011,L002,Demurrage & Detention,4,-901.01,Unfavorable,TRUE
2025-06,C011,L002,Claims Leakage,5,-257.12,Unfavorable,TRUE
2025-06,C011,L002,Utilization Mix,6,-138.03,Unfavorable,TRUE
2025-06,C011,L002,Other / Rounding,7,-3991.78,Unfavorable,TRUE
2025-06,C011,L004,Price / Yield,1,-2019.92,Unfavorable,TRUE
2025-06,C011,L004,Carrier Buy Rate,2,-128.06,Unfavorable,TRUE
2025-06,C011,L004,Fuel Surcharge,3,-95.85,Unfavorable,TRUE
2025-06,C011,L004,Demurrage & Detention,4,-162.12,Unfavorable,TRUE
2025-06,C011,L004,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C011,L004,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C011,L004,Other / Rounding,7,-3578.65,Unfavorable,TRUE
2025-06,C011,L006,Price / Yield,1,-194.71,Unfavorable,TRUE
2025-06,C011,L006,Carrier Buy Rate,2,-746.27,Unfavorable,TRUE
2025-06,C011,L006,Fuel Surcharge,3,-664.94,Unfavorable,TRUE
2025-06,C011,L006,Demurrage & Detention,4,-206.2,Unfavorable,TRUE
2025-06,C011,L006,Claims Leakage,5,-65.38,Unfavorable,TRUE
2025-06,C011,L006,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C011,L006,Other / Rounding,7,1281.39,Favorable,TRUE
2025-06,C011,L008,Price / Yield,1,-2208.05,Unfavorable,TRUE
2025-06,C011,L008,Carrier Buy Rate,2,-757.92,Unfavorable,TRUE
2025-06,C011,L008,Fuel Surcharge,3,-1295.09,Unfavorable,TRUE
2025-06,C011,L008,Demurrage & Detention,4,-964.22,Unfavorable,TRUE
2025-06,C011,L008,Claims Leakage,5,-213.69,Unfavorable,TRUE
2025-06,C011,L008,Utilization Mix,6,-5.41,Unfavorable,TRUE
2025-06,C011,L008,Other / Rounding,7,-6079.59,Unfavorable,TRUE
2025-06,C012,L001,Price / Yield,1,-602.26,Unfavorable,TRUE
2025-06,C012,L001,Carrier Buy Rate,2,-1091.61,Unfavorable,TRUE
2025-06,C012,L001,Fuel Surcharge,3,-1672.29,Unfavorable,TRUE
2025-06,C012,L001,Demurrage & Detention,4,-389.94,Unfavorable,TRUE
2025-06,C012,L001,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C012,L001,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C012,L001,Other / Rounding,7,460.54,Favorable,TRUE
2025-06,C012,L002,Price / Yield,1,-3374.05,Unfavorable,TRUE
2025-06,C012,L002,Carrier Buy Rate,2,-1455.9,Unfavorable,TRUE
2025-06,C012,L002,Fuel Surcharge,3,-1011.42,Unfavorable,TRUE
2025-06,C012,L002,Demurrage & Detention,4,-291.27,Unfavorable,TRUE
2025-06,C012,L002,Claims Leakage,5,-958.18,Unfavorable,TRUE
2025-06,C012,L002,Utilization Mix,6,-16.05,Unfavorable,TRUE
2025-06,C012,L002,Other / Rounding,7,-4268.51,Unfavorable,TRUE
2025-06,C012,L007,Price / Yield,1,-1066.73,Unfavorable,TRUE
2025-06,C012,L007,Carrier Buy Rate,2,-98.29,Unfavorable,TRUE
2025-06,C012,L007,Fuel Surcharge,3,-124.89,Unfavorable,TRUE
2025-06,C012,L007,Demurrage & Detention,4,-33.73,Unfavorable,TRUE
2025-06,C012,L007,Claims Leakage,5,-16.7,Unfavorable,TRUE
2025-06,C012,L007,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C012,L007,Other / Rounding,7,-2103.29,Unfavorable,TRUE
2025-06,C012,L009,Price / Yield,1,-3878.12,Unfavorable,TRUE
2025-06,C012,L009,Carrier Buy Rate,2,-722.06,Unfavorable,TRUE
2025-06,C012,L009,Fuel Surcharge,3,-1071.6,Unfavorable,TRUE
2025-06,C012,L009,Demurrage & Detention,4,-40.27,Unfavorable,TRUE
2025-06,C012,L009,Claims Leakage,5,-57.31,Unfavorable,TRUE
2025-06,C012,L009,Utilization Mix,6,-164.5,Unfavorable,TRUE
2025-06,C012,L009,Other / Rounding,7,-6807.59,Unfavorable,TRUE
2025-06,C012,L011,Price / Yield,1,-502.8,Unfavorable,TRUE
2025-06,C012,L011,Carrier Buy Rate,2,-554.93,Unfavorable,TRUE
2025-06,C012,L011,Fuel Surcharge,3,-721.2,Unfavorable,TRUE
2025-06,C012,L011,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-06,C012,L011,Claims Leakage,5,-517.71,Unfavorable,TRUE
2025-06,C012,L011,Utilization Mix,6,-170.29,Unfavorable,TRUE
2025-06,C012,L011,Other / Rounding,7,-318.77,Unfavorable,TRUE
2025-06,C012,L012,Price / Yield,1,-603.75,Unfavorable,TRUE
2025-06,C012,L012,Carrier Buy Rate,2,-46.93,Unfavorable,TRUE
2025-06,C012,L012,Fuel Surcharge,3,-54.62,Unfavorable,TRUE
2025-06,C012,L012,Demurrage & Detention,4,-10.79,Unfavorable,TRUE
2025-06,C012,L012,Claims Leakage,5,-2.53,Unfavorable,TRUE
2025-06,C012,L012,Utilization Mix,6,-18.87,Unfavorable,TRUE
2025-06,C012,L012,Other / Rounding,7,-1864.89,Unfavorable,TRUE
2025-06,C013,L003,Price / Yield,1,-2158.05,Unfavorable,TRUE
2025-06,C013,L003,Carrier Buy Rate,2,-955.16,Unfavorable,TRUE
2025-06,C013,L003,Fuel Surcharge,3,-785.3,Unfavorable,TRUE
2025-06,C013,L003,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-06,C013,L003,Claims Leakage,5,-597.39,Unfavorable,TRUE
2025-06,C013,L003,Utilization Mix,6,-14.31,Unfavorable,TRUE
2025-06,C013,L003,Other / Rounding,7,-6702.75,Unfavorable,TRUE
2025-06,C013,L008,Price / Yield,1,-7694.68,Unfavorable,TRUE
2025-06,C013,L008,Carrier Buy Rate,2,-4777.81,Unfavorable,TRUE
2025-06,C013,L008,Fuel Surcharge,3,-3080.26,Unfavorable,TRUE
2025-06,C013,L008,Demurrage & Detention,4,-2727.94,Unfavorable,TRUE
2025-06,C013,L008,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C013,L008,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C013,L008,Other / Rounding,7,-14899.12,Unfavorable,TRUE
2025-06,C013,L010,Price / Yield,1,-2647.73,Unfavorable,TRUE
2025-06,C013,L010,Carrier Buy Rate,2,-2220.97,Unfavorable,TRUE
2025-06,C013,L010,Fuel Surcharge,3,-2486.89,Unfavorable,TRUE
2025-06,C013,L010,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-06,C013,L010,Claims Leakage,5,-3632.59,Unfavorable,TRUE
2025-06,C013,L010,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C013,L010,Other / Rounding,7,1626.42,Favorable,TRUE
2025-06,C013,L011,Price / Yield,1,-8142.81,Unfavorable,TRUE
2025-06,C013,L011,Carrier Buy Rate,2,-4344.46,Unfavorable,TRUE
2025-06,C013,L011,Fuel Surcharge,3,-5532.88,Unfavorable,TRUE
2025-06,C013,L011,Demurrage & Detention,4,-354.67,Unfavorable,TRUE
2025-06,C013,L011,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C013,L011,Utilization Mix,6,-545.51,Unfavorable,TRUE
2025-06,C013,L011,Other / Rounding,7,-9097.18,Unfavorable,TRUE
2025-06,C013,L012,Price / Yield,1,-1940.11,Unfavorable,TRUE
2025-06,C013,L012,Carrier Buy Rate,2,-170.85,Unfavorable,TRUE
2025-06,C013,L012,Fuel Surcharge,3,-200.05,Unfavorable,TRUE
2025-06,C013,L012,Demurrage & Detention,4,-128.45,Unfavorable,TRUE
2025-06,C013,L012,Claims Leakage,5,-37.17,Unfavorable,TRUE
2025-06,C013,L012,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C013,L012,Other / Rounding,7,-7877.25,Unfavorable,TRUE
2025-06,C014,L001,Price / Yield,1,-2334.38,Unfavorable,TRUE
2025-06,C014,L001,Carrier Buy Rate,2,-1423.69,Unfavorable,TRUE
2025-06,C014,L001,Fuel Surcharge,3,-1371.95,Unfavorable,TRUE
2025-06,C014,L001,Demurrage & Detention,4,-11.09,Unfavorable,TRUE
2025-06,C014,L001,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C014,L001,Utilization Mix,6,-154.84,Unfavorable,TRUE
2025-06,C014,L001,Other / Rounding,7,-3453.32,Unfavorable,TRUE
2025-06,C014,L003,Price / Yield,1,-1995.23,Unfavorable,TRUE
2025-06,C014,L003,Carrier Buy Rate,2,-188.6,Unfavorable,TRUE
2025-06,C014,L003,Fuel Surcharge,3,-373.67,Unfavorable,TRUE
2025-06,C014,L003,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-06,C014,L003,Claims Leakage,5,-1.03,Unfavorable,TRUE
2025-06,C014,L003,Utilization Mix,6,-49.3,Unfavorable,TRUE
2025-06,C014,L003,Other / Rounding,7,-3830.46,Unfavorable,TRUE
2025-06,C014,L005,Price / Yield,1,-1177.35,Unfavorable,TRUE
2025-06,C014,L005,Carrier Buy Rate,2,-264.74,Unfavorable,TRUE
2025-06,C014,L005,Fuel Surcharge,3,-248.38,Unfavorable,TRUE
2025-06,C014,L005,Demurrage & Detention,4,-106.84,Unfavorable,TRUE
2025-06,C014,L005,Claims Leakage,5,-32.55,Unfavorable,TRUE
2025-06,C014,L005,Utilization Mix,6,-11.08,Unfavorable,TRUE
2025-06,C014,L005,Other / Rounding,7,-2749.53,Unfavorable,TRUE
2025-06,C014,L008,Price / Yield,1,-2072.52,Unfavorable,TRUE
2025-06,C014,L008,Carrier Buy Rate,2,-160.84,Unfavorable,TRUE
2025-06,C014,L008,Fuel Surcharge,3,-380.83,Unfavorable,TRUE
2025-06,C014,L008,Demurrage & Detention,4,-289.56,Unfavorable,TRUE
2025-06,C014,L008,Claims Leakage,5,-2.24,Unfavorable,TRUE
2025-06,C014,L008,Utilization Mix,6,-20.3,Unfavorable,TRUE
2025-06,C014,L008,Other / Rounding,7,-3287.85,Unfavorable,TRUE
2025-06,C016,L002,Price / Yield,1,-14676.6,Unfavorable,TRUE
2025-06,C016,L002,Carrier Buy Rate,2,-4803.89,Unfavorable,TRUE
2025-06,C016,L002,Fuel Surcharge,3,-7620.01,Unfavorable,TRUE
2025-06,C016,L002,Demurrage & Detention,4,-3688.11,Unfavorable,TRUE
2025-06,C016,L002,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C016,L002,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C016,L002,Other / Rounding,7,-24660.21,Unfavorable,TRUE
2025-06,C016,L003,Price / Yield,1,-924.08,Unfavorable,TRUE
2025-06,C016,L003,Carrier Buy Rate,2,-148.43,Unfavorable,TRUE
2025-06,C016,L003,Fuel Surcharge,3,-429.43,Unfavorable,TRUE
2025-06,C016,L003,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-06,C016,L003,Claims Leakage,5,-12.05,Unfavorable,TRUE
2025-06,C016,L003,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C016,L003,Other / Rounding,7,-1290.26,Unfavorable,TRUE
2025-06,C016,L004,Price / Yield,1,-3545.66,Unfavorable,TRUE
2025-06,C016,L004,Carrier Buy Rate,2,-176.18,Unfavorable,TRUE
2025-06,C016,L004,Fuel Surcharge,3,-340.3,Unfavorable,TRUE
2025-06,C016,L004,Demurrage & Detention,4,-151.31,Unfavorable,TRUE
2025-06,C016,L004,Claims Leakage,5,-6.08,Unfavorable,TRUE
2025-06,C016,L004,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C016,L004,Other / Rounding,7,-7911.91,Unfavorable,TRUE
2025-06,C016,L005,Price / Yield,1,-5938.2,Unfavorable,TRUE
2025-06,C016,L005,Carrier Buy Rate,2,-2134.44,Unfavorable,TRUE
2025-06,C016,L005,Fuel Surcharge,3,-2430.8,Unfavorable,TRUE
2025-06,C016,L005,Demurrage & Detention,4,-600.18,Unfavorable,TRUE
2025-06,C016,L005,Claims Leakage,5,-592.05,Unfavorable,TRUE
2025-06,C016,L005,Utilization Mix,6,-318.2,Unfavorable,TRUE
2025-06,C016,L005,Other / Rounding,7,-7578.25,Unfavorable,TRUE
2025-06,C016,L008,Price / Yield,1,-5129.81,Unfavorable,TRUE
2025-06,C016,L008,Carrier Buy Rate,2,-1288.64,Unfavorable,TRUE
2025-06,C016,L008,Fuel Surcharge,3,-1592.65,Unfavorable,TRUE
2025-06,C016,L008,Demurrage & Detention,4,-1396.0,Unfavorable,TRUE
2025-06,C016,L008,Claims Leakage,5,-4.25,Unfavorable,TRUE
2025-06,C016,L008,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C016,L008,Other / Rounding,7,-9665.37,Unfavorable,TRUE
2025-06,C016,L012,Price / Yield,1,-3255.02,Unfavorable,TRUE
2025-06,C016,L012,Carrier Buy Rate,2,-161.25,Unfavorable,TRUE
2025-06,C016,L012,Fuel Surcharge,3,-90.86,Unfavorable,TRUE
2025-06,C016,L012,Demurrage & Detention,4,-86.47,Unfavorable,TRUE
2025-06,C016,L012,Claims Leakage,5,-0.0,Favorable,TRUE
2025-06,C016,L012,Utilization Mix,6,-47.08,Unfavorable,TRUE
2025-06,C016,L012,Other / Rounding,7,-6700.62,Unfavorable,TRUE
2025-06,C017,L002,Price / Yield,1,-1084.28,Unfavorable,TRUE
2025-06,C017,L002,Carrier Buy Rate,2,-1965.89,Unfavorable,TRUE
2025-06,C017,L002,Fuel Surcharge,3,-1484.9,Unfavorable,TRUE
2025-06,C017,L002,Demurrage & Detention,4,-0.0,Favorable,TRUE
2025-06,C017,L002,Claims Leakage,5,-901.86,Unfavorable,TRUE
2025-06,C017,L002,Utilization Mix,6,-368.05,Unfavorable,TRUE
2025-06,C017,L002,Other / Rounding,7,2497.95,Favorable,TRUE
2025-06,C017,L003,Price / Yield,1,-443.21,Unfavorable,TRUE
2025-06,C017,L003,Carrier Buy Rate,2,-99.49,Unfavorable,TRUE
2025-06,C017,L003,Fuel Surcharge,3,-148.67,Unfavorable,TRUE
2025-06,C017,L003,Demurrage & Detention,4,-0.29,Unfavorable,TRUE
2025-06,C017,L003,Claims Leakage,5,-40.41,Unfavorable,TRUE
2025-06,C017,L003,Utilization Mix,6,-26.53,Unfavorable,TRUE
2025-06,C017,L003,Other / Rounding,7,-1467.44,Unfavorable,TRUE
2025-06,C017,L005,Price / Yield,1,-986.7,Unfavorable,TRUE
2025-06,C017,L005,Carrier Buy Rate,2,-230.18,Unfavorable,TRUE
2025-06,C017,L005,Fuel Surcharge,3,-426.05,Unfavorable,TRUE
2025-06,C017,L005,Demurrage & Detention,4,-61.25,Unfavorable,TRUE
2025-06,C017,L005,Claims Leakage,5,-91.07,Unfavorable,TRUE
2025-06,C017,L005,Utilization Mix,6,-52.11,Unfavorable,TRUE
2025-06,C017,L005,Other / Rounding,7,-1011.22,Unfavorable,TRUE
2025-06,C017,L008,Price / Yield,1,-987.49,Unfavorable,TRUE
2025-06,C017,L008,Carrier Buy Rate,2,-227.4,Unfavorable,TRUE
2025-06,C017,L008,Fuel Surcharge,3,-282.19,Unfavorable,TRUE
2025-06,C017,L008,Demurrage & Detention,4,-262.97,Unfavorable,TRUE
2025-06,C017,L008,Claims Leakage,5,-25.79,Unfavorable,TRUE
2025-06,C017,L008,Utilization Mix,6,-0.0,Favorable,TRUE
2025-06,C017,L008,Other / Rounding,7,-961.82,Unfavorable,TRUE
2025-06,C018,L004,Price / Yield,1,-746.9,Unfavorable,TRUE
2025-06,C018,L004,Carrier Buy Rate,2,-33.99,Unfavorable,TRUE
2025-06,C018,L004,Fuel Surcharge,3,-40.14,Unfavorable,TRUE
