CohortMonth,CohortLabel,ActivityMonth,MonthsSinceCohort,PlanID,ChannelID,CohortStartMRR,RetainedMRR,ExpansionMRR,ContractionMRR,StartLogos,ActiveLogos,ChurnedLogos,NetRetentionRate,GrossRetentionRate
2024-03-01,Mar 2024,2025-01-01,10,scale,partner,4883.92,8077.62,0.0,0.0,1,1,0,1.6539,1.6539
2024-03-01,Mar 2024,2025-02-01,11,scale,partner,4883.92,8698.71,621.09,0.0,1,1,0,1.7811,1.6539
2024-03-01,Mar 2024,2025-03-01,12,scale,partner,4883.92,8698.71,0.0,0.0,1,1,0,1.7811,1.7811
2024-03-01,Mar 2024,2025-04-01,13,scale,partner,4883.92,8698.71,0.0,0.0,1,1,0,1.7811,1.7811
2024-03-01,Mar 2024,2025-05-01,14,scale,partner,4883.92,9338.08,639.37,0.0,1,1,0,1.912,1.7811
2024-03-01,Mar 2024,2025-06-01,15,scale,partner,4883.92,9338.08,0.0,0.0,1,1,0,1.912,1.912
2024-03-01,Mar 2024,2025-07-01,16,scale,partner,4883.92,9338.08,0.0,0.0,1,1,0,1.912,1.912
2024-03-01,Mar 2024,2025-08-01,17,scale,partner,4883.92,9338.08,0.0,0.0,1,1,0,1.912,1.912
2024-03-01,Mar 2024,2025-09-01,18,scale,partner,4883.92,9338.08,0.0,0.0,1,1,0,1.912,1.912
2024-03-01,Mar 2024,2025-10-01,19,scale,partner,4883.92,9338.08,0.0,0.0,1,1,0,1.912,1.912
2024-03-01,Mar 2024,2025-11-01,20,scale,partner,4883.92,9338.08,0.0,0.0,1,1,0,1.912,1.912
2024-03-01,Mar 2024,2025-12-01,21,scale,partner,4883.92,9338.08,0.0,0.0,1,1,0,1.912,1.912
2024-03-01,Mar 2024,2026-01-01,22,scale,partner,4883.92,9338.08,0.0,0.0,1,1,0,1.912,1.912
2024-03-01,Mar 2024,2026-02-01,23,scale,partner,4883.92,9338.08,0.0,0.0,1,1,0,1.912,1.912
2024-03-01,Mar 2024,2026-03-01,24,scale,partner,4883.92,9338.08,0.0,0.0,1,1,0,1.912,1.912
2024-03-01,Mar 2024,2026-04-01,25,scale,partner,4883.92,9338.08,0.0,0.0,1,1,0,1.912,1.912
2024-03-01,Mar 2024,2026-05-01,26,scale,partner,4883.92,9338.08,0.0,0.0,1,1,0,1.912,1.912
2024-03-01,Mar 2024,2024-03-01,0,starter,inbound,684.5,684.5,0.0,0.0,1,1,0,1.0,1.0
2024-03-01,Mar 2024,2024-04-01,1,starter,inbound,684.5,684.5,0.0,0.0,1,1,0,1.0,1.0
2024-03-01,Mar 2024,2024-05-01,2,starter,inbound,684.5,684.5,0.0,0.0,1,1,0,1.0,1.0
2024-03-01,Mar 2024,2024-06-01,3,starter,inbound,684.5,684.5,0.0,0.0,1,1,0,1.0,1.0
2024-03-01,Mar 2024,2024-07-01,4,starter,inbound,684.5,684.5,0.0,0.0,1,1,0,1.0,1.0
2024-03-01,Mar 2024,2024-08-01,5,starter,inbound,684.5,684.5,0.0,0.0,1,1,0,1.0,1.0
2024-03-01,Mar 2024,2024-09-01,6,starter,inbound,684.5,684.5,0.0,0.0,1,1,0,1.0,1.0
2024-03-01,Mar 2024,2024-10-01,7,starter,inbound,684.5,605.46,0.0,79.04,1,1,0,0.8845,0.8845
2024-03-01,Mar 2024,2024-11-01,8,starter,inbound,684.5,588.66,54.5,71.31,1,1,0,0.86,0.7804
2024-03-01,Mar 2024,2024-12-01,9,starter,inbound,684.5,588.66,0.0,0.0,1,1,0,0.86,0.86
2024-03-01,Mar 2024,2025-01-01,10,starter,inbound,684.5,622.3,33.64,0.0,1,1,0,0.9091,0.86
2024-03-01,Mar 2024,2025-02-01,11,starter,inbound,684.5,731.3,109.0,0.0,1,1,0,1.0684,0.9091
2024-03-01,Mar 2024,2025-03-01,12,starter,inbound,684.5,731.3,0.0,0.0,1,1,0,1.0684,1.0684
2024-03-01,Mar 2024,2025-04-01,13,starter,inbound,684.5,731.3,0.0,0.0,1,1,0,1.0684,1.0684
2024-03-01,Mar 2024,2025-05-01,14,starter,inbound,684.5,731.3,0.0,0.0,1,1,0,1.0684,1.0684
2024-03-01,Mar 2024,2025-06-01,15,starter,inbound,684.5,731.3,0.0,0.0,1,1,0,1.0684,1.0684
2024-03-01,Mar 2024,2025-07-01,16,starter,inbound,684.5,731.3,0.0,0.0,1,1,0,1.0684,1.0684
2024-03-01,Mar 2024,2025-08-01,17,starter,inbound,684.5,860.3,129.01,0.0,1,1,0,1.2568,1.0684
2024-03-01,Mar 2024,2025-09-01,18,starter,inbound,684.5,936.54,76.23,0.0,1,1,0,1.3682,1.2568
2024-03-01,Mar 2024,2025-10-01,19,starter,inbound,684.5,1041.59,105.05,0.0,1,1,0,1.5217,1.3682
2024-03-01,Mar 2024,2025-11-01,20,starter,inbound,684.5,932.84,0.0,108.75,1,1,0,1.3628,1.3628
2024-03-01,Mar 2024,2025-12-01,21,starter,inbound,684.5,1012.89,80.04,0.0,1,1,0,1.4798,1.3628
2024-03-01,Mar 2024,2026-01-01,22,starter,inbound,684.5,1012.89,0.0,0.0,1,1,0,1.4798,1.4798
2024-03-01,Mar 2024,2026-02-01,23,starter,inbound,684.5,1012.89,0.0,0.0,1,1,0,1.4798,1.4798
2024-03-01,Mar 2024,2026-03-01,24,starter,inbound,684.5,1012.89,0.0,0.0,1,1,0,1.4798,1.4798
2024-03-01,Mar 2024,2026-04-01,25,starter,inbound,684.5,1125.74,112.85,0.0,1,1,0,1.6446,1.4798
2024-03-01,Mar 2024,2026-05-01,26,starter,inbound,684.5,1125.74,0.0,0.0,1,1,0,1.6446,1.6446
2024-03-01,Mar 2024,2024-03-01,0,starter,outbound,1667.65,1667.65,0.0,0.0,2,2,0,1.0,1.0
2024-03-01,Mar 2024,2024-04-01,1,starter,outbound,1667.65,1667.65,0.0,0.0,2,2,0,1.0,1.0
2024-03-01,Mar 2024,2024-05-01,2,starter,outbound,1667.65,1667.65,0.0,0.0,2,2,0,1.0,1.0
2024-03-01,Mar 2024,2024-06-01,3,starter,outbound,1667.65,1667.65,0.0,0.0,2,2,0,1.0,1.0
2024-03-01,Mar 2024,2024-07-01,4,starter,outbound,1667.65,1667.65,0.0,0.0,2,2,0,1.0,1.0
2024-03-01,Mar 2024,2024-08-01,5,starter,outbound,1667.65,1667.65,0.0,0.0,2,2,0,1.0,1.0
2024-03-01,Mar 2024,2024-09-01,6,starter,outbound,1667.65,1732.07,64.41,0.0,2,2,0,1.0386,1.0
2024-03-01,Mar 2024,2024-10-01,7,starter,outbound,1667.65,1732.07,0.0,0.0,2,2,0,1.0386,1.0386
2024-03-01,Mar 2024,2024-11-01,8,starter,outbound,1667.65,806.79,0.0,0.0,2,1,1,0.4838,0.4838
2024-03-01,Mar 2024,2024-12-01,9,starter,outbound,1667.65,941.63,134.84,0.0,2,1,1,0.5646,0.4838
2024-03-01,Mar 2024,2025-01-01,10,starter,outbound,1667.65,995.22,53.59,0.0,2,1,1,0.5968,0.5646
2024-03-01,Mar 2024,2025-02-01,11,starter,outbound,1667.65,995.22,0.0,0.0,2,1,1,0.5968,0.5968
2024-03-01,Mar 2024,2025-03-01,12,starter,outbound,1667.65,995.22,0.0,0.0,2,1,1,0.5968,0.5968
2024-03-01,Mar 2024,2025-04-01,13,starter,outbound,1667.65,995.22,0.0,0.0,2,1,1,0.5968,0.5968
2024-03-01,Mar 2024,2025-05-01,14,starter,outbound,1667.65,995.22,0.0,0.0,2,1,1,0.5968,0.5968
2024-03-01,Mar 2024,2025-06-01,15,starter,outbound,1667.65,1140.95,145.73,0.0,2,1,1,0.6842,0.5968
2024-03-01,Mar 2024,2025-07-01,16,starter,outbound,1667.65,1140.95,0.0,0.0,2,1,1,0.6842,0.6842
2024-03-01,Mar 2024,2025-08-01,17,starter,outbound,1667.65,1140.95,0.0,0.0,2,1,1,0.6842,0.6842
2024-03-01,Mar 2024,2025-09-01,18,starter,outbound,1667.65,1140.95,0.0,0.0,2,1,1,0.6842,0.6842
2024-03-01,Mar 2024,2025-10-01,19,starter,outbound,1667.65,1140.95,0.0,0.0,2,1,1,0.6842,0.6842
2024-03-01,Mar 2024,2025-11-01,20,starter,outbound,1667.65,1140.95,0.0,0.0,2,1,1,0.6842,0.6842
2024-03-01,Mar 2024,2025-12-01,21,starter,outbound,1667.65,1140.95,0.0,0.0,2,1,1,0.6842,0.6842
2024-03-01,Mar 2024,2026-01-01,22,starter,outbound,1667.65,0.0,0.0,0.0,2,0,2,0.0,0.0
2024-03-01,Mar 2024,2024-03-01,0,starter,partner,831.5,831.5,0.0,0.0,1,1,0,1.0,1.0
2024-03-01,Mar 2024,2024-04-01,1,starter,partner,831.5,0.0,0.0,0.0,1,0,1,0.0,0.0
2024-03-01,Mar 2024,2024-03-01,0,starter,plg,1757.75,1757.75,0.0,0.0,3,3,0,1.0,1.0
2024-03-01,Mar 2024,2024-04-01,1,starter,plg,1757.75,1156.15,0.0,0.0,3,2,1,0.6577,0.6577
2024-03-01,Mar 2024,2024-05-01,2,starter,plg,1757.75,1156.15,0.0,0.0,3,2,1,0.6577,0.6577
2024-03-01,Mar 2024,2024-06-01,3,starter,plg,1757.75,1156.15,0.0,0.0,3,2,1,0.6577,0.6577
2024-03-01,Mar 2024,2024-07-01,4,starter,plg,1757.75,1156.15,0.0,0.0,3,2,1,0.6577,0.6577
2024-03-01,Mar 2024,2024-08-01,5,starter,plg,1757.75,1156.15,0.0,0.0,3,2,1,0.6577,0.6577
2024-03-01,Mar 2024,2024-09-01,6,starter,plg,1757.75,1203.95,47.8,0.0,3,2,1,0.6849,0.6577
2024-03-01,Mar 2024,2024-10-01,7,starter,plg,1757.75,1203.95,0.0,0.0,3,2,1,0.6849,0.6849
2024-03-01,Mar 2024,2024-11-01,8,starter,plg,1757.75,1203.95,0.0,0.0,3,2,1,0.6849,0.6849
2024-03-01,Mar 2024,2024-12-01,9,starter,plg,1757.75,1203.95,0.0,0.0,3,2,1,0.6849,0.6849
2024-03-01,Mar 2024,2025-01-01,10,starter,plg,1757.75,1339.71,135.76,0.0,3,2,1,0.7622,0.6849
2024-03-01,Mar 2024,2025-02-01,11,starter,plg,1757.75,1339.71,0.0,0.0,3,2,1,0.7622,0.7622
2024-03-01,Mar 2024,2025-03-01,12,starter,plg,1757.75,1579.35,239.64,0.0,3,2,1,0.8985,0.7622
2024-03-01,Mar 2024,2025-04-01,13,starter,plg,1757.75,1579.35,0.0,0.0,3,2,1,0.8985,0.8985
2024-03-01,Mar 2024,2025-05-01,14,starter,plg,1757.75,1579.35,0.0,0.0,3,2,1,0.8985,0.8985
2024-03-01,Mar 2024,2025-06-01,15,starter,plg,1757.75,1579.35,0.0,0.0,3,2,1,0.8985,0.8985
2024-03-01,Mar 2024,2025-07-01,16,starter,plg,1757.75,1733.48,154.13,0.0,3,2,1,0.9862,0.8985
2024-03-01,Mar 2024,2025-08-01,17,starter,plg,1757.75,1825.22,91.74,0.0,3,2,1,1.0384,0.9862
2024-03-01,Mar 2024,2025-09-01,18,starter,plg,1757.75,1211.36,0.0,0.0,3,1,2,0.6892,0.6892
2024-03-01,Mar 2024,2025-10-01,19,starter,plg,1757.75,1319.69,108.33,0.0,3,1,2,0.7508,0.6892
2024-03-01,Mar 2024,2025-11-01,20,starter,plg,1757.75,1117.55,0.0,202.14,3,1,2,0.6358,0.6358
2024-03-01,Mar 2024,2025-12-01,21,starter,plg,1757.75,1029.22,50.2,138.53,3,1,2,0.5855,0.557
2024-03-01,Mar 2024,2026-01-01,22,starter,plg,1757.75,1029.22,0.0,0.0,3,1,2,0.5855,0.5855
2024-03-01,Mar 2024,2026-02-01,23,starter,plg,1757.75,1067.31,38.1,0.0,3,1,2,0.6072,0.5855
2024-03-01,Mar 2024,2026-03-01,24,starter,plg,1757.75,1067.31,0.0,0.0,3,1,2,0.6072,0.6072
2024-03-01,Mar 2024,2026-04-01,25,starter,plg,1757.75,1067.31,0.0,0.0,3,1,2,0.6072,0.6072
2024-03-01,Mar 2024,2026-05-01,26,starter,plg,1757.75,1067.31,0.0,0.0,3,1,2,0.6072,0.6072
2024-04-01,Apr 2024,2024-04-01,0,business,inbound,11822.61,11822.61,0.0,0.0,2,2,0,1.0,1.0
2024-04-01,Apr 2024,2024-05-01,1,business,inbound,11822.61,11822.61,0.0,0.0,2,2,0,1.0,1.0
2024-04-01,Apr 2024,2024-06-01,2,business,inbound,11822.61,11822.61,0.0,0.0,2,2,0,1.0,1.0
2024-04-01,Apr 2024,2024-07-01,3,business,inbound,11822.61,11822.61,0.0,0.0,2,2,0,1.0,1.0
2024-04-01,Apr 2024,2024-08-01,4,business,inbound,11822.61,11822.61,0.0,0.0,2,2,0,1.0,1.0
2024-04-01,Apr 2024,2024-09-01,5,business,inbound,11822.61,12275.51,452.9,0.0,2,2,0,1.0383,1.0
2024-04-01,Apr 2024,2024-10-01,6,business,inbound,11822.61,12275.51,0.0,0.0,2,2,0,1.0383,1.0383
2024-04-01,Apr 2024,2024-11-01,7,business,inbound,11822.61,12275.51,0.0,0.0,2,2,0,1.0383,1.0383
2024-04-01,Apr 2024,2024-12-01,8,business,inbound,11822.61,5476.35,0.0,0.0,2,1,1,0.4632,0.4632
2024-04-01,Apr 2024,2025-01-01,9,business,inbound,11822.61,5476.35,0.0,0.0,2,1,1,0.4632,0.4632
2024-04-01,Apr 2024,2025-02-01,10,business,inbound,11822.61,5799.26,322.91,0.0,2,1,1,0.4905,0.4632
2024-04-01,Apr 2024,2025-03-01,11,business,inbound,11822.61,5799.26,0.0,0.0,2,1,1,0.4905,0.4905
2024-04-01,Apr 2024,2025-04-01,12,business,inbound,11822.61,5799.26,0.0,0.0,2,1,1,0.4905,0.4905
2024-04-01,Apr 2024,2025-05-01,13,business,inbound,11822.61,5799.26,0.0,0.0,2,1,1,0.4905,0.4905
2024-04-01,Apr 2024,2025-06-01,14,business,inbound,11822.61,5799.26,0.0,0.0,2,1,1,0.4905,0.4905
2024-04-01,Apr 2024,2025-07-01,15,business,inbound,11822.61,5799.26,0.0,0.0,2,1,1,0.4905,0.4905
2024-04-01,Apr 2024,2025-08-01,16,business,inbound,11822.61,5799.26,0.0,0.0,2,1,1,0.4905,0.4905
2024-04-01,Apr 2024,2025-09-01,17,business,inbound,11822.61,5799.26,0.0,0.0,2,1,1,0.4905,0.4905
2024-04-01,Apr 2024,2025-10-01,18,business,inbound,11822.61,5799.26,0.0,0.0,2,1,1,0.4905,0.4905
2024-04-01,Apr 2024,2025-11-01,19,business,inbound,11822.61,5799.26,0.0,0.0,2,1,1,0.4905,0.4905
2024-04-01,Apr 2024,2025-12-01,20,business,inbound,11822.61,6954.3,1155.04,0.0,2,1,1,0.5882,0.4905
2024-04-01,Apr 2024,2026-01-01,21,business,inbound,11822.61,0.0,0.0,0.0,2,0,2,0.0,0.0
2024-04-01,Apr 2024,2024-04-01,0,business,outbound,15626.84,15626.84,0.0,0.0,3,3,0,1.0,1.0
2024-04-01,Apr 2024,2024-05-01,1,business,outbound,15626.84,15626.84,0.0,0.0,3,3,0,1.0,1.0
2024-04-01,Apr 2024,2024-06-01,2,business,outbound,15626.84,15626.84,0.0,0.0,3,3,0,1.0,1.0
2024-04-01,Apr 2024,2024-07-01,3,business,outbound,15626.84,16121.02,494.19,0.0,3,3,0,1.0316,1.0
2024-04-01,Apr 2024,2024-08-01,4,business,outbound,15626.84,16121.02,0.0,0.0,3,3,0,1.0316,1.0316
2024-04-01,Apr 2024,2024-09-01,5,business,outbound,15626.84,9089.84,765.41,0.0,3,2,1,0.5817,0.5327
2024-04-01,Apr 2024,2024-10-01,6,business,outbound,15626.84,9089.84,0.0,0.0,3,2,1,0.5817,0.5817
2024-04-01,Apr 2024,2024-11-01,7,business,outbound,15626.84,9089.84,0.0,0.0,3,2,1,0.5817,0.5817
2024-04-01,Apr 2024,2024-12-01,8,business,outbound,15626.84,9089.84,0.0,0.0,3,2,1,0.5817,0.5817
2024-04-01,Apr 2024,2025-01-01,9,business,outbound,15626.84,9495.46,405.62,0.0,3,2,1,0.6076,0.5817
2024-04-01,Apr 2024,2025-02-01,10,business,outbound,15626.84,10042.38,546.91,0.0,3,2,1,0.6426,0.6076
2024-04-01,Apr 2024,2025-03-01,11,business,outbound,15626.84,10042.38,0.0,0.0,3,2,1,0.6426,0.6426
2024-04-01,Apr 2024,2025-04-01,12,business,outbound,15626.84,10042.38,0.0,0.0,3,2,1,0.6426,0.6426
2024-04-01,Apr 2024,2025-05-01,13,business,outbound,15626.84,9916.32,482.54,608.6,3,2,1,0.6346,0.6037
2024-04-01,Apr 2024,2025-06-01,14,business,outbound,15626.84,9916.32,0.0,0.0,3,2,1,0.6346,0.6346
2024-04-01,Apr 2024,2025-07-01,15,business,outbound,15626.84,9916.32,0.0,0.0,3,2,1,0.6346,0.6346
2024-04-01,Apr 2024,2025-08-01,16,business,outbound,15626.84,10430.18,513.86,0.0,3,2,1,0.6675,0.6346
2024-04-01,Apr 2024,2025-09-01,17,business,outbound,15626.84,10959.65,529.47,0.0,3,2,1,0.7013,0.6675
2024-04-01,Apr 2024,2025-10-01,18,business,outbound,15626.84,11199.76,240.11,0.0,3,2,1,0.7167,0.7013
2024-04-01,Apr 2024,2025-11-01,19,business,outbound,15626.84,5742.77,0.0,152.87,3,1,2,0.3675,0.3675
2024-04-01,Apr 2024,2025-12-01,20,business,outbound,15626.84,5742.77,0.0,0.0,3,1,2,0.3675,0.3675
2024-04-01,Apr 2024,2026-01-01,21,business,outbound,15626.84,5742.77,0.0,0.0,3,1,2,0.3675,0.3675
2024-04-01,Apr 2024,2026-02-01,22,business,outbound,15626.84,5742.77,0.0,0.0,3,1,2,0.3675,0.3675
2024-04-01,Apr 2024,2026-03-01,23,business,outbound,15626.84,6557.72,814.95,0.0,3,1,2,0.4196,0.3675
2024-04-01,Apr 2024,2026-04-01,24,business,outbound,15626.84,6557.72,0.0,0.0,3,1,2,0.4196,0.4196
2024-04-01,Apr 2024,2026-05-01,25,business,outbound,15626.84,6557.72,0.0,0.0,3,1,2,0.4196,0.4196
2024-04-01,Apr 2024,2024-04-01,0,business,partner,6348.74,6348.74,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-05-01,1,business,partner,6348.74,6348.74,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-06-01,2,business,partner,6348.74,6348.74,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-07-01,3,business,partner,6348.74,6348.74,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-08-01,4,business,partner,6348.74,6348.74,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-09-01,5,business,partner,6348.74,6348.74,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-10-01,6,business,partner,6348.74,6348.74,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-11-01,7,business,partner,6348.74,6348.74,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-12-01,8,business,partner,6348.74,6348.74,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2025-01-01,9,business,partner,6348.74,6348.74,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2025-02-01,10,business,partner,6348.74,6348.74,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2025-03-01,11,business,partner,6348.74,6348.74,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2025-04-01,12,business,partner,6348.74,6348.74,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2025-05-01,13,business,partner,6348.74,5634.92,0.0,713.82,1,1,0,0.8876,0.8876
2024-04-01,Apr 2024,2025-06-01,14,business,partner,6348.74,5974.04,339.12,0.0,1,1,0,0.941,0.8876
2024-04-01,Apr 2024,2025-07-01,15,business,partner,6348.74,5974.04,0.0,0.0,1,1,0,0.941,0.941
2024-04-01,Apr 2024,2025-08-01,16,business,partner,6348.74,5974.04,0.0,0.0,1,1,0,0.941,0.941
2024-04-01,Apr 2024,2025-09-01,17,business,partner,6348.74,6572.7,598.66,0.0,1,1,0,1.0353,0.941
2024-04-01,Apr 2024,2025-10-01,18,business,partner,6348.74,6572.7,0.0,0.0,1,1,0,1.0353,1.0353
2024-04-01,Apr 2024,2025-11-01,19,business,partner,6348.74,6572.7,0.0,0.0,1,1,0,1.0353,1.0353
2024-04-01,Apr 2024,2025-12-01,20,business,partner,6348.74,6572.7,0.0,0.0,1,1,0,1.0353,1.0353
2024-04-01,Apr 2024,2026-01-01,21,business,partner,6348.74,6572.7,0.0,0.0,1,1,0,1.0353,1.0353
2024-04-01,Apr 2024,2026-02-01,22,business,partner,6348.74,7348.26,775.55,0.0,1,1,0,1.1574,1.0353
2024-04-01,Apr 2024,2026-03-01,23,business,partner,6348.74,7348.26,0.0,0.0,1,1,0,1.1574,1.1574
2024-04-01,Apr 2024,2026-04-01,24,business,partner,6348.74,7348.26,0.0,0.0,1,1,0,1.1574,1.1574
2024-04-01,Apr 2024,2026-05-01,25,business,partner,6348.74,7348.26,0.0,0.0,1,1,0,1.1574,1.1574
2024-04-01,Apr 2024,2024-04-01,0,business,plg,3256.79,3256.79,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-05-01,1,business,plg,3256.79,3256.79,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-06-01,2,business,plg,3256.79,3256.79,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-07-01,3,business,plg,3256.79,3256.79,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-08-01,4,business,plg,3256.79,3256.79,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-09-01,5,business,plg,3256.79,3256.79,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-10-01,6,business,plg,3256.79,3256.79,0.0,0.0,1,1,0,1.0,1.0
2024-04-01,Apr 2024,2024-11-01,7,business,plg,3256.79,3573.6,316.81,0.0,1,1,0,1.0973,1.0
2024-04-01,Apr 2024,2024-12-01,8,business,plg,3256.79,3573.6,0.0,0.0,1,1,0,1.0973,1.0973
2024-04-01,Apr 2024,2025-01-01,9,business,plg,3256.79,3806.27,232.68,0.0,1,1,0,1.1687,1.0973
2024-04-01,Apr 2024,2025-02-01,10,business,plg,3256.79,4405.31,599.04,0.0,1,1,0,1.3527,1.1687
2024-04-01,Apr 2024,2025-03-01,11,business,plg,3256.79,4405.31,0.0,0.0,1,1,0,1.3527,1.3527
2024-04-01,Apr 2024,2025-04-01,12,business,plg,3256.79,4405.31,0.0,0.0,1,1,0,1.3527,1.3527
2024-04-01,Apr 2024,2025-05-01,13,business,plg,3256.79,4405.31,0.0,0.0,1,1,0,1.3527,1.3527
2024-04-01,Apr 2024,2025-06-01,14,business,plg,3256.79,4405.31,0.0,0.0,1,1,0,1.3527,1.3527
2024-04-01,Apr 2024,2025-07-01,15,business,plg,3256.79,4405.31,0.0,0.0,1,1,0,1.3527,1.3527
2024-04-01,Apr 2024,2025-08-01,16,business,plg,3256.79,4405.31,0.0,0.0,1,1,0,1.3527,1.3527
2024-04-01,Apr 2024,2025-09-01,17,business,plg,3256.79,5254.35,849.04,0.0,1,1,0,1.6134,1.3527
2024-04-01,Apr 2024,2025-10-01,18,business,plg,3256.79,5254.35,0.0,0.0,1,1,0,1.6134,1.6134
2024-04-01,Apr 2024,2025-11-01,19,business,plg,3256.79,6268.26,1013.91,0.0,1,1,0,1.9247,1.6134
2024-04-01,Apr 2024,2025-12-01,20,business,plg,3256.79,6728.01,459.76,0.0,1,1,0,2.0658,1.9247
2024-04-01,Apr 2024,2026-01-01,21,business,plg,3256.79,7972.78,1244.77,0.0,1,1,0,2.448,2.0658
2024-04-01,Apr 2024,2026-02-01,22,business,plg,3256.79,7972.78,0.0,0.0,1,1,0,2.448,2.448
2024-04-01,Apr 2024,2026-03-01,23,business,plg,3256.79,8580.36,607.58,0.0,1,1,0,2.6346,2.448
2024-04-01,Apr 2024,2026-04-01,24,business,plg,3256.79,8580.36,0.0,0.0,1,1,0,2.6346,2.6346
2024-04-01,Apr 2024,2026-05-01,25,business,plg,3256.79,8580.36,0.0,0.0,1,1,0,2.6346,2.6346
2024-04-01,Apr 2024,2024-04-01,0,growth,outbound,3292.77,3292.77,0.0,0.0,2,2,0,1.0,1.0
2024-04-01,Apr 2024,2024-05-01,1,growth,outbound,3292.77,3292.77,0.0,0.0,2,2,0,1.0,1.0
2024-04-01,Apr 2024,2024-06-01,2,growth,outbound,3292.77,3163.35,0.0,129.43,2,2,0,0.9607,0.9607
2024-04-01,Apr 2024,2024-07-01,3,growth,outbound,3292.77,3349.29,185.95,0.0,2,2,0,1.0172,0.9607
2024-04-01,Apr 2024,2024-08-01,4,growth,outbound,3292.77,3445.28,95.99,0.0,2,2,0,1.0463,1.0172
2024-04-01,Apr 2024,2024-09-01,5,growth,outbound,3292.77,3445.28,0.0,0.0,2,2,0,1.0463,1.0463
2024-04-01,Apr 2024,2024-10-01,6,growth,outbound,3292.77,3445.28,0.0,0.0,2,2,0,1.0463,1.0463
2024-04-01,Apr 2024,2024-11-01,7,growth,outbound,3292.77,3445.28,0.0,0.0,2,2,0,1.0463,1.0463
2024-04-01,Apr 2024,2024-12-01,8,growth,outbound,3292.77,3445.28,0.0,0.0,2,2,0,1.0463,1.0463
2024-04-01,Apr 2024,2025-01-01,9,growth,outbound,3292.77,3692.68,247.4,0.0,2,2,0,1.1215,1.0463
2024-04-01,Apr 2024,2025-02-01,10,growth,outbound,3292.77,3692.68,0.0,0.0,2,2,0,1.1215,1.1215
2024-04-01,Apr 2024,2025-03-01,11,growth,outbound,3292.77,3692.68,0.0,0.0,2,2,0,1.1215,1.1215
2024-04-01,Apr 2024,2025-04-01,12,growth,outbound,3292.77,3692.68,0.0,0.0,2,2,0,1.1215,1.1215
2024-04-01,Apr 2024,2025-05-01,13,growth,outbound,3292.77,3998.38,305.7,0.0,2,2,0,1.2143,1.1215
2024-04-01,Apr 2024,2025-06-01,14,growth,outbound,3292.77,2129.59,354.86,0.0,2,1,1,0.6467,0.539
2024-04-01,Apr 2024,2025-07-01,15,growth,outbound,3292.77,2129.59,0.0,0.0,2,1,1,0.6467,0.6467
2024-04-01,Apr 2024,2025-08-01,16,growth,outbound,3292.77,2129.59,0.0,0.0,2,1,1,0.6467,0.6467
2024-04-01,Apr 2024,2025-09-01,17,growth,outbound,3292.77,2129.59,0.0,0.0,2,1,1,0.6467,0.6467
2024-04-01,Apr 2024,2025-10-01,18,growth,outbound,3292.77,2534.2,404.61,0.0,2,1,1,0.7696,0.6467
2024-04-01,Apr 2024,2025-11-01,19,growth,outbound,3292.77,2534.2,0.0,0.0,2,1,1,0.7696,0.7696
2024-04-01,Apr 2024,2025-12-01,20,growth,outbound,3292.77,2534.2,0.0,0.0,2,1,1,0.7696,0.7696
2024-04-01,Apr 2024,2026-01-01,21,growth,outbound,3292.77,2534.2,0.0,0.0,2,1,1,0.7696,0.7696
2024-04-01,Apr 2024,2026-02-01,22,growth,outbound,3292.77,2534.2,0.0,0.0,2,1,1,0.7696,0.7696
2024-04-01,Apr 2024,2026-03-01,23,growth,outbound,3292.77,2534.2,0.0,0.0,2,1,1,0.7696,0.7696
2024-04-01,Apr 2024,2026-04-01,24,growth,outbound,3292.77,3002.29,468.09,0.0,2,1,1,0.9118,0.7696
2024-04-01,Apr 2024,2026-05-01,25,growth,outbound,3292.77,3002.29,0.0,0.0,2,1,1,0.9118,0.9118
2024-04-01,Apr 2024,2024-04-01,0,growth,partner,2670.64,2670.64,0.0,0.0,2,2,0,1.0,1.0
