MonthStart,CustomerID,PlanID,ChannelID,RegionID,BeginningMRR,NewMRR,ExpansionMRR,ContractionMRR,ChurnMRR,EndingMRR,RecognizedRevenue,GrossMargin,Seats,StartingLogo,ActiveLogo,NewLogo,ChurnedLogo,IsSynthetic
2025-07-01,C0145,starter,plg,na,944.6,0.0,0.0,0.0,0.0,944.6,919.69,723.33,12,1,1,0,0,TRUE
2025-08-01,C0145,starter,plg,na,944.6,0.0,68.06,0.0,0.0,1012.66,1032.13,761.93,14,1,1,0,0,TRUE
2025-09-01,C0145,starter,plg,na,1012.66,0.0,0.0,0.0,0.0,1012.66,1031.05,780.94,18,1,1,0,0,TRUE
2025-10-01,C0145,starter,plg,na,1012.66,0.0,0.0,-96.41,0.0,916.25,940.98,722.94,36,1,1,0,0,TRUE
2025-11-01,C0145,starter,plg,na,916.25,0.0,58.61,0.0,0.0,974.85,969.06,734.1,17,1,1,0,0,TRUE
2025-12-01,C0145,starter,plg,na,974.85,0.0,0.0,0.0,0.0,974.85,997.03,750.92,36,1,1,0,0,TRUE
2026-01-01,C0145,starter,plg,na,974.85,0.0,0.0,0.0,0.0,974.85,966.59,795.47,41,1,1,0,0,TRUE
2026-02-01,C0145,starter,plg,na,974.85,0.0,0.0,0.0,0.0,974.85,966.7,745.02,43,1,1,0,0,TRUE
2026-03-01,C0145,starter,plg,na,974.85,0.0,0.0,0.0,0.0,974.85,970.45,730.01,36,1,1,0,0,TRUE
2026-04-01,C0145,starter,plg,na,974.85,0.0,0.0,0.0,0.0,974.85,941.56,735.38,13,1,1,0,0,TRUE
2026-05-01,C0145,starter,plg,na,974.85,0.0,44.54,0.0,0.0,1019.39,1002.05,752.46,26,1,1,0,0,TRUE
2024-11-01,C0146,starter,plg,na,0.0,710.27,0.0,0.0,0.0,710.27,695.17,517.23,31,0,1,1,0,TRUE
2024-12-01,C0146,starter,plg,na,710.27,0.0,0.0,0.0,0.0,710.27,715.85,536.08,25,1,1,0,0,TRUE
2025-01-01,C0146,starter,plg,na,710.27,0.0,0.0,0.0,0.0,710.27,730.0,547.96,15,1,1,0,0,TRUE
2025-02-01,C0146,starter,plg,na,710.27,0.0,0.0,0.0,0.0,710.27,712.52,563.91,26,1,1,0,0,TRUE
2025-03-01,C0146,starter,plg,na,710.27,0.0,104.85,0.0,0.0,815.13,829.24,642.17,29,1,1,0,0,TRUE
2025-04-01,C0146,starter,plg,na,815.13,0.0,0.0,0.0,0.0,815.13,820.32,635.91,10,1,1,0,0,TRUE
2025-05-01,C0146,starter,plg,na,815.13,0.0,0.0,0.0,0.0,815.13,782.84,606.92,11,1,1,0,0,TRUE
2025-06-01,C0146,starter,plg,na,815.13,0.0,0.0,0.0,0.0,815.13,815.64,632.1,23,1,1,0,0,TRUE
2025-07-01,C0146,starter,plg,na,815.13,0.0,0.0,0.0,0.0,815.13,789.23,585.23,29,1,1,0,0,TRUE
2025-08-01,C0146,starter,plg,na,815.13,0.0,0.0,0.0,0.0,815.13,820.58,621.56,17,1,1,0,0,TRUE
2025-09-01,C0146,starter,plg,na,815.13,0.0,113.08,0.0,0.0,928.2,909.17,678.81,35,1,1,0,0,TRUE
2025-10-01,C0146,starter,plg,na,928.2,0.0,143.03,-76.8,0.0,994.44,1014.61,778.34,41,1,1,0,0,TRUE
2025-11-01,C0146,starter,plg,na,994.44,0.0,0.0,0.0,0.0,994.44,1001.21,734.58,14,1,1,0,0,TRUE
2025-12-01,C0146,starter,plg,na,994.44,0.0,140.81,0.0,0.0,1135.25,1148.14,894.34,22,1,1,0,0,TRUE
2026-01-01,C0146,starter,plg,na,1135.25,0.0,0.0,0.0,0.0,1135.25,1110.94,832.46,18,1,1,0,0,TRUE
2026-02-01,C0146,starter,plg,na,1135.25,0.0,0.0,0.0,0.0,1135.25,1164.48,891.76,37,1,1,0,0,TRUE
2026-03-01,C0146,starter,plg,na,1135.25,0.0,0.0,0.0,0.0,1135.25,1127.56,841.92,25,1,1,0,0,TRUE
2026-04-01,C0146,starter,plg,na,1135.25,0.0,0.0,0.0,0.0,1135.25,1131.14,878.4,37,1,1,0,0,TRUE
2026-05-01,C0146,starter,plg,na,1135.25,0.0,0.0,0.0,0.0,1135.25,1150.3,866.7,36,1,1,0,0,TRUE
2025-01-01,C0147,growth,inbound,apac,0.0,1362.59,0.0,0.0,0.0,1362.59,1371.87,1107.26,28,0,1,1,0,TRUE
2025-02-01,C0147,growth,inbound,apac,1362.59,0.0,0.0,0.0,0.0,1362.59,1323.03,1008.42,26,1,1,0,0,TRUE
2025-03-01,C0147,growth,inbound,apac,1362.59,0.0,0.0,0.0,0.0,1362.59,1327.22,1075.83,25,1,1,0,0,TRUE
2025-04-01,C0147,growth,inbound,apac,1362.59,0.0,0.0,0.0,0.0,1362.59,1313.27,1003.43,19,1,1,0,0,TRUE
2025-05-01,C0147,growth,inbound,apac,1362.59,0.0,0.0,0.0,0.0,1362.59,1379.19,1132.01,19,1,1,0,0,TRUE
2025-06-01,C0147,growth,inbound,apac,1362.59,0.0,0.0,0.0,0.0,1362.59,1364.95,1041.31,10,1,1,0,0,TRUE
2025-07-01,C0147,growth,inbound,apac,1362.59,0.0,0.0,0.0,-1362.59,0.0,0.0,0.0,3,1,0,0,1,TRUE
2024-03-01,C0148,business,plg,emea,0.0,2586.57,0.0,0.0,0.0,2586.57,2652.95,2117.76,15,0,1,1,0,TRUE
2024-04-01,C0148,business,plg,emea,2586.57,0.0,0.0,0.0,0.0,2586.57,2583.21,2078.34,11,1,1,0,0,TRUE
2024-05-01,C0148,business,plg,emea,2586.57,0.0,0.0,0.0,0.0,2586.57,2661.66,2251.51,15,1,1,0,0,TRUE
2024-06-01,C0148,business,plg,emea,2586.57,0.0,0.0,0.0,0.0,2586.57,2636.53,2169.77,15,1,1,0,0,TRUE
2024-07-01,C0148,business,plg,emea,2586.57,0.0,0.0,0.0,0.0,2586.57,2602.84,2101.11,15,1,1,0,0,TRUE
2024-08-01,C0148,business,plg,emea,2586.57,0.0,0.0,0.0,0.0,2586.57,2563.87,2100.25,10,1,1,0,0,TRUE
2024-09-01,C0148,business,plg,emea,2586.57,0.0,0.0,0.0,0.0,2586.57,2596.3,2079.69,15,1,1,0,0,TRUE
2024-10-01,C0148,business,plg,emea,2586.57,0.0,0.0,0.0,0.0,2586.57,2506.09,2023.57,5,1,1,0,0,TRUE
2024-11-01,C0148,business,plg,emea,2586.57,0.0,308.26,0.0,0.0,2894.83,2799.36,2205.36,9,1,1,0,0,TRUE
2024-12-01,C0148,business,plg,emea,2894.83,0.0,398.42,0.0,0.0,3293.26,3291.93,2656.13,8,1,1,0,0,TRUE
2025-01-01,C0148,business,plg,emea,3293.26,0.0,0.0,-320.7,0.0,2972.56,2961.12,2394.74,22,1,1,0,0,TRUE
2025-02-01,C0148,business,plg,emea,2972.56,0.0,0.0,0.0,0.0,2972.56,2950.19,2424.66,22,1,1,0,0,TRUE
2025-03-01,C0148,business,plg,emea,2972.56,0.0,265.35,0.0,0.0,3237.91,3316.58,2720.87,18,1,1,0,0,TRUE
2025-04-01,C0148,business,plg,emea,3237.91,0.0,0.0,0.0,0.0,3237.91,3209.52,2593.6,9,1,1,0,0,TRUE
2025-05-01,C0148,business,plg,emea,3237.91,0.0,0.0,0.0,0.0,3237.91,3208.27,2653.05,11,1,1,0,0,TRUE
2025-06-01,C0148,business,plg,emea,3237.91,0.0,0.0,0.0,0.0,3237.91,3158.19,2527.47,6,1,1,0,0,TRUE
2025-07-01,C0148,business,plg,emea,3237.91,0.0,0.0,0.0,0.0,3237.91,3300.17,2573.6,21,1,1,0,0,TRUE
2025-08-01,C0148,business,plg,emea,3237.91,0.0,562.38,0.0,0.0,3800.29,3670.77,2961.18,20,1,1,0,0,TRUE
2025-09-01,C0148,business,plg,emea,3800.29,0.0,0.0,0.0,0.0,3800.29,3653.73,2975.71,15,1,1,0,0,TRUE
2025-10-01,C0148,business,plg,emea,3800.29,0.0,0.0,0.0,0.0,3800.29,3707.08,2918.63,20,1,1,0,0,TRUE
2025-11-01,C0148,business,plg,emea,3800.29,0.0,718.17,0.0,0.0,4518.46,4562.17,3621.61,20,1,1,0,0,TRUE
2025-12-01,C0148,business,plg,emea,4518.46,0.0,0.0,0.0,0.0,4518.46,4459.59,3619.11,28,1,1,0,0,TRUE
2026-01-01,C0148,business,plg,emea,4518.46,0.0,0.0,0.0,0.0,4518.46,4351.11,3688.29,14,1,1,0,0,TRUE
2026-02-01,C0148,business,plg,emea,4518.46,0.0,844.51,0.0,0.0,5362.97,5395.08,4290.62,21,1,1,0,0,TRUE
2026-03-01,C0148,business,plg,emea,5362.97,0.0,0.0,0.0,0.0,5362.97,5397.76,4183.13,11,1,1,0,0,TRUE
2026-04-01,C0148,business,plg,emea,5362.97,0.0,0.0,0.0,0.0,5362.97,5473.94,4322.48,22,1,1,0,0,TRUE
2026-05-01,C0148,business,plg,emea,5362.97,0.0,0.0,0.0,0.0,5362.97,5388.52,4337.4,21,1,1,0,0,TRUE
2024-02-01,C0149,starter,inbound,emea,0.0,516.9,0.0,0.0,0.0,516.9,499.13,376.58,19,0,1,1,0,TRUE
2024-03-01,C0149,starter,inbound,emea,516.9,0.0,0.0,0.0,0.0,516.9,531.81,408.04,23,1,1,0,0,TRUE
2024-04-01,C0149,starter,inbound,emea,516.9,0.0,32.19,-81.05,0.0,468.04,470.31,354.89,21,1,1,0,0,TRUE
2024-05-01,C0149,starter,inbound,emea,468.04,0.0,80.77,0.0,0.0,548.81,549.76,406.1,19,1,1,0,0,TRUE
2024-06-01,C0149,starter,inbound,emea,548.81,0.0,0.0,0.0,-548.81,0.0,0.0,0.0,3,1,0,0,1,TRUE
2025-03-01,C0150,starter,plg,emea,0.0,470.42,0.0,0.0,0.0,470.42,467.47,351.6,6,0,1,1,0,TRUE
2025-04-01,C0150,starter,plg,emea,470.42,0.0,0.0,0.0,0.0,470.42,461.49,348.93,15,1,1,0,0,TRUE
2025-05-01,C0150,starter,plg,emea,470.42,0.0,0.0,0.0,0.0,470.42,466.99,363.14,14,1,1,0,0,TRUE
2025-06-01,C0150,starter,plg,emea,470.42,0.0,0.0,0.0,0.0,470.42,455.66,341.81,19,1,1,0,0,TRUE
2025-07-01,C0150,starter,plg,emea,470.42,0.0,0.0,0.0,0.0,470.42,459.49,348.46,16,1,1,0,0,TRUE
2025-08-01,C0150,starter,plg,emea,470.42,0.0,0.0,0.0,0.0,470.42,479.19,371.89,7,1,1,0,0,TRUE
2025-09-01,C0150,starter,plg,emea,470.42,0.0,0.0,0.0,0.0,470.42,481.14,363.89,8,1,1,0,0,TRUE
2025-10-01,C0150,starter,plg,emea,470.42,0.0,0.0,0.0,0.0,470.42,470.45,358.19,16,1,1,0,0,TRUE
2025-11-01,C0150,starter,plg,emea,470.42,0.0,0.0,0.0,0.0,470.42,463.47,349.74,18,1,1,0,0,TRUE
2025-12-01,C0150,starter,plg,emea,470.42,0.0,0.0,0.0,-470.42,0.0,0.0,0.0,3,1,0,0,1,TRUE
2026-02-01,C0151,enterprise,outbound,emea,0.0,16591.04,0.0,0.0,0.0,16591.04,16155.86,13993.36,26,0,1,1,0,TRUE
2026-03-01,C0151,enterprise,outbound,emea,16591.04,0.0,0.0,0.0,0.0,16591.04,16838.18,14294.02,25,1,1,0,0,TRUE
2026-04-01,C0151,enterprise,outbound,emea,16591.04,0.0,0.0,0.0,0.0,16591.04,16092.48,13614.97,7,1,1,0,0,TRUE
2026-05-01,C0151,enterprise,outbound,emea,16591.04,0.0,0.0,0.0,0.0,16591.04,16047.39,13386.52,26,1,1,0,0,TRUE
2025-02-01,C0152,starter,plg,na,0.0,791.24,0.0,0.0,0.0,791.24,774.16,598.35,9,0,1,1,0,TRUE
2025-03-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,770.48,590.26,18,1,1,0,0,TRUE
2025-04-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,777.68,608.82,16,1,1,0,0,TRUE
2025-05-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,797.72,584.82,16,1,1,0,0,TRUE
2025-06-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,759.74,575.58,13,1,1,0,0,TRUE
2025-07-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,807.59,627.97,34,1,1,0,0,TRUE
2025-08-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,765.37,581.1,35,1,1,0,0,TRUE
2025-09-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,779.13,575.43,12,1,1,0,0,TRUE
2025-10-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,779.24,568.44,13,1,1,0,0,TRUE
2025-11-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,790.91,609.41,13,1,1,0,0,TRUE
2025-12-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,779.29,587.86,27,1,1,0,0,TRUE
2026-01-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,759.81,605.03,10,1,1,0,0,TRUE
2026-02-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,763.55,582.05,23,1,1,0,0,TRUE
2026-03-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,771.52,602.26,26,1,1,0,0,TRUE
2026-04-01,C0152,starter,plg,na,791.24,0.0,0.0,0.0,0.0,791.24,814.83,599.81,33,1,1,0,0,TRUE
2026-05-01,C0152,starter,plg,na,791.24,0.0,99.83,0.0,-891.07,0.0,0.0,0.0,3,1,0,0,1,TRUE
2025-11-01,C0153,starter,plg,na,0.0,1038.35,0.0,0.0,0.0,1038.35,1043.42,803.49,38,0,1,1,0,TRUE
2025-12-01,C0153,starter,plg,na,1038.35,0.0,0.0,0.0,0.0,1038.35,1023.65,752.86,13,1,1,0,0,TRUE
2026-01-01,C0153,starter,plg,na,1038.35,0.0,0.0,0.0,0.0,1038.35,1013.01,766.6,34,1,1,0,0,TRUE
2026-02-01,C0153,starter,plg,na,1038.35,0.0,0.0,0.0,0.0,1038.35,1033.17,823.45,37,1,1,0,0,TRUE
2026-03-01,C0153,starter,plg,na,1038.35,0.0,0.0,0.0,0.0,1038.35,1032.76,780.33,29,1,1,0,0,TRUE
2026-04-01,C0153,starter,plg,na,1038.35,0.0,0.0,0.0,0.0,1038.35,1034.39,784.69,24,1,1,0,0,TRUE
2026-05-01,C0153,starter,plg,na,1038.35,0.0,0.0,0.0,0.0,1038.35,998.11,802.65,22,1,1,0,0,TRUE
2025-11-01,C0154,growth,plg,apac,0.0,1337.76,0.0,0.0,0.0,1337.76,1376.72,1113.14,16,0,1,1,0,TRUE
2025-12-01,C0154,growth,plg,apac,1337.76,0.0,0.0,0.0,0.0,1337.76,1331.95,1124.67,10,1,1,0,0,TRUE
2026-01-01,C0154,growth,plg,apac,1337.76,0.0,0.0,0.0,0.0,1337.76,1325.36,1059.16,27,1,1,0,0,TRUE
2026-02-01,C0154,growth,plg,apac,1337.76,0.0,0.0,0.0,0.0,1337.76,1349.34,1099.3,27,1,1,0,0,TRUE
2026-03-01,C0154,growth,plg,apac,1337.76,0.0,74.31,0.0,0.0,1412.07,1431.96,1141.89,12,1,1,0,0,TRUE
2026-04-01,C0154,growth,plg,apac,1412.07,0.0,0.0,0.0,0.0,1412.07,1360.89,1085.23,14,1,1,0,0,TRUE
2026-05-01,C0154,growth,plg,apac,1412.07,0.0,0.0,0.0,0.0,1412.07,1401.02,1158.12,12,1,1,0,0,TRUE
2024-08-01,C0155,starter,plg,na,0.0,691.0,0.0,0.0,0.0,691.0,679.74,514.45,16,0,1,1,0,TRUE
2024-09-01,C0155,starter,plg,na,691.0,0.0,0.0,0.0,0.0,691.0,666.17,509.11,15,1,1,0,0,TRUE
2024-10-01,C0155,starter,plg,na,691.0,0.0,0.0,0.0,0.0,691.0,702.33,531.45,15,1,1,0,0,TRUE
2024-11-01,C0155,starter,plg,na,691.0,0.0,0.0,0.0,0.0,691.0,698.14,530.26,15,1,1,0,0,TRUE
2024-12-01,C0155,starter,plg,na,691.0,0.0,38.75,0.0,-729.74,0.0,0.0,0.0,3,1,0,0,1,TRUE
2024-05-01,C0156,business,inbound,na,0.0,7065.51,0.0,0.0,0.0,7065.51,7203.45,5837.07,35,0,1,1,0,TRUE
2024-06-01,C0156,business,inbound,na,7065.51,0.0,0.0,0.0,0.0,7065.51,7138.76,5806.19,23,1,1,0,0,TRUE
2024-07-01,C0156,business,inbound,na,7065.51,0.0,0.0,0.0,0.0,7065.51,7262.42,6159.72,27,1,1,0,0,TRUE
2024-08-01,C0156,business,inbound,na,7065.51,0.0,0.0,0.0,0.0,7065.51,7055.24,5679.07,33,1,1,0,0,TRUE
2024-09-01,C0156,business,inbound,na,7065.51,0.0,0.0,0.0,0.0,7065.51,7082.03,5789.41,40,1,1,0,0,TRUE
2024-10-01,C0156,business,inbound,na,7065.51,0.0,0.0,0.0,0.0,7065.51,6968.1,5546.56,25,1,1,0,0,TRUE
2024-11-01,C0156,business,inbound,na,7065.51,0.0,0.0,0.0,0.0,7065.51,7204.15,5677.78,33,1,1,0,0,TRUE
2024-12-01,C0156,business,inbound,na,7065.51,0.0,0.0,0.0,0.0,7065.51,6963.16,5553.12,29,1,1,0,0,TRUE
2025-01-01,C0156,business,inbound,na,7065.51,0.0,954.87,0.0,0.0,8020.38,8195.15,6561.21,31,1,1,0,0,TRUE
2025-02-01,C0156,business,inbound,na,8020.38,0.0,0.0,-1203.35,0.0,6817.04,6976.36,5822.72,45,1,1,0,0,TRUE
2025-03-01,C0156,business,inbound,na,6817.04,0.0,0.0,0.0,0.0,6817.04,6869.9,5628.67,18,1,1,0,0,TRUE
2025-04-01,C0156,business,inbound,na,6817.04,0.0,0.0,0.0,0.0,6817.04,6743.05,5320.15,25,1,1,0,0,TRUE
2025-05-01,C0156,business,inbound,na,6817.04,0.0,0.0,0.0,0.0,6817.04,6979.4,5653.08,50,1,1,0,0,TRUE
2025-06-01,C0156,business,inbound,na,6817.04,0.0,921.63,-264.67,0.0,7473.99,7336.43,6007.35,53,1,1,0,0,TRUE
2025-07-01,C0156,business,inbound,na,7473.99,0.0,0.0,0.0,0.0,7473.99,7696.25,6297.1,45,1,1,0,0,TRUE
2025-08-01,C0156,business,inbound,na,7473.99,0.0,1083.25,0.0,0.0,8557.24,8491.11,7057.88,31,1,1,0,0,TRUE
2025-09-01,C0156,business,inbound,na,8557.24,0.0,0.0,0.0,0.0,8557.24,8492.6,6835.28,46,1,1,0,0,TRUE
2025-10-01,C0156,business,inbound,na,8557.24,0.0,0.0,0.0,0.0,8557.24,8540.99,6848.37,47,1,1,0,0,TRUE
2025-11-01,C0156,business,inbound,na,8557.24,0.0,796.73,0.0,0.0,9353.96,9019.56,7293.19,67,1,1,0,0,TRUE
2025-12-01,C0156,business,inbound,na,9353.96,0.0,0.0,0.0,0.0,9353.96,9354.28,7347.65,21,1,1,0,0,TRUE
2026-01-01,C0156,business,inbound,na,9353.96,0.0,0.0,0.0,0.0,9353.96,9446.96,7539.08,24,1,1,0,0,TRUE
2026-02-01,C0156,business,inbound,na,9353.96,0.0,0.0,-1079.33,0.0,8274.63,8154.39,6472.13,58,1,1,0,0,TRUE
2026-03-01,C0156,business,inbound,na,8274.63,0.0,0.0,0.0,0.0,8274.63,8113.56,6529.79,35,1,1,0,0,TRUE
2026-04-01,C0156,business,inbound,na,8274.63,0.0,0.0,0.0,0.0,8274.63,8130.11,6433.37,46,1,1,0,0,TRUE
2026-05-01,C0156,business,inbound,na,8274.63,0.0,641.56,0.0,0.0,8916.19,9021.8,7250.56,52,1,1,0,0,TRUE
2024-12-01,C0157,growth,partner,apac,0.0,722.67,0.0,0.0,0.0,722.67,721.95,584.04,5,0,1,1,0,TRUE
2025-01-01,C0157,growth,partner,apac,722.67,0.0,0.0,0.0,0.0,722.67,709.53,550.26,8,1,1,0,0,TRUE
2025-02-01,C0157,growth,partner,apac,722.67,0.0,0.0,0.0,0.0,722.67,729.02,574.65,15,1,1,0,0,TRUE
2025-03-01,C0157,growth,partner,apac,722.67,0.0,0.0,0.0,0.0,722.67,727.74,583.17,12,1,1,0,0,TRUE
2025-04-01,C0157,growth,partner,apac,722.67,0.0,0.0,0.0,0.0,722.67,743.79,603.53,7,1,1,0,0,TRUE
2025-05-01,C0157,growth,partner,apac,722.67,0.0,0.0,0.0,0.0,722.67,699.11,536.98,12,1,1,0,0,TRUE
2025-06-01,C0157,growth,partner,apac,722.67,0.0,0.0,0.0,0.0,722.67,727.62,568.34,11,1,1,0,0,TRUE
2025-07-01,C0157,growth,partner,apac,722.67,0.0,118.6,0.0,0.0,841.27,833.75,653.35,16,1,1,0,0,TRUE
2025-08-01,C0157,growth,partner,apac,841.27,0.0,120.25,0.0,0.0,961.52,945.56,753.07,15,1,1,0,0,TRUE
2025-09-01,C0157,growth,partner,apac,961.52,0.0,0.0,0.0,0.0,961.52,967.15,776.4,13,1,1,0,0,TRUE
2025-10-01,C0157,growth,partner,apac,961.52,0.0,0.0,0.0,-961.52,0.0,0.0,0.0,3,1,0,0,1,TRUE
2025-05-01,C0158,enterprise,partner,na,0.0,18713.05,0.0,0.0,0.0,18713.05,18450.26,15396.99,24,0,1,1,0,TRUE
2025-06-01,C0158,enterprise,partner,na,18713.05,0.0,0.0,-2237.93,0.0,16475.12,16946.15,14148.29,24,1,1,0,0,TRUE
2025-07-01,C0158,enterprise,partner,na,16475.12,0.0,898.66,0.0,0.0,17373.78,17787.66,15017.86,8,1,1,0,0,TRUE
2025-08-01,C0158,enterprise,partner,na,17373.78,0.0,0.0,0.0,0.0,17373.78,17146.0,14368.78,25,1,1,0,0,TRUE
2025-09-01,C0158,enterprise,partner,na,17373.78,0.0,0.0,0.0,0.0,17373.78,17860.6,15224.12,22,1,1,0,0,TRUE
2025-10-01,C0158,enterprise,partner,na,17373.78,0.0,0.0,0.0,0.0,17373.78,17858.98,15218.59,23,1,1,0,0,TRUE
2025-11-01,C0158,enterprise,partner,na,17373.78,0.0,0.0,0.0,0.0,17373.78,17805.32,14973.5,17,1,1,0,0,TRUE
2025-12-01,C0158,enterprise,partner,na,17373.78,0.0,0.0,0.0,0.0,17373.78,16968.33,13601.94,24,1,1,0,0,TRUE
2026-01-01,C0158,enterprise,partner,na,17373.78,0.0,0.0,0.0,0.0,17373.78,16726.04,13832.57,14,1,1,0,0,TRUE
2026-02-01,C0158,enterprise,partner,na,17373.78,0.0,0.0,0.0,0.0,17373.78,17541.05,14646.67,28,1,1,0,0,TRUE
2026-03-01,C0158,enterprise,partner,na,17373.78,0.0,0.0,-788.62,0.0,16585.16,16843.38,14435.2,25,1,1,0,0,TRUE
2026-04-01,C0158,enterprise,partner,na,16585.16,0.0,0.0,0.0,0.0,16585.16,16833.96,14028.8,9,1,1,0,0,TRUE
2026-05-01,C0158,enterprise,partner,na,16585.16,0.0,0.0,-1817.5,0.0,14767.66,14181.22,11946.38,23,1,1,0,0,TRUE
2025-04-01,C0159,scale,plg,emea,0.0,9252.95,0.0,0.0,0.0,9252.95,8997.61,7577.29,20,0,1,1,0,TRUE
2025-05-01,C0159,scale,plg,emea,9252.95,0.0,588.55,0.0,0.0,9841.5,10006.32,8484.2,33,1,1,0,0,TRUE
2025-06-01,C0159,scale,plg,emea,9841.5,0.0,0.0,0.0,0.0,9841.5,9689.81,7928.44,10,1,1,0,0,TRUE
2025-07-01,C0159,scale,plg,emea,9841.5,0.0,0.0,0.0,0.0,9841.5,9918.23,7938.38,24,1,1,0,0,TRUE
2025-08-01,C0159,scale,plg,emea,9841.5,0.0,0.0,0.0,0.0,9841.5,10105.2,8373.11,13,1,1,0,0,TRUE
2025-09-01,C0159,scale,plg,emea,9841.5,0.0,0.0,0.0,0.0,9841.5,9988.86,8131.14,12,1,1,0,0,TRUE
2025-10-01,C0159,scale,plg,emea,9841.5,0.0,0.0,0.0,0.0,9841.5,10100.41,7806.1,28,1,1,0,0,TRUE
2025-11-01,C0159,scale,plg,emea,9841.5,0.0,0.0,0.0,0.0,9841.5,9639.71,7695.42,31,1,1,0,0,TRUE
2025-12-01,C0159,scale,plg,emea,9841.5,0.0,0.0,0.0,0.0,9841.5,9699.68,8262.86,16,1,1,0,0,TRUE
2026-01-01,C0159,scale,plg,emea,9841.5,0.0,0.0,0.0,0.0,9841.5,10099.78,8195.05,33,1,1,0,0,TRUE
2026-02-01,C0159,scale,plg,emea,9841.5,0.0,1289.2,0.0,0.0,11130.71,10871.27,8713.37,20,1,1,0,0,TRUE
2026-03-01,C0159,scale,plg,emea,11130.71,0.0,1521.31,0.0,0.0,12652.02,12386.76,9695.5,36,1,1,0,0,TRUE
2026-04-01,C0159,scale,plg,emea,12652.02,0.0,0.0,0.0,0.0,12652.02,12154.5,9744.33,43,1,1,0,0,TRUE
2026-05-01,C0159,scale,plg,emea,12652.02,0.0,0.0,0.0,0.0,12652.02,12177.6,9721.56,45,1,1,0,0,TRUE
2025-08-01,C0160,enterprise,plg,latam,0.0,13341.11,0.0,0.0,0.0,13341.11,12915.61,10727.2,21,0,1,1,0,TRUE
2025-09-01,C0160,enterprise,plg,latam,13341.11,0.0,0.0,0.0,0.0,13341.11,13724.94,11678.21,7,1,1,0,0,TRUE
2025-10-01,C0160,enterprise,plg,latam,13341.11,0.0,2729.09,0.0,0.0,16070.2,16493.05,13540.02,14,1,1,0,0,TRUE
2025-11-01,C0160,enterprise,plg,latam,16070.2,0.0,0.0,0.0,0.0,16070.2,15554.64,12915.01,19,1,1,0,0,TRUE
2025-12-01,C0160,enterprise,plg,latam,16070.2,0.0,568.95,0.0,0.0,16639.15,16270.77,13676.63,25,1,1,0,0,TRUE
2026-01-01,C0160,enterprise,plg,latam,16639.15,0.0,0.0,0.0,0.0,16639.15,16199.02,13723.31,23,1,1,0,0,TRUE
2026-02-01,C0160,enterprise,plg,latam,16639.15,0.0,0.0,0.0,0.0,16639.15,16201.18,13598.62,24,1,1,0,0,TRUE
2026-03-01,C0160,enterprise,plg,latam,16639.15,0.0,0.0,0.0,0.0,16639.15,16236.46,13656.65,16,1,1,0,0,TRUE
2026-04-01,C0160,enterprise,plg,latam,16639.15,0.0,0.0,0.0,0.0,16639.15,17025.05,14087.95,12,1,1,0,0,TRUE
2026-05-01,C0160,enterprise,plg,latam,16639.15,0.0,0.0,0.0,0.0,16639.15,16588.54,14485.0,8,1,1,0,0,TRUE
2026-03-01,C0161,scale,partner,apac,0.0,5451.96,0.0,0.0,0.0,5451.96,5330.53,4362.2,10,0,1,1,0,TRUE
2026-04-01,C0161,scale,partner,apac,5451.96,0.0,0.0,0.0,0.0,5451.96,5399.25,4251.25,10,1,1,0,0,TRUE
2026-05-01,C0161,scale,partner,apac,5451.96,0.0,0.0,0.0,0.0,5451.96,5513.39,4569.07,12,1,1,0,0,TRUE
2024-02-01,C0162,business,inbound,na,0.0,4578.71,0.0,0.0,0.0,4578.71,4548.92,3735.15,11,0,1,1,0,TRUE
2024-03-01,C0162,business,inbound,na,4578.71,0.0,0.0,0.0,0.0,4578.71,4447.79,3685.12,27,1,1,0,0,TRUE
2024-04-01,C0162,business,inbound,na,4578.71,0.0,253.18,0.0,0.0,4831.89,4735.28,3725.6,19,1,1,0,0,TRUE
2024-05-01,C0162,business,inbound,na,4831.89,0.0,0.0,0.0,0.0,4831.89,4685.22,3774.13,11,1,1,0,0,TRUE
2024-06-01,C0162,business,inbound,na,4831.89,0.0,0.0,0.0,-4831.89,0.0,0.0,0.0,3,1,0,0,1,TRUE
