date_id,entity_id,business_unit_id,scenario_id,scenario,country,region,business_unit,currency,gross_revenue_usd,external_revenue_usd,intercompany_revenue_usd,intercompany_cost_usd,intercompany_elimination_usd,cogs_usd,gross_profit_usd,opex_usd,ebitda_pre_elim_usd,ebitda_usd,ebitda_margin,operating_income_usd,net_income_usd,cash_position_usd,operating_cash_flow_usd,working_capital_usd
2025-05,SGP01,FF,FCST,Forecast,Singapore,SEA North,Freight Forwarding,SGD,709571.87,686060.01,23511.86,-22457.96,-1053.9,-510194.84,175865.17,-113567.28,63351.79,62297.88,0.09081,50406.55,36197.8,354498.61,45933.8,105219.6
2025-05,SGP01,FF,PY,Prior Year,Singapore,SEA North,Freight Forwarding,SGD,505973.05,490580.27,15392.79,-15812.9,420.12,-335198.99,155381.27,-76739.22,78221.94,78642.06,0.1603,70115.17,54135.44,378155.2,61063.19,80913.66
2025-05,SGP01,CL,ACT,Actual,Singapore,SEA North,Contract Logistics,SGD,411655.02,395977.93,15677.09,-15114.69,-562.39,-327787.49,68190.44,-72482.83,-3730.0,-4292.39,-0.01084,-11467.14,-14899.18,47953.71,-3907.95,63973.35
2025-05,SGP01,CL,BUD,Budget,Singapore,SEA North,Contract Logistics,SGD,411835.77,396215.97,15619.8,-14803.43,-816.37,-323160.2,73055.77,-69158.65,4713.49,3897.12,0.00984,-3151.56,-7053.97,85944.94,2609.07,70731.35
2025-05,SGP01,CL,FCST,Forecast,Singapore,SEA North,Contract Logistics,SGD,458147.45,444582.51,13564.94,-12896.93,-668.01,-369267.07,75315.43,-76642.38,-658.93,-1326.94,-0.00298,-9575.63,-13656.07,85450.87,-1143.31,65092.47
2025-05,SGP01,CL,PY,Prior Year,Singapore,SEA North,Contract Logistics,SGD,333577.69,322333.92,11243.77,-11598.98,355.21,-249724.43,72609.49,-52344.52,19909.76,20264.97,0.06287,14506.34,9555.18,137066.29,14750.33,46640.2
2025-05,SGP01,WH,ACT,Actual,Singapore,SEA North,Warehousing,SGD,240538.14,231273.02,9265.12,-9532.29,267.16,-183306.39,47966.63,-45067.96,2631.52,2898.68,0.01253,-1188.01,-3304.62,40000.0,2511.63,33051.64
2025-05,SGP01,WH,BUD,Budget,Singapore,SEA North,Warehousing,SGD,226324.06,218177.87,8146.19,-7934.44,-211.75,-166635.37,51542.5,-40745.51,11008.74,10796.99,0.04949,6905.68,3994.55,54157.69,7238.68,31382.25
2025-05,SGP01,WH,FCST,Forecast,Singapore,SEA North,Warehousing,SGD,253412.12,244648.83,8763.29,-9049.36,286.07,-195416.45,49232.39,-46493.67,2452.65,2738.72,0.01119,-1707.9,-3755.7,40000.0,2215.21,42692.34
2025-05,SGP01,WH,PY,Prior Year,Singapore,SEA North,Warehousing,SGD,183892.84,177893.17,5999.68,-6079.92,80.24,-126513.31,51379.85,-32002.25,19297.37,19377.61,0.10893,16147.87,11960.53,108194.9,16258.6,32194.76
2025-05,SGP01,CB,ACT,Actual,Singapore,SEA North,Customs Brokerage,SGD,140877.54,136123.15,4754.39,-4811.72,57.33,-81557.77,54565.38,-20379.75,34128.29,34185.62,0.25114,31827.5,25117.23,134556.38,28844.91,28125.27
2025-05,SGP01,CB,BUD,Budget,Singapore,SEA North,Customs Brokerage,SGD,139559.57,135003.63,4555.94,-4472.52,-83.43,-76890.13,58113.5,-18989.98,39206.94,39123.51,0.2898,36580.41,29055.64,171769.11,26107.72,26188.92
2025-05,SGP01,CB,FCST,Forecast,Singapore,SEA North,Customs Brokerage,SGD,152643.79,147867.39,4776.39,-4480.22,-296.17,-87371.75,60495.64,-21901.95,38889.86,38593.69,0.261,36028.28,28425.68,164038.21,36922.89,22740.01
2025-05,SGP01,CB,PY,Prior Year,Singapore,SEA North,Customs Brokerage,SGD,114546.92,110561.55,3985.37,-3722.89,-262.48,-61114.37,49447.18,-15380.28,34329.38,34066.9,0.30813,32123.93,25455.44,111810.92,22179.33,22357.23
2025-05,SGP01,CORP,ACT,Actual,Singapore,SEA North,Corporate Shared Services,SGD,67573.3,63689.93,3883.37,-3985.06,101.69,-69504.1,-5814.17,-17489.18,-23405.04,-23303.35,-0.36589,-24418.98,-24958.75,40000.0,-15062.01,11053.6
2025-05,SGP01,CORP,BUD,Budget,Singapore,SEA North,Corporate Shared Services,SGD,66084.53,61264.66,4819.87,-4609.37,-210.5,-62334.09,-1069.44,-16365.87,-17224.8,-17435.3,-0.28459,-18518.91,-19061.58,40000.0,-14272.94,13215.7
2025-05,SGP01,CORP,FCST,Forecast,Singapore,SEA North,Corporate Shared Services,SGD,74388.3,69765.23,4623.08,-4605.82,-17.26,-75135.31,-5370.08,-19387.11,-24739.94,-24757.2,-0.35486,-26001.16,-26666.66,40000.0,-22873.76,12776.18
2025-05,SGP01,CORP,PY,Prior Year,Singapore,SEA North,Corporate Shared Services,SGD,52747.25,49442.97,3304.28,-3224.76,-79.52,-47679.88,1763.09,-12884.59,-11041.98,-11121.5,-0.22494,-12047.5,-12501.76,40000.0,-9995.0,7492.53
2025-05,VNM01,FF,ACT,Actual,Vietnam,SEA South,Freight Forwarding,VND,687858.47,666964.5,20893.97,-19869.59,-1024.38,-527097.61,139866.88,-123788.47,17102.79,16078.41,0.02411,3565.01,-2489.69,142659.84,12515.13,123711.13
2025-05,VNM01,FF,BUD,Budget,Vietnam,SEA South,Freight Forwarding,VND,618532.83,600363.02,18169.81,-17062.95,-1106.86,-438537.14,161825.88,-105861.35,57071.38,55964.53,0.09322,44813.66,32542.55,249030.1,54792.41,111672.97
2025-05,VNM01,FF,FCST,Forecast,Vietnam,SEA South,Freight Forwarding,VND,729813.75,702147.65,27666.1,-27448.59,-217.51,-547916.1,154231.55,-124195.56,30253.49,30035.99,0.04278,17595.42,9039.3,199613.58,26919.86,128764.34
2025-05,VNM01,FF,PY,Prior Year,Vietnam,SEA South,Freight Forwarding,VND,520435.29,505076.46,15358.84,-14429.22,-929.62,-356014.27,149062.19,-86936.0,63055.8,62126.19,0.123,52588.34,39284.26,256240.44,45136.52,103600.97
2025-05,VNM01,CL,ACT,Actual,Vietnam,SEA South,Contract Logistics,VND,479838.89,461390.3,18448.59,-18178.54,-270.05,-417974.42,43415.88,-89364.42,-45678.48,-45948.53,-0.09959,-54326.84,-58670.71,40000.0,-34731.62,100020.69
2025-05,VNM01,CL,BUD,Budget,Vietnam,SEA South,Contract Logistics,VND,445730.48,432297.17,13433.32,-12661.11,-772.2,-368713.42,63583.74,-82053.59,-17697.65,-18469.85,-0.04272,-26003.02,-29841.74,40000.0,-15594.61,80996.2
2025-05,VNM01,CL,FCST,Forecast,Vietnam,SEA South,Contract Logistics,VND,507568.81,490662.12,16906.69,-16968.39,61.7,-435529.8,55132.32,-94177.01,-39106.38,-39044.69,-0.07958,-47933.85,-52151.8,40000.0,-32851.63,113618.41
2025-05,VNM01,CL,PY,Prior Year,Vietnam,SEA South,Contract Logistics,VND,359067.07,347334.74,11732.33,-11472.64,-259.69,-287255.26,60079.48,-61106.43,-767.25,-1026.94,-0.00296,-7210.52,-10642.05,84102.33,-719.58,78309.91
2025-05,VNM01,WH,ACT,Actual,Vietnam,SEA South,Warehousing,VND,276170.96,267196.25,8974.7,-8996.05,21.35,-222314.17,44882.09,-54999.24,-10138.5,-10117.15,-0.03786,-15025.63,-17405.28,40000.0,-7121.54,65688.95
2025-05,VNM01,WH,BUD,Budget,Vietnam,SEA South,Warehousing,VND,274693.95,265448.77,9245.18,-8764.88,-480.3,-212485.96,52962.8,-54817.99,-1374.88,-1855.19,-0.00699,-6738.47,-9263.49,40000.0,-1783.54,50618.02
2025-05,VNM01,WH,FCST,Forecast,Vietnam,SEA South,Warehousing,VND,310532.53,299941.92,10590.61,-10638.36,47.75,-256997.9,42944.02,-61417.74,-18521.47,-18473.72,-0.06159,-23717.82,-26642.95,40000.0,-16911.39,74775.06
2025-05,VNM01,WH,PY,Prior Year,Vietnam,SEA South,Warehousing,VND,221563.39,214928.49,6634.9,-6817.22,182.32,-168849.45,46079.04,-40485.3,5411.42,5593.74,0.02603,1712.22,-230.97,40425.34,4254.49,42929.79
2025-05,VNM01,CB,ACT,Actual,Vietnam,SEA South,Customs Brokerage,VND,155947.22,149966.61,5980.61,-6145.03,164.42,-94029.83,55936.78,-24571.11,31201.25,31365.67,0.20915,28696.32,22431.59,144287.74,27163.43,27710.54
2025-05,VNM01,CB,BUD,Budget,Vietnam,SEA South,Customs Brokerage,VND,149911.56,144121.3,5790.25,-5597.25,-193.0,-87696.74,56424.56,-23308.36,33309.2,33116.2,0.22978,30601.8,24101.5,111016.26,27704.61,34672.9
2025-05,VNM01,CB,FCST,Forecast,Vietnam,SEA South,Customs Brokerage,VND,173453.16,168121.28,5331.88,-5484.66,152.78,-107039.79,61081.49,-27416.45,33512.26,33665.04,0.20024,30723.73,23902.32,131324.85,32315.22,39279.24
2025-05,VNM01,CB,PY,Prior Year,Vietnam,SEA South,Customs Brokerage,VND,121385.02,116943.82,4441.2,-4597.37,156.17,-68375.64,48568.18,-18433.18,29978.84,30135.0,0.25769,28091.07,22092.15,106182.52,29441.75,25819.98
2025-05,VNM01,CORP,ACT,Actual,Vietnam,SEA South,Corporate Shared Services,VND,72505.69,68306.8,4198.89,-4093.05,-105.85,-76958.23,-8651.44,-20427.88,-28973.47,-29079.32,-0.42572,-30349.68,-31016.28,40000.0,-24955.02,14971.15
2025-05,VNM01,CORP,BUD,Budget,Vietnam,SEA South,Corporate Shared Services,VND,74095.82,68963.26,5132.56,-4871.24,-261.32,-73995.22,-5031.96,-19776.89,-24547.53,-24808.85,-0.35974,-26072.93,-26746.74,40000.0,-16586.67,13717.6
2025-05,VNM01,CORP,FCST,Forecast,Vietnam,SEA South,Corporate Shared Services,VND,84354.73,79466.52,4888.22,-4792.19,-96.02,-88428.96,-8962.45,-23786.5,-32652.93,-32748.95,-0.41211,-34140.97,-34886.03,40000.0,-25268.94,19952.52
2025-05,VNM01,CORP,PY,Prior Year,Vietnam,SEA South,Corporate Shared Services,VND,62553.13,58322.94,4230.19,-4179.27,-50.92,-59371.89,-1048.95,-16072.91,-17070.94,-17121.86,-0.29357,-18211.21,-18768.96,40000.0,-12559.76,12062.02
2025-05,THA01,FF,ACT,Actual,Thailand,SEA North,Freight Forwarding,THB,475718.55,458626.96,17091.59,-17370.31,278.72,-377796.36,80830.6,-88076.54,-7524.66,-7245.94,-0.0158,-15488.6,-19506.34,44055.07,-5251.78,110516.81
2025-05,THA01,FF,BUD,Budget,Thailand,SEA North,Freight Forwarding,THB,462297.04,446053.05,16243.98,-16771.05,527.06,-340600.95,105452.11,-79034.55,25890.5,26417.56,0.05923,18410.47,11873.86,163715.39,22460.33,97120.53
2025-05,THA01,FF,FCST,Forecast,Thailand,SEA North,Freight Forwarding,THB,520050.07,504528.99,15521.08,-14557.68,-963.4,-399206.84,105322.15,-92619.53,13666.02,12702.62,0.02518,3475.43,-762.45,102822.99,10212.65,101559.84
2025-05,THA01,FF,PY,Prior Year,Thailand,SEA North,Freight Forwarding,THB,373050.69,360086.74,12963.95,-13213.4,249.46,-265525.44,94561.31,-60947.28,33364.57,33614.03,0.09335,27216.66,19690.92,156471.51,19687.07,75678.64
2025-05,THA01,CL,ACT,Actual,Thailand,SEA North,Contract Logistics,THB,301457.79,292061.3,9396.49,-9167.62,-228.87,-265378.49,26682.81,-58091.9,-31180.23,-31409.09,-0.10754,-36676.47,-39398.37,40000.0,-27938.34,66876.65
2025-05,THA01,CL,BUD,Budget,Thailand,SEA North,Contract Logistics,THB,286045.83,277093.57,8952.26,-8369.46,-582.8,-238701.72,38391.84,-52610.75,-13636.1,-14218.9,-0.05131,-19174.22,-21490.97,40000.0,-11447.64,57950.2
2025-05,THA01,CL,FCST,Forecast,Thailand,SEA North,Contract Logistics,THB,326145.07,315080.8,11064.26,-11177.32,113.06,-287481.6,27599.2,-62820.8,-35334.66,-35221.6,-0.11179,-41102.52,-43769.19,40000.0,-23444.46,53976.76
2025-05,THA01,CL,PY,Prior Year,Thailand,SEA North,Contract Logistics,THB,230075.2,222464.36,7610.84,-7687.74,76.9,-190184.91,32279.45,-40265.56,-8063.01,-7986.11,-0.0359,-11858.18,-13915.67,40000.0,-6846.31,42589.82
2025-05,THA01,WH,ACT,Actual,Thailand,SEA North,Warehousing,THB,183984.67,178159.36,5825.31,-5888.6,63.29,-154262.2,23897.16,-39135.33,-15301.46,-15238.17,-0.08553,-18441.3,-20144.61,40000.0,-13442.72,36909.8
2025-05,THA01,WH,BUD,Budget,Thailand,SEA North,Warehousing,THB,178674.0,171764.14,6909.86,-6563.82,-346.03,-145239.2,26524.95,-35321.61,-8450.63,-8796.66,-0.05121,-11847.94,-13529.53,40000.0,-5231.41,41458.27
2025-05,THA01,WH,FCST,Forecast,Thailand,SEA North,Warehousing,THB,200486.32,193257.47,7228.85,-7243.09,14.24,-164533.48,28723.99,-41786.51,-13076.76,-13062.52,-0.06759,-16414.18,-18053.48,40000.0,-10607.64,31297.5
2025-05,THA01,WH,PY,Prior Year,Thailand,SEA North,Warehousing,THB,139723.32,135518.15,4205.17,-4148.24,-56.93,-105736.02,29782.12,-26532.93,3306.13,3249.2,0.02398,881.92,-454.54,40000.0,2774.08,29918.06
2025-05,THA01,CB,ACT,Actual,Thailand,SEA North,Customs Brokerage,THB,109346.29,105460.08,3886.21,-3614.64,-271.57,-69291.77,36168.31,-16832.16,19607.73,19336.16,0.18335,17458.3,13482.42,54300.96,15943.29,25779.1
2025-05,THA01,CB,BUD,Budget,Thailand,SEA North,Customs Brokerage,THB,101129.12,98099.83,3029.29,-2926.05,-103.24,-60523.55,37576.28,-15810.02,21869.5,21766.26,0.22188,19969.75,15703.8,57164.74,14503.2,23246.86
2025-05,THA01,CB,FCST,Forecast,Thailand,SEA North,Customs Brokerage,THB,112433.15,108870.36,3562.79,-3322.9,-239.89,-72508.09,36362.27,-18153.36,18448.8,18208.91,0.16725,16152.32,12475.83,65658.55,15954.68,18701.9
2025-05,THA01,CB,PY,Prior Year,Thailand,SEA North,Customs Brokerage,THB,84696.92,81710.93,2985.99,-3085.75,99.76,-49348.24,32362.69,-12399.1,19863.83,19963.59,0.24432,18428.78,14478.05,47625.04,17712.1,16331.71
2025-05,THA01,CORP,ACT,Actual,Thailand,SEA North,Corporate Shared Services,THB,48409.07,45259.67,3149.4,-3184.01,34.61,-52226.36,-6966.69,-14114.1,-21115.4,-21080.8,-0.46577,-21931.68,-22335.46,40000.0,-14588.16,8199.7
2025-05,THA01,CORP,BUD,Budget,Thailand,SEA North,Corporate Shared Services,THB,43135.61,40357.97,2777.65,-2619.95,-157.7,-45022.22,-4664.26,-11907.51,-16414.07,-16571.77,-0.41062,-17282.22,-17616.53,40000.0,-12892.48,9472.12
2025-05,THA01,CORP,FCST,Forecast,Thailand,SEA North,Corporate Shared Services,THB,48003.44,44567.62,3435.81,-3323.29,-112.53,-51909.19,-7341.57,-13710.7,-20939.74,-21052.26,-0.47237,-21848.17,-22234.93,40000.0,-17344.45,7654.91
2025-05,THA01,CORP,PY,Prior Year,Thailand,SEA North,Corporate Shared Services,THB,36150.47,33550.77,2599.7,-2504.25,-95.45,-35035.89,-1485.12,-9697.23,-11086.91,-11182.36,-0.3333,-11786.58,-12115.31,40000.0,-9539.8,6759.49
2025-05,MYS01,FF,ACT,Actual,Malaysia,SEA South,Freight Forwarding,MYR,413966.71,400409.29,13557.42,-13665.82,108.4,-341524.37,58884.92,-84564.96,-25788.44,-25680.04,-0.06413,-33211.22,-36599.0,40000.0,-20745.97,80171.6
2025-05,MYS01,FF,BUD,Budget,Malaysia,SEA South,Freight Forwarding,MYR,394264.31,380314.41,13949.9,-13001.21,-948.69,-319723.92,60590.49,-75736.01,-14196.83,-15145.52,-0.03982,-22173.2,-25751.51,40000.0,-9858.42,83475.66
2025-05,MYS01,FF,FCST,Forecast,Malaysia,SEA South,Freight Forwarding,MYR,440158.47,425909.71,14248.76,-14613.76,365.0,-374899.07,51010.64,-87088.67,-36443.02,-36078.02,-0.08471,-43867.71,-48083.26,40000.0,-25241.28,113415.15
2025-05,MYS01,FF,PY,Prior Year,Malaysia,SEA South,Freight Forwarding,MYR,333017.06,321131.72,11885.34,-12353.68,468.34,-261801.72,59330.0,-62405.45,-3543.78,-3075.45,-0.00958,-8854.95,-11884.76,57103.87,-1790.82,89441.23
2025-05,MYS01,CL,ACT,Actual,Malaysia,SEA South,Contract Logistics,MYR,250267.23,242978.93,7288.3,-7269.88,-18.42,-237166.16,5812.76,-51849.55,-46018.36,-46036.78,-0.18947,-50330.44,-52637.9,40000.0,-37466.68,53677.1
2025-05,MYS01,CL,BUD,Budget,Malaysia,SEA South,Contract Logistics,MYR,232020.42,223935.44,8084.97,-8170.95,85.98,-209816.7,14118.74,-46803.15,-32770.39,-32684.41,-0.14595,-36672.61,-38750.52,40000.0,-26904.23,48132.58
2025-05,MYS01,CL,FCST,Forecast,Malaysia,SEA South,Contract Logistics,MYR,262936.03,254003.38,8932.65,-8876.42,-56.23,-247371.33,6632.05,-55098.57,-48410.3,-48466.52,-0.19081,-52857.2,-54986.35,40000.0,-41417.15,56141.43
2025-05,MYS01,CL,PY,Prior Year,Malaysia,SEA South,Contract Logistics,MYR,182800.07,177310.54,5489.53,-5212.34,-277.19,-163787.23,13523.31,-35899.39,-22098.88,-22376.07,-0.1262,-25580.02,-27134.51,40000.0,-14352.14,35770.02
2025-05,MYS01,WH,ACT,Actual,Malaysia,SEA South,Warehousing,MYR,156115.96,150851.27,5264.7,-5073.46,-191.23,-142701.04,8150.23,-36512.75,-28171.29,-28362.52,-0.18802,-31105.54,-32355.37,40000.0,-20744.32,38780.35
2025-05,MYS01,WH,BUD,Budget,Malaysia,SEA South,Warehousing,MYR,147972.41,143260.39,4712.01,-4488.53,-223.49,-129150.46,14109.93,-31500.86,-17167.44,-17390.93,-0.12139,-19899.26,-21214.44,40000.0,-12265.67,36779.86
2025-05,MYS01,WH,FCST,Forecast,Malaysia,SEA South,Warehousing,MYR,164179.83,159265.4,4914.43,-5065.46,151.03,-151638.5,7626.9,-36922.64,-29446.77,-29295.74,-0.18394,-32197.3,-33652.07,40000.0,-17858.79,33028.25
2025-05,MYS01,WH,PY,Prior Year,Malaysia,SEA South,Warehousing,MYR,116923.08,112612.24,4310.84,-4394.34,83.5,-94863.34,17748.9,-24390.98,-6725.57,-6642.08,-0.05898,-8600.66,-9668.41,40000.0,-5678.09,27126.78
2025-05,MYS01,CB,ACT,Actual,Malaysia,SEA South,Customs Brokerage,MYR,87915.32,84890.14,3025.17,-3139.06,113.89,-60378.69,24511.45,-15695.4,8702.16,8816.05,0.10385,7244.26,5357.28,40000.0,7386.83,20710.17
2025-05,MYS01,CB,BUD,Budget,Malaysia,SEA South,Customs Brokerage,MYR,78249.6,75263.35,2986.25,-2815.29,-170.95,-50735.84,24527.52,-13170.59,11527.88,11356.93,0.1509,10005.02,7656.86,55395.49,9154.5,16021.13
2025-05,MYS01,CB,FCST,Forecast,Malaysia,SEA South,Customs Brokerage,MYR,85192.71,82515.21,2677.5,-2614.03,-63.46,-59071.75,23443.46,-14807.99,8698.93,8635.47,0.10465,7191.91,5303.95,51473.99,7580.28,22520.03
2025-05,MYS01,CB,PY,Prior Year,Malaysia,SEA South,Customs Brokerage,MYR,64199.82,61725.62,2474.2,-2442.82,-31.38,-41703.15,20022.47,-10978.79,9075.06,9043.68,0.14651,7971.85,6101.65,40000.0,5598.68,14415.1
2025-05,MYS01,CORP,ACT,Actual,Malaysia,SEA South,Corporate Shared Services,MYR,42172.53,39173.99,2998.54,-3012.34,13.8,-49337.77,-10163.78,-12693.53,-22871.11,-22857.3,-0.58348,-23567.37,-23932.17,40000.0,-17258.98,8763.61
2025-05,MYS01,CORP,BUD,Budget,Malaysia,SEA South,Corporate Shared Services,MYR,39230.56,36979.99,2250.57,-2234.84,-15.72,-44684.45,-7704.45,-12146.53,-19835.25,-19850.98,-0.5368,-20529.25,-20889.11,40000.0,-16224.97,10165.35
2025-05,MYS01,CORP,FCST,Forecast,Malaysia,SEA South,Corporate Shared Services,MYR,44330.35,41055.38,3274.98,-3299.29,24.32,-51462.44,-10407.06,-13445.79,-23877.17,-23852.85,-0.58099,-24604.65,-24981.62,40000.0,-16301.8,10603.33
2025-05,MYS01,CORP,PY,Prior Year,Malaysia,SEA South,Corporate Shared Services,MYR,31585.21,29270.69,2314.52,-2328.54,14.02,-33054.7,-3784.02,-9088.07,-12886.11,-12872.09,-0.43976,-13399.28,-13672.22,40000.0,-7802.7,7589.06
2025-05,IDN01,FF,ACT,Actual,Indonesia,SEA South,Freight Forwarding,IDR,656213.45,635061.72,21151.73,-19988.72,-1163.01,-555682.78,79378.94,-136510.31,-55968.35,-57131.37,-0.08996,-68340.44,-74225.25,40000.0,-48555.13,158640.9
2025-05,IDN01,FF,BUD,Budget,Indonesia,SEA South,Freight Forwarding,IDR,630487.49,607892.4,22595.09,-22674.65,79.57,-515690.42,92201.98,-126688.52,-34566.11,-34486.54,-0.05673,-45319.66,-51302.14,40000.0,-23364.3,123809.36
2025-05,IDN01,FF,FCST,Forecast,Indonesia,SEA South,Freight Forwarding,IDR,727422.78,700800.51,26622.27,-27120.63,498.37,-621396.99,79403.52,-148702.61,-69797.46,-69299.09,-0.09889,-82276.2,-89092.85,40000.0,-46003.13,172076.19
2025-05,IDN01,FF,PY,Prior Year,Indonesia,SEA South,Freight Forwarding,IDR,514177.67,497712.62,16465.05,-15995.91,-469.14,-411664.04,86048.58,-102926.07,-16408.36,-16877.5,-0.03391,-26172.25,-30883.61,49044.22,-13218.44,121090.46
2025-05,IDN01,CL,ACT,Actual,Indonesia,SEA South,Contract Logistics,IDR,349153.9,338799.2,10354.7,-10296.49,-58.21,-334281.72,4517.48,-76664.5,-72088.81,-72147.02,-0.21295,-78353.2,-81567.85,40000.0,-47673.2,103580.09
2025-05,IDN01,CL,BUD,Budget,Indonesia,SEA South,Contract Logistics,IDR,342080.91,329300.21,12780.7,-13187.29,406.59,-316658.9,12641.31,-74377.9,-62143.18,-61736.59,-0.18748,-67933.38,-71147.66,40000.0,-38518.95,68603.06
2025-05,IDN01,CL,FCST,Forecast,Indonesia,SEA South,Contract Logistics,IDR,388203.55,375751.79,12451.76,-12746.61,294.86,-372683.04,3068.76,-86435.45,-83661.55,-83366.69,-0.22187,-90077.61,-93760.69,40000.0,-49089.48,117016.29
2025-05,IDN01,CL,PY,Prior Year,Indonesia,SEA South,Contract Logistics,IDR,276534.26,267162.69,9371.57,-9286.92,-84.65,-241638.35,25524.34,-57006.5,-31397.52,-31482.17,-0.11784,-36114.11,-38381.32,40000.0,-24544.59,60567.24
2025-05,IDN01,WH,ACT,Actual,Indonesia,SEA South,Warehousing,IDR,244137.66,236991.73,7145.93,-7244.32,98.39,-226126.46,10865.26,-56643.01,-45876.14,-45777.75,-0.19316,-49954.58,-52133.39,40000.0,-27156.66,56042.19
2025-05,IDN01,WH,BUD,Budget,Indonesia,SEA South,Warehousing,IDR,220523.44,213129.73,7393.71,-7159.8,-233.91,-193665.42,19464.31,-51742.63,-32044.41,-32278.32,-0.15145,-35997.96,-37931.92,40000.0,-25409.86,65596.75
2025-05,IDN01,WH,FCST,Forecast,Indonesia,SEA South,Warehousing,IDR,249371.16,240885.21,8485.95,-8289.43,-196.53,-226615.92,14269.29,-59733.08,-45267.26,-45463.79,-0.18874,-49661.95,-51941.88,40000.0,-28628.51,70255.3
2025-05,IDN01,WH,PY,Prior Year,Indonesia,SEA South,Warehousing,IDR,172332.99,166650.54,5682.45,-5454.64,-227.81,-147689.08,18961.46,-38906.59,-19717.32,-19945.13,-0.11968,-23039.2,-24495.83,40000.0,-16425.88,36727.56
2025-05,IDN01,CB,ACT,Actual,Indonesia,SEA South,Customs Brokerage,IDR,136581.16,131702.51,4878.65,-4981.47,102.82,-98319.62,33382.89,-24676.13,8603.94,8706.76,0.06611,6414.05,4256.0,60803.59,5768.97,26805.99
2025-05,IDN01,CB,BUD,Budget,Indonesia,SEA South,Customs Brokerage,IDR,121044.7,116761.49,4283.21,-4132.63,-150.58,-80965.97,35795.52,-21581.22,14364.88,14214.3,0.12174,12123.45,8993.49,61181.61,11901.05,35450.53
2025-05,IDN01,CB,FCST,Forecast,Indonesia,SEA South,Customs Brokerage,IDR,137015.24,132006.08,5009.16,-5038.53,29.38,-95852.0,36154.08,-25896.2,10228.5,10257.88,0.07771,7849.36,5381.46,40000.0,5971.81,31678.99
2025-05,IDN01,CB,PY,Prior Year,Indonesia,SEA South,Customs Brokerage,IDR,95791.41,92666.56,3124.85,-3053.02,-71.84,-63195.19,29471.37,-16820.98,12722.22,12650.39,0.13652,10899.57,8226.85,54709.67,10851.21,24341.24
2025-05,IDN01,CORP,ACT,Actual,Indonesia,SEA South,Corporate Shared Services,IDR,65113.86,60988.41,4125.45,-4272.1,146.66,-77249.03,-16260.62,-21424.41,-37831.69,-37685.03,-0.6179,-38827.02,-39413.6,40000.0,-32372.67,14756.69
2025-05,IDN01,CORP,BUD,Budget,Indonesia,SEA South,Corporate Shared Services,IDR,61140.5,56625.81,4514.68,-4209.95,-304.73,-66743.94,-10118.12,-18601.75,-28415.14,-28719.88,-0.50719,-29752.2,-30262.02,40000.0,-22536.36,15034.85
2025-05,IDN01,CORP,FCST,Forecast,Indonesia,SEA South,Corporate Shared Services,IDR,68185.31,63776.14,4409.17,-4327.43,-81.74,-78140.06,-14363.92,-21869.66,-36151.84,-36233.58,-0.56814,-37385.98,-37959.89,40000.0,-22427.25,14185.54
2025-05,IDN01,CORP,PY,Prior Year,Indonesia,SEA South,Corporate Shared Services,IDR,50373.61,47380.05,2993.56,-2866.91,-126.66,-54168.21,-6788.16,-14752.69,-21414.19,-21540.85,-0.45464,-22403.46,-22813.54,40000.0,-15017.77,13393.49
2025-05,PHL01,FF,ACT,Actual,Philippines,SEA North,Freight Forwarding,PHP,352231.39,341583.47,10647.92,-10541.56,-106.36,-282757.99,58825.48,-66208.39,-7276.55,-7382.91,-0.02161,-13575.98,-16558.83,40579.21,-5863.45,64577.02
2025-05,PHL01,FF,BUD,Budget,Philippines,SEA North,Freight Forwarding,PHP,333575.79,323515.52,10060.27,-10379.42,319.15,-258684.37,64831.15,-62904.37,1607.63,1926.78,0.00596,-3986.25,-6938.53,59380.62,1127.29,62461.36
2025-05,PHL01,FF,FCST,Forecast,Philippines,SEA North,Freight Forwarding,PHP,373088.25,361183.29,11904.95,-12126.68,221.73,-302527.27,58656.02,-67947.14,-9512.84,-9291.12,-0.02572,-15579.18,-18583.86,55769.65,-7143.74,88785.65
2025-05,PHL01,FF,PY,Prior Year,Philippines,SEA North,Freight Forwarding,PHP,265059.34,256812.77,8246.57,-7909.22,-337.34,-190284.58,66528.19,-45924.54,20940.99,20603.65,0.08023,15914.99,11195.42,100856.91,16146.2,54859.5
2025-05,PHL01,CL,ACT,Actual,Philippines,SEA North,Contract Logistics,PHP,215294.82,209030.86,6263.97,-6192.79,-71.18,-195408.49,13622.37,-42516.02,-28822.47,-28893.65,-0.13823,-32627.57,-34682.08,40000.0,-23426.43,55625.28
2025-05,PHL01,CL,BUD,Budget,Philippines,SEA North,Contract Logistics,PHP,202094.53,194600.55,7493.98,-7318.67,-175.31,-176578.01,18022.55,-39278.0,-21080.14,-21255.45,-0.10923,-24869.69,-26600.19,40000.0,-13526.94,50197.46
2025-05,PHL01,CL,FCST,Forecast,Philippines,SEA North,Contract Logistics,PHP,226640.61,218424.02,8216.58,-8494.75,278.17,-201542.53,16881.5,-44023.23,-27419.9,-27141.74,-0.12426,-31225.49,-33202.55,40000.0,-23203.07,42732.05
