date_id,entity_id,business_unit_id,scenario_id,account_id,currency,amount_local,amount_usd,fx_rate_to_usd,quantity_teu_or_orders,is_synthetic
2025-03,IDN01,WH,PY,INT,IDR,-25734350.67,-1546.25,6.008e-05,95,TRUE
2025-03,IDN01,WH,PY,TAX,IDR,0.0,0.0,6.008e-05,73,TRUE
2025-03,IDN01,CB,ACT,REV_EXT,IDR,2271181393.33,139109.06,6.125e-05,47,TRUE
2025-03,IDN01,CB,ACT,REV_IC,IDR,77930311.4,4773.2,6.125e-05,77,TRUE
2025-03,IDN01,CB,ACT,COGS,IDR,-1707082455.62,-104558.2,6.125e-05,42,TRUE
2025-03,IDN01,CB,ACT,PERS,IDR,-190857555.21,-11689.96,6.125e-05,57,TRUE
2025-03,IDN01,CB,ACT,FAC,IDR,-77207130.78,-4728.91,6.125e-05,79,TRUE
2025-03,IDN01,CB,ACT,SM,IDR,-64777225.46,-3967.58,6.125e-05,47,TRUE
2025-03,IDN01,CB,ACT,GA,IDR,-106285053.7,-6509.92,6.125e-05,53,TRUE
2025-03,IDN01,CB,ACT,DEP,IDR,-42109817.56,-2579.21,6.125e-05,50,TRUE
2025-03,IDN01,CB,ACT,INT,IDR,-19728804.1,-1208.38,6.125e-05,84,TRUE
2025-03,IDN01,CB,ACT,TAX,IDR,-11364003.16,-696.04,6.125e-05,55,TRUE
2025-03,IDN01,CB,BUD,REV_EXT,IDR,2075934728.35,126100.16,6.074e-05,40,TRUE
2025-03,IDN01,CB,BUD,REV_IC,IDR,64250859.84,3902.84,6.074e-05,48,TRUE
2025-03,IDN01,CB,BUD,COGS,IDR,-1435114817.89,-87174.33,6.074e-05,55,TRUE
2025-03,IDN01,CB,BUD,PERS,IDR,-170277521.43,-10343.3,6.074e-05,49,TRUE
2025-03,IDN01,CB,BUD,FAC,IDR,-72171284.26,-4383.96,6.074e-05,46,TRUE
2025-03,IDN01,CB,BUD,SM,IDR,-59335856.29,-3604.29,6.074e-05,55,TRUE
2025-03,IDN01,CB,BUD,GA,IDR,-93845802.51,-5700.55,6.074e-05,59,TRUE
2025-03,IDN01,CB,BUD,DEP,IDR,-36505923.62,-2217.51,6.074e-05,46,TRUE
2025-03,IDN01,CB,BUD,INT,IDR,-18057320.7,-1096.87,6.074e-05,52,TRUE
2025-03,IDN01,CB,BUD,TAX,IDR,-34312716.3,-2084.28,6.074e-05,61,TRUE
2025-03,IDN01,CB,FCST,REV_EXT,IDR,2335797199.0,142653.21,6.107e-05,71,TRUE
2025-03,IDN01,CB,FCST,REV_IC,IDR,85710826.21,5234.58,6.107e-05,46,TRUE
2025-03,IDN01,CB,FCST,COGS,IDR,-1685487570.81,-102937.11,6.107e-05,82,TRUE
2025-03,IDN01,CB,FCST,PERS,IDR,-195603481.3,-11946.01,6.107e-05,43,TRUE
2025-03,IDN01,CB,FCST,FAC,IDR,-76429278.91,-4667.73,6.107e-05,69,TRUE
2025-03,IDN01,CB,FCST,SM,IDR,-64166010.31,-3918.79,6.107e-05,46,TRUE
2025-03,IDN01,CB,FCST,GA,IDR,-115984835.04,-7083.5,6.107e-05,77,TRUE
2025-03,IDN01,CB,FCST,DEP,IDR,-41215128.57,-2517.12,6.107e-05,58,TRUE
2025-03,IDN01,CB,FCST,INT,IDR,-20272542.29,-1238.1,6.107e-05,65,TRUE
2025-03,IDN01,CB,FCST,TAX,IDR,-24594903.32,-1502.07,6.107e-05,48,TRUE
2025-03,IDN01,CB,PY,REV_EXT,IDR,1696872602.44,101956.59,6.008e-05,50,TRUE
2025-03,IDN01,CB,PY,REV_IC,IDR,67307858.09,4044.19,6.008e-05,35,TRUE
2025-03,IDN01,CB,PY,COGS,IDR,-1173730249.64,-70523.58,6.008e-05,34,TRUE
2025-03,IDN01,CB,PY,PERS,IDR,-129287468.31,-7768.24,6.008e-05,31,TRUE
2025-03,IDN01,CB,PY,FAC,IDR,-52315245.15,-3143.36,6.008e-05,59,TRUE
2025-03,IDN01,CB,PY,SM,IDR,-45976530.11,-2762.5,6.008e-05,51,TRUE
2025-03,IDN01,CB,PY,GA,IDR,-85927868.16,-5162.98,6.008e-05,61,TRUE
2025-03,IDN01,CB,PY,DEP,IDR,-30964949.59,-1860.53,6.008e-05,39,TRUE
2025-03,IDN01,CB,PY,INT,IDR,-16370101.48,-983.6,6.008e-05,31,TRUE
2025-03,IDN01,CB,PY,TAX,IDR,-29214034.2,-1755.33,6.008e-05,33,TRUE
2025-03,IDN01,CORP,ACT,REV_EXT,IDR,1017793315.41,62339.48,6.125e-05,20,TRUE
2025-03,IDN01,CORP,ACT,REV_IC,IDR,70665712.28,4328.25,6.125e-05,25,TRUE
2025-03,IDN01,CORP,ACT,COGS,IDR,-1297971944.85,-79500.32,6.125e-05,20,TRUE
2025-03,IDN01,CORP,ACT,PERS,IDR,-212759404.55,-13031.44,6.125e-05,39,TRUE
2025-03,IDN01,CORP,ACT,FAC,IDR,-65791927.23,-4029.73,6.125e-05,19,TRUE
2025-03,IDN01,CORP,ACT,SM,IDR,-16518110.82,-1011.73,6.125e-05,28,TRUE
2025-03,IDN01,CORP,ACT,GA,IDR,-45221057.45,-2769.77,6.125e-05,22,TRUE
2025-03,IDN01,CORP,ACT,DEP,IDR,-18338030.94,-1123.2,6.125e-05,35,TRUE
2025-03,IDN01,CORP,ACT,INT,IDR,-10065460.15,-616.51,6.125e-05,34,TRUE
2025-03,IDN01,CORP,ACT,TAX,IDR,0.0,0.0,6.125e-05,28,TRUE
2025-03,IDN01,CORP,BUD,REV_EXT,IDR,958583940.56,58228.03,6.074e-05,25,TRUE
2025-03,IDN01,CORP,BUD,REV_IC,IDR,72108267.57,4380.13,6.074e-05,17,TRUE
2025-03,IDN01,CORP,BUD,COGS,IDR,-1166836024.78,-70878.05,6.074e-05,18,TRUE
2025-03,IDN01,CORP,BUD,PERS,IDR,-196874182.24,-11958.89,6.074e-05,28,TRUE
2025-03,IDN01,CORP,BUD,FAC,IDR,-56153697.13,-3410.99,6.074e-05,18,TRUE
2025-03,IDN01,CORP,BUD,SM,IDR,-15516427.68,-942.53,6.074e-05,32,TRUE
2025-03,IDN01,CORP,BUD,GA,IDR,-45723106.35,-2777.4,6.074e-05,28,TRUE
2025-03,IDN01,CORP,BUD,DEP,IDR,-17488438.02,-1062.31,6.074e-05,24,TRUE
2025-03,IDN01,CORP,BUD,INT,IDR,-8176231.0,-496.66,6.074e-05,38,TRUE
2025-03,IDN01,CORP,BUD,TAX,IDR,0.0,0.0,6.074e-05,19,TRUE
2025-03,IDN01,CORP,FCST,REV_EXT,IDR,1105248703.66,67500.41,6.107e-05,35,TRUE
2025-03,IDN01,CORP,FCST,REV_IC,IDR,75875015.49,4633.88,6.107e-05,21,TRUE
2025-03,IDN01,CORP,FCST,COGS,IDR,-1393465583.01,-85102.57,6.107e-05,41,TRUE
2025-03,IDN01,CORP,FCST,PERS,IDR,-234420582.9,-14316.67,6.107e-05,21,TRUE
2025-03,IDN01,CORP,FCST,FAC,IDR,-67064276.89,-4095.79,6.107e-05,29,TRUE
2025-03,IDN01,CORP,FCST,SM,IDR,-19560466.3,-1194.61,6.107e-05,36,TRUE
2025-03,IDN01,CORP,FCST,GA,IDR,-52819137.09,-3225.8,6.107e-05,34,TRUE
2025-03,IDN01,CORP,FCST,DEP,IDR,-19622329.13,-1198.39,6.107e-05,32,TRUE
2025-03,IDN01,CORP,FCST,INT,IDR,-9692414.16,-591.94,6.107e-05,30,TRUE
2025-03,IDN01,CORP,FCST,TAX,IDR,0.0,0.0,6.107e-05,25,TRUE
2025-03,IDN01,CORP,PY,REV_EXT,IDR,788579582.37,47381.8,6.008e-05,14,TRUE
2025-03,IDN01,CORP,PY,REV_IC,IDR,55613327.32,3341.53,6.008e-05,15,TRUE
2025-03,IDN01,CORP,PY,COGS,IDR,-918136365.22,-55166.22,6.008e-05,14,TRUE
2025-03,IDN01,CORP,PY,PERS,IDR,-159399563.02,-9577.52,6.008e-05,20,TRUE
2025-03,IDN01,CORP,PY,FAC,IDR,-43132043.2,-2591.59,6.008e-05,21,TRUE
2025-03,IDN01,CORP,PY,SM,IDR,-13518893.77,-812.28,6.008e-05,16,TRUE
2025-03,IDN01,CORP,PY,GA,IDR,-38769241.96,-2329.45,6.008e-05,16,TRUE
2025-03,IDN01,CORP,PY,DEP,IDR,-14173614.04,-851.62,6.008e-05,27,TRUE
2025-03,IDN01,CORP,PY,INT,IDR,-6865080.3,-412.49,6.008e-05,22,TRUE
2025-03,IDN01,CORP,PY,TAX,IDR,0.0,0.0,6.008e-05,23,TRUE
2025-03,PHL01,FF,ACT,REV_EXT,PHP,17643282.0,303637.99,0.01720984,97,TRUE
2025-03,PHL01,FF,ACT,REV_IC,PHP,591452.96,10178.81,0.01720984,121,TRUE
2025-03,PHL01,FF,ACT,COGS,PHP,-14883930.23,-256150.0,0.01720984,150,TRUE
2025-03,PHL01,FF,ACT,PERS,PHP,-1583681.02,-27254.89,0.01720984,142,TRUE
2025-03,PHL01,FF,ACT,FAC,PHP,-658255.04,-11328.46,0.01720984,117,TRUE
2025-03,PHL01,FF,ACT,SM,PHP,-517128.14,-8899.69,0.01720984,114,TRUE
2025-03,PHL01,FF,ACT,GA,PHP,-641510.5,-11040.29,0.01720984,144,TRUE
2025-03,PHL01,FF,ACT,DEP,PHP,-331963.3,-5713.03,0.01720984,117,TRUE
2025-03,PHL01,FF,ACT,INT,PHP,-163841.5,-2819.69,0.01720984,153,TRUE
2025-03,PHL01,FF,ACT,TAX,PHP,0.0,0.0,0.01720984,100,TRUE
2025-03,PHL01,FF,BUD,REV_EXT,PHP,17171222.85,294724.81,0.01716388,176,TRUE
2025-03,PHL01,FF,BUD,REV_IC,PHP,676379.3,11609.29,0.01716388,102,TRUE
2025-03,PHL01,FF,BUD,COGS,PHP,-13516089.38,-231988.54,0.01716388,112,TRUE
2025-03,PHL01,FF,BUD,PERS,PHP,-1557311.6,-26729.51,0.01716388,96,TRUE
2025-03,PHL01,FF,BUD,FAC,PHP,-610510.82,-10478.73,0.01716388,112,TRUE
2025-03,PHL01,FF,BUD,SM,PHP,-493217.82,-8465.53,0.01716388,163,TRUE
2025-03,PHL01,FF,BUD,GA,PHP,-597602.41,-10257.18,0.01716388,143,TRUE
2025-03,PHL01,FF,BUD,DEP,PHP,-311106.87,-5339.8,0.01716388,111,TRUE
2025-03,PHL01,FF,BUD,INT,PHP,-145299.98,-2493.91,0.01716388,153,TRUE
2025-03,PHL01,FF,BUD,TAX,PHP,0.0,0.0,0.01716388,146,TRUE
2025-03,PHL01,FF,FCST,REV_EXT,PHP,19093592.28,328290.48,0.01719375,186,TRUE
2025-03,PHL01,FF,FCST,REV_IC,PHP,625276.33,10750.85,0.01719375,105,TRUE
2025-03,PHL01,FF,FCST,COGS,PHP,-15974008.81,-274653.14,0.01719375,189,TRUE
2025-03,PHL01,FF,FCST,PERS,PHP,-1776029.9,-30536.62,0.01719375,116,TRUE
2025-03,PHL01,FF,FCST,FAC,PHP,-724914.83,-12464.01,0.01719375,157,TRUE
2025-03,PHL01,FF,FCST,SM,PHP,-514038.85,-8838.26,0.01719375,169,TRUE
2025-03,PHL01,FF,FCST,GA,PHP,-643647.15,-11066.71,0.01719375,180,TRUE
2025-03,PHL01,FF,FCST,DEP,PHP,-335115.5,-5761.89,0.01719375,131,TRUE
2025-03,PHL01,FF,FCST,INT,PHP,-163390.27,-2809.29,0.01719375,209,TRUE
2025-03,PHL01,FF,FCST,TAX,PHP,0.0,0.0,0.01719375,148,TRUE
2025-03,PHL01,FF,PY,REV_EXT,PHP,14498211.12,245628.69,0.016942,154,TRUE
2025-03,PHL01,FF,PY,REV_IC,PHP,516663.42,8753.31,0.016942,160,TRUE
2025-03,PHL01,FF,PY,COGS,PHP,-11213519.61,-189979.45,0.016942,135,TRUE
2025-03,PHL01,FF,PY,PERS,PHP,-1255877.16,-21277.07,0.016942,94,TRUE
2025-03,PHL01,FF,PY,FAC,PHP,-481970.2,-8165.54,0.016942,90,TRUE
2025-03,PHL01,FF,PY,SM,PHP,-387089.05,-6558.06,0.016942,81,TRUE
2025-03,PHL01,FF,PY,GA,PHP,-516581.42,-8751.92,0.016942,162,TRUE
2025-03,PHL01,FF,PY,DEP,PHP,-273932.43,-4640.96,0.016942,127,TRUE
2025-03,PHL01,FF,PY,INT,PHP,-141357.73,-2394.88,0.016942,135,TRUE
2025-03,PHL01,FF,PY,TAX,PHP,-41019.03,-694.94,0.016942,144,TRUE
2025-03,PHL01,CL,ACT,REV_EXT,PHP,10730551.21,184671.03,0.01720984,98,TRUE
2025-03,PHL01,CL,ACT,REV_IC,PHP,411633.97,7084.15,0.01720984,73,TRUE
2025-03,PHL01,CL,ACT,COGS,PHP,-9931437.73,-170918.42,0.01720984,62,TRUE
2025-03,PHL01,CL,ACT,PERS,PHP,-1138019.7,-19585.13,0.01720984,103,TRUE
2025-03,PHL01,CL,ACT,FAC,PHP,-450444.82,-7752.08,0.01720984,81,TRUE
2025-03,PHL01,CL,ACT,SM,PHP,-265314.1,-4566.01,0.01720984,86,TRUE
2025-03,PHL01,CL,ACT,GA,PHP,-398355.17,-6855.63,0.01720984,77,TRUE
2025-03,PHL01,CL,ACT,DEP,PHP,-188488.0,-3243.85,0.01720984,112,TRUE
2025-03,PHL01,CL,ACT,INT,PHP,-100398.94,-1727.85,0.01720984,70,TRUE
2025-03,PHL01,CL,ACT,TAX,PHP,0.0,0.0,0.01720984,102,TRUE
2025-03,PHL01,CL,BUD,REV_EXT,PHP,10392634.27,178377.93,0.01716388,101,TRUE
2025-03,PHL01,CL,BUD,REV_IC,PHP,357031.12,6128.04,0.01716388,59,TRUE
2025-03,PHL01,CL,BUD,COGS,PHP,-9484183.85,-162785.39,0.01716388,108,TRUE
2025-03,PHL01,CL,BUD,PERS,PHP,-1038849.09,-17830.68,0.01716388,83,TRUE
2025-03,PHL01,CL,BUD,FAC,PHP,-421395.67,-7232.78,0.01716388,73,TRUE
2025-03,PHL01,CL,BUD,SM,PHP,-283009.23,-4857.54,0.01716388,98,TRUE
2025-03,PHL01,CL,BUD,GA,PHP,-344235.06,-5908.41,0.01716388,64,TRUE
2025-03,PHL01,CL,BUD,DEP,PHP,-192664.86,-3306.88,0.01716388,68,TRUE
2025-03,PHL01,CL,BUD,INT,PHP,-90808.13,-1558.62,0.01716388,67,TRUE
2025-03,PHL01,CL,BUD,TAX,PHP,0.0,0.0,0.01716388,61,TRUE
2025-03,PHL01,CL,FCST,REV_EXT,PHP,11360486.94,195329.39,0.01719375,64,TRUE
2025-03,PHL01,CL,FCST,REV_IC,PHP,385322.07,6625.13,0.01719375,89,TRUE
2025-03,PHL01,CL,FCST,COGS,PHP,-10803355.11,-185750.2,0.01719375,75,TRUE
2025-03,PHL01,CL,FCST,PERS,PHP,-1177026.44,-20237.5,0.01719375,72,TRUE
2025-03,PHL01,CL,FCST,FAC,PHP,-488715.99,-8402.86,0.01719375,59,TRUE
2025-03,PHL01,CL,FCST,SM,PHP,-312722.01,-5376.86,0.01719375,76,TRUE
2025-03,PHL01,CL,FCST,GA,PHP,-424062.51,-7291.23,0.01719375,63,TRUE
2025-03,PHL01,CL,FCST,DEP,PHP,-201507.86,-3464.68,0.01719375,61,TRUE
2025-03,PHL01,CL,FCST,INT,PHP,-105977.01,-1822.14,0.01719375,115,TRUE
2025-03,PHL01,CL,FCST,TAX,PHP,0.0,0.0,0.01719375,61,TRUE
2025-03,PHL01,CL,PY,REV_EXT,PHP,8283147.05,140333.08,0.016942,51,TRUE
2025-03,PHL01,CL,PY,REV_IC,PHP,280353.69,4749.75,0.016942,90,TRUE
2025-03,PHL01,CL,PY,COGS,PHP,-7110694.52,-120469.39,0.016942,78,TRUE
2025-03,PHL01,CL,PY,PERS,PHP,-771658.67,-13073.44,0.016942,52,TRUE
2025-03,PHL01,CL,PY,FAC,PHP,-312938.71,-5301.81,0.016942,43,TRUE
2025-03,PHL01,CL,PY,SM,PHP,-223533.37,-3787.1,0.016942,67,TRUE
2025-03,PHL01,CL,PY,GA,PHP,-304148.07,-5152.88,0.016942,57,TRUE
2025-03,PHL01,CL,PY,DEP,PHP,-146309.63,-2478.78,0.016942,44,TRUE
2025-03,PHL01,CL,PY,INT,PHP,-78560.61,-1330.97,0.016942,79,TRUE
2025-03,PHL01,CL,PY,TAX,PHP,0.0,0.0,0.016942,72,TRUE
2025-03,PHL01,WH,ACT,REV_EXT,PHP,7074419.46,121749.6,0.01720984,56,TRUE
2025-03,PHL01,WH,ACT,REV_IC,PHP,234284.39,4032.0,0.01720984,56,TRUE
2025-03,PHL01,WH,ACT,COGS,PHP,-6307727.84,-108554.96,0.01720984,44,TRUE
2025-03,PHL01,WH,ACT,PERS,PHP,-749004.42,-12890.24,0.01720984,76,TRUE
2025-03,PHL01,WH,ACT,FAC,PHP,-433015.34,-7452.12,0.01720984,78,TRUE
2025-03,PHL01,WH,ACT,SM,PHP,-142152.21,-2446.42,0.01720984,67,TRUE
2025-03,PHL01,WH,ACT,GA,PHP,-237580.56,-4088.72,0.01720984,40,TRUE
2025-03,PHL01,WH,ACT,DEP,PHP,-122442.26,-2107.21,0.01720984,60,TRUE
2025-03,PHL01,WH,ACT,INT,PHP,-68492.84,-1178.75,0.01720984,75,TRUE
2025-03,PHL01,WH,ACT,TAX,PHP,0.0,0.0,0.01720984,38,TRUE
2025-03,PHL01,WH,BUD,REV_EXT,PHP,6507133.69,111687.66,0.01716388,44,TRUE
2025-03,PHL01,WH,BUD,REV_IC,PHP,250905.9,4306.52,0.01716388,37,TRUE
2025-03,PHL01,WH,BUD,COGS,PHP,-5462585.89,-93759.17,0.01716388,42,TRUE
2025-03,PHL01,WH,BUD,PERS,PHP,-671536.42,-11526.17,0.01716388,48,TRUE
2025-03,PHL01,WH,BUD,FAC,PHP,-365867.12,-6279.7,0.01716388,36,TRUE
2025-03,PHL01,WH,BUD,SM,PHP,-131971.64,-2265.15,0.01716388,37,TRUE
2025-03,PHL01,WH,BUD,GA,PHP,-218861.8,-3756.52,0.01716388,61,TRUE
2025-03,PHL01,WH,BUD,DEP,PHP,-114556.32,-1966.23,0.01716388,44,TRUE
2025-03,PHL01,WH,BUD,INT,PHP,-62540.36,-1073.44,0.01716388,73,TRUE
2025-03,PHL01,WH,BUD,TAX,PHP,0.0,0.0,0.01716388,38,TRUE
2025-03,PHL01,WH,FCST,REV_EXT,PHP,7331357.67,126053.54,0.01719375,82,TRUE
2025-03,PHL01,WH,FCST,REV_IC,PHP,271598.98,4669.81,0.01719375,60,TRUE
2025-03,PHL01,WH,FCST,COGS,PHP,-6596038.54,-113410.65,0.01719375,57,TRUE
2025-03,PHL01,WH,FCST,PERS,PHP,-729981.55,-12551.12,0.01719375,68,TRUE
2025-03,PHL01,WH,FCST,FAC,PHP,-439311.55,-7553.41,0.01719375,47,TRUE
2025-03,PHL01,WH,FCST,SM,PHP,-181337.98,-3117.88,0.01719375,47,TRUE
2025-03,PHL01,WH,FCST,GA,PHP,-280333.76,-4819.99,0.01719375,48,TRUE
2025-03,PHL01,WH,FCST,DEP,PHP,-137477.81,-2363.76,0.01719375,47,TRUE
2025-03,PHL01,WH,FCST,INT,PHP,-68502.16,-1177.81,0.01719375,38,TRUE
2025-03,PHL01,WH,FCST,TAX,PHP,0.0,0.0,0.01719375,57,TRUE
2025-03,PHL01,WH,PY,REV_EXT,PHP,5348499.97,90614.29,0.016942,29,TRUE
2025-03,PHL01,WH,PY,REV_IC,PHP,168254.3,2850.56,0.016942,39,TRUE
2025-03,PHL01,WH,PY,COGS,PHP,-4361808.9,-73897.77,0.016942,29,TRUE
2025-03,PHL01,WH,PY,PERS,PHP,-519014.05,-8793.14,0.016942,36,TRUE
2025-03,PHL01,WH,PY,FAC,PHP,-303468.22,-5141.36,0.016942,34,TRUE
2025-03,PHL01,WH,PY,SM,PHP,-119923.41,-2031.74,0.016942,34,TRUE
2025-03,PHL01,WH,PY,GA,PHP,-200960.45,-3404.67,0.016942,48,TRUE
2025-03,PHL01,WH,PY,DEP,PHP,-100499.28,-1702.66,0.016942,38,TRUE
2025-03,PHL01,WH,PY,INT,PHP,-49368.54,-836.4,0.016942,40,TRUE
2025-03,PHL01,WH,PY,TAX,PHP,0.0,0.0,0.016942,31,TRUE
2025-03,PHL01,CB,ACT,REV_EXT,PHP,4062614.12,69916.92,0.01720984,27,TRUE
2025-03,PHL01,CB,ACT,REV_IC,PHP,150980.1,2598.34,0.01720984,31,TRUE
2025-03,PHL01,CB,ACT,COGS,PHP,-2689500.34,-46285.86,0.01720984,24,TRUE
2025-03,PHL01,CB,ACT,PERS,PHP,-326211.19,-5614.04,0.01720984,28,TRUE
2025-03,PHL01,CB,ACT,FAC,PHP,-131137.02,-2256.85,0.01720984,21,TRUE
2025-03,PHL01,CB,ACT,SM,PHP,-100662.1,-1732.38,0.01720984,26,TRUE
2025-03,PHL01,CB,ACT,GA,PHP,-138706.21,-2387.11,0.01720984,26,TRUE
2025-03,PHL01,CB,ACT,DEP,PHP,-76470.43,-1316.04,0.01720984,26,TRUE
2025-03,PHL01,CB,ACT,INT,PHP,-37259.34,-641.23,0.01720984,25,TRUE
2025-03,PHL01,CB,ACT,TAX,PHP,-101280.15,-1743.01,0.01720984,22,TRUE
2025-03,PHL01,CB,BUD,REV_EXT,PHP,4014712.56,68908.04,0.01716388,25,TRUE
2025-03,PHL01,CB,BUD,REV_IC,PHP,145919.04,2504.54,0.01716388,23,TRUE
2025-03,PHL01,CB,BUD,COGS,PHP,-2624242.56,-45042.18,0.01716388,34,TRUE
2025-03,PHL01,CB,BUD,PERS,PHP,-313514.64,-5381.13,0.01716388,23,TRUE
2025-03,PHL01,CB,BUD,FAC,PHP,-120998.54,-2076.8,0.01716388,29,TRUE
2025-03,PHL01,CB,BUD,SM,PHP,-112003.25,-1922.41,0.01716388,40,TRUE
2025-03,PHL01,CB,BUD,GA,PHP,-149205.19,-2560.94,0.01716388,40,TRUE
2025-03,PHL01,CB,BUD,DEP,PHP,-74611.96,-1280.63,0.01716388,29,TRUE
2025-03,PHL01,CB,BUD,INT,PHP,-35029.18,-601.24,0.01716388,28,TRUE
2025-03,PHL01,CB,BUD,TAX,PHP,-105319.3,-1807.69,0.01716388,38,TRUE
2025-03,PHL01,CB,FCST,REV_EXT,PHP,4557819.15,78366.01,0.01719375,29,TRUE
2025-03,PHL01,CB,FCST,REV_IC,PHP,162091.11,2786.95,0.01719375,35,TRUE
2025-03,PHL01,CB,FCST,COGS,PHP,-3100683.83,-53312.39,0.01719375,34,TRUE
2025-03,PHL01,CB,FCST,PERS,PHP,-365307.71,-6281.01,0.01719375,46,TRUE
2025-03,PHL01,CB,FCST,FAC,PHP,-154952.9,-2664.22,0.01719375,47,TRUE
2025-03,PHL01,CB,FCST,SM,PHP,-112816.98,-1939.75,0.01719375,26,TRUE
2025-03,PHL01,CB,FCST,GA,PHP,-173389.91,-2981.22,0.01719375,50,TRUE
2025-03,PHL01,CB,FCST,DEP,PHP,-81257.61,-1397.12,0.01719375,36,TRUE
2025-03,PHL01,CB,FCST,INT,PHP,-39944.83,-686.8,0.01719375,25,TRUE
2025-03,PHL01,CB,FCST,TAX,PHP,-95303.77,-1638.63,0.01719375,35,TRUE
2025-03,PHL01,CB,PY,REV_EXT,PHP,3252670.13,55106.74,0.016942,29,TRUE
2025-03,PHL01,CB,PY,REV_IC,PHP,119507.89,2024.7,0.016942,32,TRUE
2025-03,PHL01,CB,PY,COGS,PHP,-2026885.48,-34339.49,0.016942,19,TRUE
2025-03,PHL01,CB,PY,PERS,PHP,-237590.12,-4025.25,0.016942,25,TRUE
2025-03,PHL01,CB,PY,FAC,PHP,-94815.7,-1606.37,0.016942,17,TRUE
2025-03,PHL01,CB,PY,SM,PHP,-77576.12,-1314.29,0.016942,32,TRUE
2025-03,PHL01,CB,PY,GA,PHP,-121850.35,-2064.39,0.016942,25,TRUE
2025-03,PHL01,CB,PY,DEP,PHP,-56387.42,-955.32,0.016942,32,TRUE
2025-03,PHL01,CB,PY,INT,PHP,-31381.2,-531.66,0.016942,23,TRUE
2025-03,PHL01,CB,PY,TAX,PHP,-109113.07,-1848.59,0.016942,16,TRUE
2025-03,PHL01,CORP,ACT,REV_EXT,PHP,1806798.24,31094.7,0.01720984,11,TRUE
2025-03,PHL01,CORP,ACT,REV_IC,PHP,144477.88,2486.44,0.01720984,14,TRUE
2025-03,PHL01,CORP,ACT,COGS,PHP,-2125289.6,-36575.89,0.01720984,13,TRUE
2025-03,PHL01,CORP,ACT,PERS,PHP,-359844.15,-6192.86,0.01720984,19,TRUE
2025-03,PHL01,CORP,ACT,FAC,PHP,-102801.58,-1769.2,0.01720984,12,TRUE
2025-03,PHL01,CORP,ACT,SM,PHP,-29812.47,-513.07,0.01720984,13,TRUE
2025-03,PHL01,CORP,ACT,GA,PHP,-62538.76,-1076.28,0.01720984,15,TRUE
2025-03,PHL01,CORP,ACT,DEP,PHP,-32393.07,-557.48,0.01720984,12,TRUE
2025-03,PHL01,CORP,ACT,INT,PHP,-17752.71,-305.52,0.01720984,17,TRUE
2025-03,PHL01,CORP,ACT,TAX,PHP,0.0,0.0,0.01720984,16,TRUE
2025-03,PHL01,CORP,BUD,REV_EXT,PHP,1678070.06,28802.19,0.01716388,8,TRUE
2025-03,PHL01,CORP,BUD,REV_IC,PHP,107860.25,1851.3,0.01716388,11,TRUE
2025-03,PHL01,CORP,BUD,COGS,PHP,-1942701.54,-33344.3,0.01716388,13,TRUE
2025-03,PHL01,CORP,BUD,PERS,PHP,-342589.47,-5880.16,0.01716388,15,TRUE
2025-03,PHL01,CORP,BUD,FAC,PHP,-95337.01,-1636.35,0.01716388,15,TRUE
2025-03,PHL01,CORP,BUD,SM,PHP,-28920.34,-496.39,0.01716388,18,TRUE
2025-03,PHL01,CORP,BUD,GA,PHP,-61142.76,-1049.45,0.01716388,11,TRUE
2025-03,PHL01,CORP,BUD,DEP,PHP,-29276.77,-502.5,0.01716388,16,TRUE
2025-03,PHL01,CORP,BUD,INT,PHP,-15574.66,-267.32,0.01716388,9,TRUE
2025-03,PHL01,CORP,BUD,TAX,PHP,0.0,0.0,0.01716388,13,TRUE
2025-03,PHL01,CORP,FCST,REV_EXT,PHP,1891753.68,32526.34,0.01719375,10,TRUE
2025-03,PHL01,CORP,FCST,REV_IC,PHP,129172.68,2220.96,0.01719375,15,TRUE
2025-03,PHL01,CORP,FCST,COGS,PHP,-2239246.3,-38501.04,0.01719375,10,TRUE
2025-03,PHL01,CORP,FCST,PERS,PHP,-374618.91,-6441.1,0.01719375,14,TRUE
2025-03,PHL01,CORP,FCST,FAC,PHP,-116263.64,-1999.01,0.01719375,10,TRUE
2025-03,PHL01,CORP,FCST,SM,PHP,-29583.62,-508.65,0.01719375,13,TRUE
2025-03,PHL01,CORP,FCST,GA,PHP,-66213.52,-1138.46,0.01719375,10,TRUE
2025-03,PHL01,CORP,FCST,DEP,PHP,-33554.49,-576.93,0.01719375,10,TRUE
2025-03,PHL01,CORP,FCST,INT,PHP,-16921.55,-290.94,0.01719375,14,TRUE
2025-03,PHL01,CORP,FCST,TAX,PHP,0.0,0.0,0.01719375,14,TRUE
2025-03,PHL01,CORP,PY,REV_EXT,PHP,1345874.72,22801.81,0.016942,9,TRUE
2025-03,PHL01,CORP,PY,REV_IC,PHP,85647.82,1451.05,0.016942,13,TRUE
2025-03,PHL01,CORP,PY,COGS,PHP,-1420829.36,-24071.69,0.016942,10,TRUE
2025-03,PHL01,CORP,PY,PERS,PHP,-256664.83,-4348.42,0.016942,14,TRUE
2025-03,PHL01,CORP,PY,FAC,PHP,-71331.88,-1208.5,0.016942,8,TRUE
2025-03,PHL01,CORP,PY,SM,PHP,-26065.4,-441.6,0.016942,9,TRUE
