date,date_key,campaign_key,channel_key,spend,impressions,clicks
2025-05-10,20250510,CMP_AFF_MARKETPLACE,CH_AFFILIATE,1190.11,34497,1905
2025-05-10,20250510,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-11,20250511,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-11,20250511,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-11,20250511,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1972.92,40027,1429
2025-05-11,20250511,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2814.3,62146,1878
2025-05-11,20250511,CMP_CREATOR_SOCIAL,CH_SOCIAL,1648.85,36078,1805
2025-05-11,20250511,CMP_SPRING_SALE,CH_SOCIAL,2330.61,172666,2590
2025-05-11,20250511,CMP_CART_RECOVERY,CH_EMAIL,506.03,58842,2982
2025-05-11,20250511,CMP_VIP_DROP,CH_EMAIL,522.3,55357,2972
2025-05-11,20250511,CMP_AFF_MARKETPLACE,CH_AFFILIATE,896.35,23357,1318
2025-05-11,20250511,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-12,20250512,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-12,20250512,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-12,20250512,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1837.42,51841,1143
2025-05-12,20250512,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2196.39,41922,1751
2025-05-12,20250512,CMP_CREATOR_SOCIAL,CH_SOCIAL,1797.69,43974,1959
2025-05-12,20250512,CMP_SPRING_SALE,CH_SOCIAL,2669.26,79385,3135
2025-05-12,20250512,CMP_CART_RECOVERY,CH_EMAIL,343.63,77642,1904
2025-05-12,20250512,CMP_VIP_DROP,CH_EMAIL,563.69,75911,3382
2025-05-12,20250512,CMP_AFF_MARKETPLACE,CH_AFFILIATE,1078.28,38579,1628
2025-05-12,20250512,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-13,20250513,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-13,20250513,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-13,20250513,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1864.84,32298,1200
2025-05-13,20250513,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2894.78,37168,1638
2025-05-13,20250513,CMP_CREATOR_SOCIAL,CH_SOCIAL,2202.3,94759,2536
2025-05-13,20250513,CMP_SPRING_SALE,CH_SOCIAL,2645.35,67975,2693
2025-05-13,20250513,CMP_CART_RECOVERY,CH_EMAIL,587.55,84784,3512
2025-05-13,20250513,CMP_VIP_DROP,CH_EMAIL,593.66,88410,3478
2025-05-13,20250513,CMP_AFF_MARKETPLACE,CH_AFFILIATE,917.3,34281,1484
2025-05-13,20250513,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-14,20250514,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-14,20250514,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-14,20250514,CMP_BRAND_SEARCH,CH_PAID_SEARCH,2351.03,50714,1482
2025-05-14,20250514,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2858.07,40566,1907
2025-05-14,20250514,CMP_CREATOR_SOCIAL,CH_SOCIAL,2158.86,44926,2334
2025-05-14,20250514,CMP_SPRING_SALE,CH_SOCIAL,2337.99,118962,2923
2025-05-14,20250514,CMP_CART_RECOVERY,CH_EMAIL,522.29,55537,2678
2025-05-14,20250514,CMP_VIP_DROP,CH_EMAIL,420.63,53634,2191
2025-05-14,20250514,CMP_AFF_MARKETPLACE,CH_AFFILIATE,976.23,54155,1382
2025-05-14,20250514,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-15,20250515,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-15,20250515,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-15,20250515,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1887.03,30429,1149
2025-05-15,20250515,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2834.78,48209,1717
2025-05-15,20250515,CMP_CREATOR_SOCIAL,CH_SOCIAL,1826.29,47901,2132
2025-05-15,20250515,CMP_SPRING_SALE,CH_SOCIAL,2726.72,64229,2924
2025-05-15,20250515,CMP_CART_RECOVERY,CH_EMAIL,316.3,59077,1933
2025-05-15,20250515,CMP_VIP_DROP,CH_EMAIL,217.29,45769,1478
2025-05-15,20250515,CMP_AFF_MARKETPLACE,CH_AFFILIATE,1213.78,46111,1979
2025-05-15,20250515,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-16,20250516,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-16,20250516,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-16,20250516,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1819.87,48113,1067
2025-05-16,20250516,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2641.3,36061,1704
2025-05-16,20250516,CMP_CREATOR_SOCIAL,CH_SOCIAL,2394.04,48524,2439
2025-05-16,20250516,CMP_SPRING_SALE,CH_SOCIAL,2235.28,56907,2399
2025-05-16,20250516,CMP_CART_RECOVERY,CH_EMAIL,450.37,45232,2207
2025-05-16,20250516,CMP_VIP_DROP,CH_EMAIL,299.97,35739,1658
2025-05-16,20250516,CMP_AFF_MARKETPLACE,CH_AFFILIATE,955.34,42609,1537
2025-05-16,20250516,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-17,20250517,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-17,20250517,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-17,20250517,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1916.45,26868,1444
2025-05-17,20250517,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2676.82,54446,2060
2025-05-17,20250517,CMP_CREATOR_SOCIAL,CH_SOCIAL,2074.05,52553,2354
2025-05-17,20250517,CMP_SPRING_SALE,CH_SOCIAL,3141.84,86531,3879
2025-05-17,20250517,CMP_CART_RECOVERY,CH_EMAIL,337.58,52649,1907
2025-05-17,20250517,CMP_VIP_DROP,CH_EMAIL,484.87,55687,2622
2025-05-17,20250517,CMP_AFF_MARKETPLACE,CH_AFFILIATE,835.45,27123,1249
2025-05-17,20250517,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-18,20250518,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-18,20250518,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-18,20250518,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1863.08,26606,1299
2025-05-18,20250518,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,3155.6,53878,1962
2025-05-18,20250518,CMP_CREATOR_SOCIAL,CH_SOCIAL,1980.57,61267,2315
2025-05-18,20250518,CMP_SPRING_SALE,CH_SOCIAL,2493.32,77505,2760
2025-05-18,20250518,CMP_CART_RECOVERY,CH_EMAIL,470.05,46406,2845
2025-05-18,20250518,CMP_VIP_DROP,CH_EMAIL,461.24,59071,2483
2025-05-18,20250518,CMP_AFF_MARKETPLACE,CH_AFFILIATE,1028.39,37924,1593
2025-05-18,20250518,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-19,20250519,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-19,20250519,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-19,20250519,CMP_BRAND_SEARCH,CH_PAID_SEARCH,2096.23,39146,1261
2025-05-19,20250519,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2413.08,40061,1389
2025-05-19,20250519,CMP_CREATOR_SOCIAL,CH_SOCIAL,1761.62,43919,1952
2025-05-19,20250519,CMP_SPRING_SALE,CH_SOCIAL,3071.74,82225,3440
2025-05-19,20250519,CMP_CART_RECOVERY,CH_EMAIL,267.84,37492,1631
2025-05-19,20250519,CMP_VIP_DROP,CH_EMAIL,526.34,97574,2985
2025-05-19,20250519,CMP_AFF_MARKETPLACE,CH_AFFILIATE,946.17,37051,1306
2025-05-19,20250519,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-20,20250520,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-20,20250520,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-20,20250520,CMP_BRAND_SEARCH,CH_PAID_SEARCH,2100.26,33398,1454
2025-05-20,20250520,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2738.05,95543,1683
2025-05-20,20250520,CMP_CREATOR_SOCIAL,CH_SOCIAL,2032.85,95153,2456
2025-05-20,20250520,CMP_SPRING_SALE,CH_SOCIAL,2860.73,60543,3255
2025-05-20,20250520,CMP_CART_RECOVERY,CH_EMAIL,421.31,65183,2655
2025-05-20,20250520,CMP_VIP_DROP,CH_EMAIL,667.21,86773,3427
2025-05-20,20250520,CMP_AFF_MARKETPLACE,CH_AFFILIATE,1208.84,42416,1918
2025-05-20,20250520,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-21,20250521,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-21,20250521,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-21,20250521,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1806.54,21845,1025
2025-05-21,20250521,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2476.16,53934,1658
2025-05-21,20250521,CMP_CREATOR_SOCIAL,CH_SOCIAL,1973.57,31996,2062
2025-05-21,20250521,CMP_SPRING_SALE,CH_SOCIAL,3278.67,92669,3403
2025-05-21,20250521,CMP_CART_RECOVERY,CH_EMAIL,300.39,43013,1662
2025-05-21,20250521,CMP_VIP_DROP,CH_EMAIL,350.1,51549,1874
2025-05-21,20250521,CMP_AFF_MARKETPLACE,CH_AFFILIATE,1143.67,61976,1874
2025-05-21,20250521,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-22,20250522,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-22,20250522,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-22,20250522,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1997.15,29407,1264
2025-05-22,20250522,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2418.23,51349,1615
2025-05-22,20250522,CMP_CREATOR_SOCIAL,CH_SOCIAL,2082.19,51543,2318
2025-05-22,20250522,CMP_SPRING_SALE,CH_SOCIAL,2342.42,62444,2880
2025-05-22,20250522,CMP_CART_RECOVERY,CH_EMAIL,477.1,72493,2920
2025-05-22,20250522,CMP_VIP_DROP,CH_EMAIL,289.83,36406,1785
2025-05-22,20250522,CMP_AFF_MARKETPLACE,CH_AFFILIATE,951.34,42490,1702
2025-05-22,20250522,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-23,20250523,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-23,20250523,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-23,20250523,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1609.27,27564,1227
2025-05-23,20250523,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2045.29,28334,1300
2025-05-23,20250523,CMP_CREATOR_SOCIAL,CH_SOCIAL,1955.78,69466,2342
2025-05-23,20250523,CMP_SPRING_SALE,CH_SOCIAL,2828.78,73686,3589
2025-05-23,20250523,CMP_CART_RECOVERY,CH_EMAIL,312.14,27920,1611
2025-05-23,20250523,CMP_VIP_DROP,CH_EMAIL,347.51,48600,1835
2025-05-23,20250523,CMP_AFF_MARKETPLACE,CH_AFFILIATE,798.66,21752,1284
2025-05-23,20250523,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-24,20250524,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-24,20250524,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-24,20250524,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1697.54,33205,1242
2025-05-24,20250524,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2560.69,34610,1699
2025-05-24,20250524,CMP_CREATOR_SOCIAL,CH_SOCIAL,1962.29,33465,2040
2025-05-24,20250524,CMP_SPRING_SALE,CH_SOCIAL,2359.25,63436,2395
2025-05-24,20250524,CMP_CART_RECOVERY,CH_EMAIL,305.87,35264,1830
2025-05-24,20250524,CMP_VIP_DROP,CH_EMAIL,514.17,64603,3355
2025-05-24,20250524,CMP_AFF_MARKETPLACE,CH_AFFILIATE,758.28,22775,1347
2025-05-24,20250524,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-25,20250525,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-25,20250525,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-25,20250525,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1935.45,19738,1182
2025-05-25,20250525,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2165.71,30204,1445
2025-05-25,20250525,CMP_CREATOR_SOCIAL,CH_SOCIAL,1860.24,43538,1929
2025-05-25,20250525,CMP_SPRING_SALE,CH_SOCIAL,2172.55,50202,2186
2025-05-25,20250525,CMP_CART_RECOVERY,CH_EMAIL,230.14,31323,1271
2025-05-25,20250525,CMP_VIP_DROP,CH_EMAIL,468.57,92699,2647
2025-05-25,20250525,CMP_AFF_MARKETPLACE,CH_AFFILIATE,925.7,33989,1532
2025-05-25,20250525,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-26,20250526,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-26,20250526,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-26,20250526,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1665.59,32652,1238
2025-05-26,20250526,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2584.15,37369,1916
2025-05-26,20250526,CMP_CREATOR_SOCIAL,CH_SOCIAL,2085.08,78791,2559
2025-05-26,20250526,CMP_SPRING_SALE,CH_SOCIAL,2241.67,50175,2329
2025-05-26,20250526,CMP_CART_RECOVERY,CH_EMAIL,478.67,69317,2782
2025-05-26,20250526,CMP_VIP_DROP,CH_EMAIL,636.81,68640,3119
2025-05-26,20250526,CMP_AFF_MARKETPLACE,CH_AFFILIATE,916.2,41595,1473
2025-05-26,20250526,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-27,20250527,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-27,20250527,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-27,20250527,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1871.02,31713,1276
2025-05-27,20250527,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2068.14,26618,1295
2025-05-27,20250527,CMP_CREATOR_SOCIAL,CH_SOCIAL,1598.96,38423,1919
2025-05-27,20250527,CMP_SPRING_SALE,CH_SOCIAL,2278.83,55882,2475
2025-05-27,20250527,CMP_CART_RECOVERY,CH_EMAIL,371.87,55398,2082
2025-05-27,20250527,CMP_VIP_DROP,CH_EMAIL,548.62,67995,2837
2025-05-27,20250527,CMP_AFF_MARKETPLACE,CH_AFFILIATE,821.71,33995,1321
2025-05-27,20250527,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-28,20250528,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-28,20250528,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-28,20250528,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1758.57,24035,1212
2025-05-28,20250528,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2251.95,33561,1491
2025-05-28,20250528,CMP_CREATOR_SOCIAL,CH_SOCIAL,1752.8,37365,2132
2025-05-28,20250528,CMP_SPRING_SALE,CH_SOCIAL,2794.32,69883,3528
2025-05-28,20250528,CMP_CART_RECOVERY,CH_EMAIL,448.2,57496,2473
2025-05-28,20250528,CMP_VIP_DROP,CH_EMAIL,399.82,36564,2144
2025-05-28,20250528,CMP_AFF_MARKETPLACE,CH_AFFILIATE,812.57,40251,1325
2025-05-28,20250528,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-29,20250529,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-29,20250529,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-29,20250529,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1725.24,30927,1232
2025-05-29,20250529,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2229.15,46393,1598
2025-05-29,20250529,CMP_CREATOR_SOCIAL,CH_SOCIAL,1357.71,30333,1636
2025-05-29,20250529,CMP_SPRING_SALE,CH_SOCIAL,2589.8,85714,3066
2025-05-29,20250529,CMP_CART_RECOVERY,CH_EMAIL,468.44,50949,2687
2025-05-29,20250529,CMP_VIP_DROP,CH_EMAIL,404.55,63482,2007
2025-05-29,20250529,CMP_AFF_MARKETPLACE,CH_AFFILIATE,808.85,35973,1190
2025-05-29,20250529,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-30,20250530,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-30,20250530,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-30,20250530,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1642.55,23277,1051
2025-05-30,20250530,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2578.07,26274,1602
2025-05-30,20250530,CMP_CREATOR_SOCIAL,CH_SOCIAL,1931.4,39978,2294
2025-05-30,20250530,CMP_SPRING_SALE,CH_SOCIAL,2181.0,86549,2784
2025-05-30,20250530,CMP_CART_RECOVERY,CH_EMAIL,272.26,40710,1605
2025-05-30,20250530,CMP_VIP_DROP,CH_EMAIL,229.05,40331,1192
2025-05-30,20250530,CMP_AFF_MARKETPLACE,CH_AFFILIATE,946.34,32425,1284
2025-05-30,20250530,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-05-31,20250531,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-05-31,20250531,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-05-31,20250531,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1673.47,19266,1084
2025-05-31,20250531,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2552.16,31351,1464
2025-05-31,20250531,CMP_CREATOR_SOCIAL,CH_SOCIAL,1746.52,59791,2088
2025-05-31,20250531,CMP_SPRING_SALE,CH_SOCIAL,2416.91,80195,2641
2025-05-31,20250531,CMP_CART_RECOVERY,CH_EMAIL,459.1,68627,2437
2025-05-31,20250531,CMP_VIP_DROP,CH_EMAIL,453.23,51832,2594
2025-05-31,20250531,CMP_AFF_MARKETPLACE,CH_AFFILIATE,654.65,24969,980
2025-05-31,20250531,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-06-01,20250601,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-06-01,20250601,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-06-01,20250601,CMP_BRAND_SEARCH,CH_PAID_SEARCH,2024.53,31704,1279
2025-06-01,20250601,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2095.69,31645,1380
2025-06-01,20250601,CMP_CREATOR_SOCIAL,CH_SOCIAL,2240.67,57130,2093
2025-06-01,20250601,CMP_SPRING_SALE,CH_SOCIAL,2494.44,47717,2495
2025-06-01,20250601,CMP_CART_RECOVERY,CH_EMAIL,466.12,50026,2672
2025-06-01,20250601,CMP_VIP_DROP,CH_EMAIL,524.02,154735,3282
2025-06-01,20250601,CMP_AFF_MARKETPLACE,CH_AFFILIATE,1102.35,40911,1860
2025-06-01,20250601,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-06-02,20250602,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-06-02,20250602,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-06-02,20250602,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1983.73,37416,1398
2025-06-02,20250602,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2459.44,37011,1429
2025-06-02,20250602,CMP_CREATOR_SOCIAL,CH_SOCIAL,1955.43,54622,2738
2025-06-02,20250602,CMP_SPRING_SALE,CH_SOCIAL,2149.27,62244,2391
2025-06-02,20250602,CMP_CART_RECOVERY,CH_EMAIL,452.39,49306,2328
2025-06-02,20250602,CMP_VIP_DROP,CH_EMAIL,559.81,106812,3312
2025-06-02,20250602,CMP_AFF_MARKETPLACE,CH_AFFILIATE,880.81,24702,1442
2025-06-02,20250602,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-06-03,20250603,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-06-03,20250603,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-06-03,20250603,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1341.54,24279,948
2025-06-03,20250603,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2607.04,39678,1612
2025-06-03,20250603,CMP_CREATOR_SOCIAL,CH_SOCIAL,1949.33,41561,2075
2025-06-03,20250603,CMP_SPRING_SALE,CH_SOCIAL,2972.63,67691,3068
2025-06-03,20250603,CMP_CART_RECOVERY,CH_EMAIL,344.25,27475,1714
2025-06-03,20250603,CMP_VIP_DROP,CH_EMAIL,265.54,29685,1366
2025-06-03,20250603,CMP_AFF_MARKETPLACE,CH_AFFILIATE,853.89,22140,1296
2025-06-03,20250603,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-06-04,20250604,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-06-04,20250604,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-06-04,20250604,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1654.39,28922,916
2025-06-04,20250604,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2029.12,20481,1324
2025-06-04,20250604,CMP_CREATOR_SOCIAL,CH_SOCIAL,2175.28,58800,2249
2025-06-04,20250604,CMP_SPRING_SALE,CH_SOCIAL,2193.42,37288,2388
2025-06-04,20250604,CMP_CART_RECOVERY,CH_EMAIL,440.67,40710,2158
2025-06-04,20250604,CMP_VIP_DROP,CH_EMAIL,438.81,55937,2392
2025-06-04,20250604,CMP_AFF_MARKETPLACE,CH_AFFILIATE,918.54,60487,1434
2025-06-04,20250604,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-06-05,20250605,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-06-05,20250605,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-06-05,20250605,CMP_BRAND_SEARCH,CH_PAID_SEARCH,2318.08,27359,1249
2025-06-05,20250605,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2476.51,40137,1433
2025-06-05,20250605,CMP_CREATOR_SOCIAL,CH_SOCIAL,1877.68,40055,2087
2025-06-05,20250605,CMP_SPRING_SALE,CH_SOCIAL,2482.84,65332,2871
2025-06-05,20250605,CMP_CART_RECOVERY,CH_EMAIL,280.51,35972,1410
2025-06-05,20250605,CMP_VIP_DROP,CH_EMAIL,341.76,50428,1795
2025-06-05,20250605,CMP_AFF_MARKETPLACE,CH_AFFILIATE,1026.62,48536,1765
2025-06-05,20250605,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-06-06,20250606,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-06-06,20250606,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-06-06,20250606,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1808.04,29456,1133
2025-06-06,20250606,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2279.9,27402,1456
2025-06-06,20250606,CMP_CREATOR_SOCIAL,CH_SOCIAL,1628.64,32362,1807
2025-06-06,20250606,CMP_SPRING_SALE,CH_SOCIAL,2769.08,73810,2908
2025-06-06,20250606,CMP_CART_RECOVERY,CH_EMAIL,260.69,31828,1326
2025-06-06,20250606,CMP_VIP_DROP,CH_EMAIL,320.16,28422,1784
2025-06-06,20250606,CMP_AFF_MARKETPLACE,CH_AFFILIATE,1179.29,121072,1845
2025-06-06,20250606,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-06-07,20250607,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-06-07,20250607,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-06-07,20250607,CMP_BRAND_SEARCH,CH_PAID_SEARCH,2116.24,40566,1509
2025-06-07,20250607,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,3175.68,33153,1867
2025-06-07,20250607,CMP_CREATOR_SOCIAL,CH_SOCIAL,2096.36,53968,2477
2025-06-07,20250607,CMP_SPRING_SALE,CH_SOCIAL,2434.45,61734,2829
2025-06-07,20250607,CMP_CART_RECOVERY,CH_EMAIL,394.04,74401,2255
2025-06-07,20250607,CMP_VIP_DROP,CH_EMAIL,332.18,31760,1957
2025-06-07,20250607,CMP_AFF_MARKETPLACE,CH_AFFILIATE,911.37,32645,1473
2025-06-07,20250607,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-06-08,20250608,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-06-08,20250608,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-06-08,20250608,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1691.36,19444,1104
2025-06-08,20250608,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2576.93,37573,1550
2025-06-08,20250608,CMP_CREATOR_SOCIAL,CH_SOCIAL,1846.18,53598,1807
2025-06-08,20250608,CMP_SPRING_SALE,CH_SOCIAL,2864.79,64630,3488
2025-06-08,20250608,CMP_CART_RECOVERY,CH_EMAIL,263.73,40528,1533
2025-06-08,20250608,CMP_VIP_DROP,CH_EMAIL,442.91,44294,2459
2025-06-08,20250608,CMP_AFF_MARKETPLACE,CH_AFFILIATE,896.93,27616,1344
2025-06-08,20250608,CMP_REVIEW_PARTNERS,CH_REFERRAL,0.0,0,0
2025-06-09,20250609,CMP_DIRECT_NONE,CH_DIRECT,0.0,0,0
2025-06-09,20250609,CMP_ORG_EVERGREEN,CH_ORGANIC,0.0,0,0
2025-06-09,20250609,CMP_BRAND_SEARCH,CH_PAID_SEARCH,1880.72,33779,1253
2025-06-09,20250609,CMP_GENERIC_SEARCH,CH_PAID_SEARCH,2735.87,48840,1832
2025-06-09,20250609,CMP_CREATOR_SOCIAL,CH_SOCIAL,1788.27,45044,1980
2025-06-09,20250609,CMP_SPRING_SALE,CH_SOCIAL,2673.0,61967,3308
2025-06-09,20250609,CMP_CART_RECOVERY,CH_EMAIL,648.84,94564,3275
2025-06-09,20250609,CMP_VIP_DROP,CH_EMAIL,492.89,135170,2697
2025-06-09,20250609,CMP_AFF_MARKETPLACE,CH_AFFILIATE,851.85,50528,1229
