order_id,session_id,user_id,order_date,date_key,device_key,channel_key,campaign_key,category_key,product_key,region,quantity,unit_price,gross_revenue,discount_amount,refund_flag,refund_amount,net_revenue,order_status,currency
O00003397,S00029030,U28878,2025-04-05,20250405,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_SPORTS,SKU_1035,International,1,83.01,83.01,11.99,0,0.0,71.02,Completed,USD
O00003398,S00029037,U52007,2025-04-05,20250405,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,SKU_1011,South,1,35.96,35.96,3.68,0,0.0,32.28,Completed,USD
O00003399,S00029057,U97182,2025-04-05,20250405,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,SKU_1048,West,1,28.96,28.96,0.57,0,0.0,28.39,Completed,USD
O00003400,S00029059,U89128,2025-04-05,20250405,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,SKU_1008,Northeast,1,59.11,59.11,2.03,0,0.0,57.08,Completed,USD
O00003401,S00029070,U59719,2025-04-05,20250405,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,SKU_1008,West,1,59.11,59.11,7.17,0,0.0,51.94,Completed,USD
O00003402,S00029077,U71205,2025-04-05,20250405,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_APPAREL,SKU_1001,Northeast,1,55.32,55.32,6.03,0,0.0,49.29,Completed,USD
O00003403,S00029088,U71765,2025-04-05,20250405,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1009,Northeast,1,46.75,46.75,2.55,0,0.0,44.2,Completed,USD
O00003404,S00029106,U87405,2025-04-05,20250405,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BEAUTY,SKU_1015,International,1,46.32,46.32,6.91,0,0.0,39.41,Completed,USD
O00003405,S00029147,U78484,2025-04-05,20250405,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_ELECTRONICS,SKU_1023,Midwest,1,262.59,262.59,4.38,0,0.0,258.21,Completed,USD
O00003406,S00029152,U64834,2025-04-05,20250405,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,SKU_1003,West,1,71.09,71.09,0.76,0,0.0,70.33,Completed,USD
O00003407,S00029154,U36722,2025-04-05,20250405,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_SPORTS,SKU_1036,Midwest,2,68.56,137.12,16.3,0,0.0,120.82,Completed,USD
O00003408,S00029165,U90656,2025-04-05,20250405,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_ELECTRONICS,SKU_1022,South,1,208.98,208.98,22.87,0,0.0,186.11,Completed,USD
O00003409,S00029174,U33454,2025-04-05,20250405,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_HOME,SKU_1029,West,1,98.15,98.15,14.2,0,0.0,83.95,Completed,USD
O00003410,S00029176,U64415,2025-04-05,20250405,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,SKU_1034,International,2,82.03,164.06,9.63,0,0.0,154.43,Completed,USD
O00003411,S00029179,U32159,2025-04-05,20250405,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_BOOKS,SKU_1044,Northeast,1,26.55,26.55,0.81,1,25.74,0.0,Refunded,USD
O00003412,S00029186,U65457,2025-04-05,20250405,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,SKU_1003,International,1,71.09,71.09,6.87,0,0.0,64.22,Completed,USD
O00003413,S00029189,U43001,2025-04-05,20250405,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,SKU_1007,South,1,49.81,49.81,8.41,0,0.0,41.4,Completed,USD
O00003414,S00029200,U77418,2025-04-05,20250405,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_HOME,SKU_1026,South,2,95.4,190.8,11.42,0,0.0,179.38,Completed,USD
O00003415,S00029223,U84577,2025-04-05,20250405,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_SPORTS,SKU_1036,International,2,68.56,137.12,14.36,0,0.0,122.76,Completed,USD
O00003416,S00029231,U52582,2025-04-05,20250405,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_SPORTS,SKU_1036,West,1,68.56,68.56,4.62,0,0.0,63.94,Completed,USD
O00003417,S00029232,U53607,2025-04-05,20250405,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_SPORTS,SKU_1034,Midwest,1,82.03,82.03,13.23,0,0.0,68.8,Completed,USD
O00003418,S00029251,U95027,2025-04-05,20250405,DEV_DESKTOP,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_BEAUTY,SKU_1014,Midwest,1,35.24,35.24,4.4,0,0.0,30.84,Completed,USD
O00003419,S00029257,U31503,2025-04-05,20250405,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,SKU_1041,South,2,21.2,42.4,4.42,0,0.0,37.98,Completed,USD
O00003420,S00029262,U59200,2025-04-05,20250405,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1010,Northeast,1,37.2,37.2,3.94,0,0.0,33.26,Completed,USD
O00003421,S00029298,U24145,2025-04-05,20250405,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_SPORTS,SKU_1039,Midwest,1,89.83,89.83,2.51,0,0.0,87.32,Completed,USD
O00003422,S00029299,U93798,2025-04-05,20250405,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_ELECTRONICS,SKU_1018,International,1,258.83,258.83,35.71,0,0.0,223.12,Completed,USD
O00003423,S00029310,U24950,2025-04-05,20250405,DEV_TABLET,CH_SOCIAL,CMP_SPRING_SALE,CAT_ELECTRONICS,SKU_1024,South,1,205.32,205.32,26.67,0,0.0,178.65,Completed,USD
O00003424,S00029311,U76355,2025-04-05,20250405,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BOOKS,SKU_1045,South,1,24.57,24.57,2.99,0,0.0,21.58,Completed,USD
O00003425,S00029312,U69806,2025-04-05,20250405,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,SKU_1037,West,1,67.21,67.21,3.66,0,0.0,63.55,Completed,USD
O00003426,S00029339,U94236,2025-04-06,20250406,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_BEAUTY,SKU_1013,West,1,50.45,50.45,4.47,0,0.0,45.98,Completed,USD
O00003427,S00029341,U15673,2025-04-06,20250406,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1012,Midwest,1,30.42,30.42,0.15,0,0.0,30.27,Completed,USD
O00003428,S00029348,U65979,2025-04-06,20250406,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_BOOKS,SKU_1044,Midwest,1,26.55,26.55,2.12,0,0.0,24.43,Completed,USD
O00003429,S00029349,U20217,2025-04-06,20250406,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_HOME,SKU_1031,Midwest,2,87.53,175.06,21.01,0,0.0,154.05,Completed,USD
O00003430,S00029354,U23713,2025-04-06,20250406,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,SKU_1009,Midwest,1,46.75,46.75,8.16,0,0.0,38.59,Completed,USD
O00003431,S00029355,U83905,2025-04-06,20250406,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BEAUTY,SKU_1011,Northeast,1,35.96,35.96,3.41,0,0.0,32.55,Completed,USD
O00003432,S00029369,U49528,2025-04-06,20250406,DEV_TABLET,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_BEAUTY,SKU_1013,Midwest,1,50.45,50.45,1.45,0,0.0,49.0,Completed,USD
O00003433,S00029389,U72789,2025-04-06,20250406,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_APPAREL,SKU_1003,Northeast,1,71.09,71.09,8.74,0,0.0,62.35,Completed,USD
O00003434,S00029405,U63594,2025-04-06,20250406,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,SKU_1025,South,1,87.29,87.29,6.88,0,0.0,80.41,Completed,USD
O00003435,S00029407,U71692,2025-04-06,20250406,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BOOKS,SKU_1044,Northeast,1,26.55,26.55,4.98,0,0.0,21.57,Completed,USD
O00003436,S00029415,U12952,2025-04-06,20250406,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,SKU_1007,Midwest,1,49.81,49.81,5.42,0,0.0,44.39,Completed,USD
O00003437,S00029420,U37603,2025-04-06,20250406,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_SPORTS,SKU_1035,Midwest,1,83.01,83.01,10.3,0,0.0,72.71,Completed,USD
O00003438,S00029422,U40227,2025-04-06,20250406,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_ELECTRONICS,SKU_1019,Northeast,1,206.64,206.64,0.22,0,0.0,206.42,Completed,USD
O00003439,S00029436,U60621,2025-04-06,20250406,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BEAUTY,SKU_1012,Midwest,1,30.42,30.42,1.71,0,0.0,28.71,Completed,USD
O00003440,S00029438,U74198,2025-04-06,20250406,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_BOOKS,SKU_1041,West,1,21.2,21.2,3.44,0,0.0,17.76,Completed,USD
O00003441,S00029440,U62018,2025-04-06,20250406,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_APPAREL,SKU_1001,Midwest,1,55.32,55.32,5.63,0,0.0,49.69,Completed,USD
O00003442,S00029443,U43344,2025-04-06,20250406,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,SKU_1005,South,1,59.14,59.14,3.31,0,0.0,55.83,Completed,USD
O00003443,S00029454,U75158,2025-04-06,20250406,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1012,Northeast,1,30.42,30.42,3.3,0,0.0,27.12,Completed,USD
O00003444,S00029465,U61578,2025-04-06,20250406,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_ELECTRONICS,SKU_1020,Northeast,3,218.82,656.46,47.08,0,0.0,609.38,Completed,USD
O00003445,S00029466,U74228,2025-04-06,20250406,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,SKU_1039,International,1,89.83,89.83,2.08,0,0.0,87.75,Completed,USD
O00003446,S00029473,U31905,2025-04-06,20250406,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,SKU_1012,International,1,30.42,30.42,1.36,0,0.0,29.06,Completed,USD
O00003447,S00029492,U79708,2025-04-06,20250406,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_APPAREL,SKU_1001,South,1,55.32,55.32,2.73,0,0.0,52.59,Completed,USD
O00003448,S00029494,U19621,2025-04-06,20250406,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_ELECTRONICS,SKU_1021,West,1,231.2,231.2,27.12,0,0.0,204.08,Completed,USD
O00003449,S00029508,U27578,2025-04-06,20250406,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_ELECTRONICS,SKU_1018,South,2,258.83,517.66,40.08,0,0.0,477.58,Completed,USD
O00003450,S00029511,U61055,2025-04-06,20250406,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_ELECTRONICS,SKU_1023,Northeast,1,262.59,262.59,8.85,0,0.0,253.74,Completed,USD
O00003451,S00029524,U24579,2025-04-06,20250406,DEV_DESKTOP,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_BEAUTY,SKU_1012,Midwest,1,30.42,30.42,2.3,0,0.0,28.12,Completed,USD
O00003452,S00029525,U22234,2025-04-06,20250406,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,SKU_1011,South,2,35.96,71.92,13.63,0,0.0,58.29,Completed,USD
O00003453,S00029563,U93488,2025-04-06,20250406,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_APPAREL,SKU_1004,South,1,58.25,58.25,7.61,0,0.0,50.64,Completed,USD
O00003454,S00029571,U72446,2025-04-06,20250406,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,SKU_1003,West,2,71.09,142.18,13.82,0,0.0,128.36,Completed,USD
O00003455,S00029596,U45648,2025-04-06,20250406,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_HOME,SKU_1032,Northeast,1,111.87,111.87,12.31,0,0.0,99.56,Completed,USD
O00003456,S00029606,U29589,2025-04-06,20250406,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,SKU_1041,Midwest,1,21.2,21.2,1.8,0,0.0,19.4,Completed,USD
O00003457,S00029628,U12383,2025-04-06,20250406,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BEAUTY,SKU_1013,International,3,50.45,151.35,4.68,0,0.0,146.67,Completed,USD
O00003458,S00029633,U95948,2025-04-06,20250406,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_ELECTRONICS,SKU_1018,South,1,258.83,258.83,37.98,0,0.0,220.85,Completed,USD
O00003459,S00029644,U44993,2025-04-06,20250406,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,SKU_1001,Northeast,1,55.32,55.32,7.58,0,0.0,47.74,Completed,USD
O00003460,S00029655,U81762,2025-04-06,20250406,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,SKU_1034,South,2,82.03,164.06,7.1,0,0.0,156.96,Completed,USD
O00003461,S00029657,U29019,2025-04-06,20250406,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BEAUTY,SKU_1012,South,1,30.42,30.42,1.82,0,0.0,28.6,Completed,USD
O00003462,S00029662,U32285,2025-04-06,20250406,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1012,International,1,30.42,30.42,2.12,0,0.0,28.3,Completed,USD
O00003463,S00029679,U84536,2025-04-07,20250407,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_SPORTS,SKU_1035,South,1,83.01,83.01,13.17,0,0.0,69.84,Completed,USD
O00003464,S00029680,U34232,2025-04-07,20250407,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_SPORTS,SKU_1035,Northeast,2,83.01,166.02,11.48,0,0.0,154.54,Completed,USD
O00003465,S00029686,U71453,2025-04-07,20250407,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BOOKS,SKU_1042,Midwest,2,25.86,51.72,2.71,0,0.0,49.01,Completed,USD
O00003466,S00029687,U85144,2025-04-07,20250407,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BOOKS,SKU_1042,South,1,25.86,25.86,3.29,0,0.0,22.57,Completed,USD
O00003467,S00029688,U75655,2025-04-07,20250407,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_SPORTS,SKU_1034,West,3,82.03,246.09,29.65,0,0.0,216.44,Completed,USD
O00003468,S00029701,U95034,2025-04-07,20250407,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,SKU_1011,West,1,35.96,35.96,5.5,0,0.0,30.46,Completed,USD
O00003469,S00029704,U90418,2025-04-07,20250407,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BOOKS,SKU_1044,Midwest,1,26.55,26.55,2.34,0,0.0,24.21,Completed,USD
O00003470,S00029712,U84313,2025-04-07,20250407,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BEAUTY,SKU_1015,South,2,46.32,92.64,9.43,0,0.0,83.21,Completed,USD
O00003471,S00029730,U36968,2025-04-07,20250407,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,SKU_1005,Midwest,1,59.14,59.14,4.75,0,0.0,54.39,Completed,USD
O00003472,S00029736,U61582,2025-04-07,20250407,DEV_MOBILE,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_ELECTRONICS,SKU_1022,Northeast,1,208.98,208.98,17.03,0,0.0,191.95,Completed,USD
O00003473,S00029745,U93024,2025-04-07,20250407,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_ELECTRONICS,SKU_1018,Midwest,1,258.83,258.83,41.5,0,0.0,217.33,Completed,USD
O00003474,S00029760,U63736,2025-04-07,20250407,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,SKU_1011,Northeast,1,35.96,35.96,6.39,0,0.0,29.57,Completed,USD
O00003475,S00029772,U26114,2025-04-07,20250407,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1011,West,1,35.96,35.96,5.87,0,0.0,30.09,Completed,USD
O00003476,S00029780,U22669,2025-04-07,20250407,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_APPAREL,SKU_1001,Midwest,2,55.32,110.64,14.37,0,0.0,96.27,Completed,USD
O00003477,S00029785,U33844,2025-04-07,20250407,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_APPAREL,SKU_1008,South,1,59.11,59.11,4.48,0,0.0,54.63,Completed,USD
O00003478,S00029793,U90369,2025-04-07,20250407,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1016,Midwest,1,27.61,27.61,2.32,0,0.0,25.29,Completed,USD
O00003479,S00029794,U29549,2025-04-07,20250407,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,SKU_1007,South,1,49.81,49.81,2.85,0,0.0,46.96,Completed,USD
O00003480,S00029807,U62342,2025-04-07,20250407,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_HOME,SKU_1026,International,1,95.4,95.4,8.99,0,0.0,86.41,Completed,USD
O00003481,S00029808,U82909,2025-04-07,20250407,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,SKU_1005,West,2,59.14,118.28,3.37,0,0.0,114.91,Completed,USD
O00003482,S00029809,U82385,2025-04-07,20250407,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_ELECTRONICS,SKU_1018,Northeast,1,258.83,258.83,37.87,0,0.0,220.96,Completed,USD
O00003483,S00029816,U24414,2025-04-07,20250407,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_APPAREL,SKU_1006,International,2,56.56,113.12,11.41,0,0.0,101.71,Completed,USD
O00003484,S00029838,U60687,2025-04-07,20250407,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,SKU_1037,South,1,67.21,67.21,3.72,0,0.0,63.49,Completed,USD
O00003485,S00029852,U76925,2025-04-07,20250407,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_APPAREL,SKU_1002,Northeast,1,68.86,68.86,2.32,0,0.0,66.54,Completed,USD
O00003486,S00029868,U75658,2025-04-07,20250407,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_BOOKS,SKU_1041,Northeast,1,21.2,21.2,1.79,0,0.0,19.41,Completed,USD
O00003487,S00029878,U42225,2025-04-07,20250407,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_SPORTS,SKU_1036,International,2,68.56,137.12,28.52,0,0.0,108.6,Completed,USD
O00003488,S00029885,U10043,2025-04-07,20250407,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_ELECTRONICS,SKU_1024,South,1,205.32,205.32,13.36,0,0.0,191.96,Completed,USD
O00003489,S00029908,U55475,2025-04-07,20250407,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BEAUTY,SKU_1009,West,1,46.75,46.75,4.07,0,0.0,42.68,Completed,USD
O00003490,S00029909,U12848,2025-04-07,20250407,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1010,West,1,37.2,37.2,4.78,0,0.0,32.42,Completed,USD
O00003491,S00029913,U95089,2025-04-07,20250407,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_HOME,SKU_1027,West,1,102.06,102.06,9.34,0,0.0,92.72,Completed,USD
O00003492,S00029916,U59739,2025-04-07,20250407,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BOOKS,SKU_1044,Northeast,1,26.55,26.55,4.66,0,0.0,21.89,Completed,USD
O00003493,S00029922,U54239,2025-04-07,20250407,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_APPAREL,SKU_1007,South,1,49.81,49.81,4.98,0,0.0,44.83,Completed,USD
O00003494,S00029926,U92900,2025-04-07,20250407,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_SPORTS,SKU_1040,West,1,78.28,78.28,12.56,0,0.0,65.72,Completed,USD
O00003495,S00029927,U98503,2025-04-07,20250407,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_SPORTS,SKU_1033,International,2,78.25,156.5,13.97,0,0.0,142.53,Completed,USD
O00003496,S00029932,U79424,2025-04-07,20250407,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_BOOKS,SKU_1044,Northeast,1,26.55,26.55,2.98,0,0.0,23.57,Completed,USD
O00003497,S00029933,U98395,2025-04-07,20250407,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1010,South,1,37.2,37.2,4.07,0,0.0,33.13,Completed,USD
O00003498,S00029950,U19745,2025-04-07,20250407,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,SKU_1002,Northeast,1,68.86,68.86,8.3,0,0.0,60.56,Completed,USD
O00003499,S00029972,U82289,2025-04-07,20250407,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,SKU_1012,South,1,30.42,30.42,1.72,0,0.0,28.7,Completed,USD
O00003500,S00029982,U76264,2025-04-07,20250407,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,SKU_1007,South,1,49.81,49.81,0.0,0,0.0,49.81,Completed,USD
O00003501,S00029999,U14840,2025-04-07,20250407,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_HOME,SKU_1031,Midwest,1,87.53,87.53,0.69,0,0.0,86.84,Completed,USD
O00003502,S00030001,U99338,2025-04-07,20250407,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_ELECTRONICS,SKU_1020,Midwest,1,218.82,218.82,30.05,0,0.0,188.77,Completed,USD
O00003503,S00030002,U85260,2025-04-07,20250407,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,SKU_1041,South,1,21.2,21.2,0.78,0,0.0,20.42,Completed,USD
O00003504,S00030003,U82406,2025-04-07,20250407,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_APPAREL,SKU_1004,Northeast,1,58.25,58.25,3.73,0,0.0,54.52,Completed,USD
O00003505,S00030006,U44211,2025-04-07,20250407,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,SKU_1003,West,1,71.09,71.09,9.36,0,0.0,61.73,Completed,USD
O00003506,S00030013,U69056,2025-04-07,20250407,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_APPAREL,SKU_1008,South,1,59.11,59.11,4.41,0,0.0,54.7,Completed,USD
O00003507,S00030025,U94107,2025-04-07,20250407,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_HOME,SKU_1028,West,1,83.76,83.76,7.62,0,0.0,76.14,Completed,USD
O00003508,S00030028,U19523,2025-04-07,20250407,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,SKU_1048,South,1,28.96,28.96,2.68,0,0.0,26.28,Completed,USD
O00003509,S00030030,U84496,2025-04-07,20250407,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_SPORTS,SKU_1033,West,1,78.25,78.25,10.32,0,0.0,67.93,Completed,USD
O00003510,S00030035,U11263,2025-04-07,20250407,DEV_MOBILE,CH_DIRECT,CMP_DIRECT_NONE,CAT_SPORTS,SKU_1034,West,1,82.03,82.03,3.99,0,0.0,78.04,Completed,USD
O00003511,S00030040,U25558,2025-04-07,20250407,DEV_DESKTOP,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BOOKS,SKU_1041,International,1,21.2,21.2,2.81,0,0.0,18.39,Completed,USD
O00003512,S00030045,U14887,2025-04-07,20250407,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BEAUTY,SKU_1010,International,3,37.2,111.6,10.48,0,0.0,101.12,Completed,USD
O00003513,S00030048,U50782,2025-04-07,20250407,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1014,South,1,35.24,35.24,1.11,0,0.0,34.13,Completed,USD
O00003514,S00030052,U25980,2025-04-07,20250407,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,SKU_1016,South,2,27.61,55.22,6.8,0,0.0,48.42,Completed,USD
O00003515,S00030065,U84540,2025-04-07,20250407,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,SKU_1003,West,1,71.09,71.09,7.62,0,0.0,63.47,Completed,USD
O00003516,S00030067,U70212,2025-04-07,20250407,DEV_TABLET,CH_SOCIAL,CMP_SPRING_SALE,CAT_ELECTRONICS,SKU_1021,Midwest,1,231.2,231.2,24.09,0,0.0,207.11,Completed,USD
O00003517,S00030069,U46348,2025-04-07,20250407,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_ELECTRONICS,SKU_1022,South,1,208.98,208.98,15.64,0,0.0,193.34,Completed,USD
O00003518,S00030090,U84954,2025-04-08,20250408,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_HOME,SKU_1026,Northeast,1,95.4,95.4,13.45,0,0.0,81.95,Completed,USD
O00003519,S00030105,U46573,2025-04-08,20250408,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,SKU_1037,Midwest,1,67.21,67.21,4.56,0,0.0,62.65,Completed,USD
